index,GLD_Close,GLD_dailyReturns,GC=F_Close,GC=F_dailyReturns,spread,abs_sprd,GLD_rolling avg,GC=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,GLD_Size,GC=F_Size,GLD_Cashflow,GC=F_Cashflow,GLD_MTM,GC=F_MTM,Live Trades,GLD_PnL,GC=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2011-10-21,159.52000427246094,0.011092095788866496,1635.0999755859375,0.01439292190612651,-0.003300826117260014,0.003300826117260014,0.015771582901146965,0.018748481676109253,0,0,0.0,10,13.300394327697532,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018748481676109253,0.0,0.0,0.0,0,0.0
2011-10-22,159.52000427246094,0.0,1635.0999755859375,0.0,0.0,0.0,0.01514017518857122,0.017645867115972408,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017645867115972408,0.0,0.0,0.0,0,0.0
2011-10-23,159.52000427246094,0.0,1635.0999755859375,0.0,0.0,0.0,0.01137580840622524,0.01404322346947939,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01404322346947939,0.0,0.0,0.0,0,0.0
2011-10-24,161.02000427246094,0.009403209377038424,1651.5,0.010029982667075554,-0.0006267732900371303,0.0006267732900371303,0.011504507070484143,0.014160984968249482,0,0,0.0,10,10.940138503487985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014160984968249482,0.0,0.0,0.0,0,0.0
2011-10-25,165.58999633789062,0.028381517477150453,1699.5999755859375,0.029125023061421507,-0.0007435055842710536,0.0007435055842710536,0.012592951894501572,0.015101147101747845,0,0,0.0,10,10.53278660279649,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015101147101747845,0.0,0.0,0.0,0,0.0
2011-10-26,167.39999389648438,0.010930597249971585,1722.699951171875,0.013591419109060476,-0.002660821859088891,0.002660821859088891,0.012376420295597655,0.014233979384673188,0,0,0.0,10,12.796026056482551,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014233979384673188,0.0,0.0,0.0,0,0.0
2011-10-27,169.5500030517578,0.0128435438092247,1746.699951171875,0.013931619365098236,-0.0010880755558735355,0.0010880755558735355,0.012117595017115115,0.01292468105640519,0,0,0.0,10,11.174735053350016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01292468105640519,0.0,0.0,0.0,0,0.0
2011-10-28,169.6199951171875,0.0004128107588905472,1746.199951171875,-0.00028625408712268374,0.0006990648460132309,0.0006990648460132309,0.010786869574674403,0.012202233550425053,1,0,0.0,10,7.138675058961567,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012202233550425053,0.0,0.0,0.0,0,0.0
2011-10-29,169.6199951171875,0.0,1746.199951171875,0.0,0.0,0.0,0.010723329192846518,0.01219816566742185,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01219816566742185,0.0,0.0,0.0,0,0.0
2011-10-30,169.6199951171875,0.0,1746.199951171875,0.0,0.0,0.0,0.010732924142671917,0.012207604602773772,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012207604602773772,0.0,0.0,0.0,0,0.0
2011-10-31,167.33999633789062,-0.01344180429743358,1724.199951171875,-0.012598786287467134,-0.0008430180099664453,0.0008430180099664453,0.011110961301840692,0.012511884484482613,0,0,0.0,10,9.657373192408949,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012511884484482613,0.0,0.0,0.0,0,0.0
2011-11-01,167.3800048828125,0.00023908536989014628,1711.0,-0.007655696291432701,0.007894781661322847,0.007894781661322847,0.01110959044873645,0.012634660645893202,1,0,0.0,10,327.32420972359694,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012634660645893202,0.0,0.0,0.0,0,0.0
2011-11-02,169.05999755859375,0.010036997411712711,1728.699951171875,0.01034479904843666,-0.0003078016367239478,0.0003078016367239478,0.010786059788520805,0.012167271154828293,0,0,0.0,10,10.53894184310672,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012167271154828293,0.0,0.0,0.0,0,0.0
2011-11-03,171.72000122070312,0.015734080802807693,1764.199951171875,0.02053566321670508,-0.004801582413897387,0.004801582413897387,0.010219487006895182,0.011577593572275047,0,0,0.0,10,13.408934828628015,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011577593572275047,0.0,0.0,0.0,0,0.0
2011-11-04,170.85000610351562,-0.005066358671109827,1755.300048828125,-0.005044724288671643,-2.163438243818483e-05,2.163438243818483e-05,0.010185214008612787,0.011406226501712873,0,0,0.0,10,10.2300526661309,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011406226501712873,0.0,0.0,0.0,0,0.0
2011-11-05,170.85000610351562,0.0,1755.300048828125,0.0,0.0,0.0,0.010163648568247424,0.01137775731221441,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01137775731221441,0.0,0.0,0.0,0,0.0
2011-11-06,170.85000610351562,0.0,1755.300048828125,0.0,0.0,0.0,0.009986126741495458,0.01113476756165071,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01113476756165071,0.0,0.0,0.0,0,0.0
2011-11-07,174.97999572753906,0.024173189795036576,1790.300048828125,0.0199396109077572,0.004233578887279377,0.004233578887279377,0.010732417691990159,0.011570726281972268,1,0,0.0,10,8.43956649754109,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011570726281972268,0.0,0.0,0.0,0,0.0
2011-11-08,173.52999877929688,-0.008286644094448237,1798.4000244140625,0.004524367628342185,-0.012811011722790422,0.012811011722790422,0.010922954877523133,0.011558354143857606,0,1,1.0,10,5.658364701426291,57.0,-10.0,-9891.209930419922,17984.000244140625,0.0,0.0,Opened,-9891.209930419922,17984.000244140625,0.0,0.011558354143857606,27875.210174560547,0.0,0.0,0,0.0
2011-11-09,172.07000732421875,-0.00841348161901967,1790.9000244140625,-0.004170373608865741,-0.004243108010153929,0.004243108010153929,0.010225532997223867,0.011103775229295405,0,1,0.0,10,5.158998225977457,-57.0,10.0,9807.990417480469,-17909.000244140625,-83.21951293945312,75.0,Live,0.0,0.0,0.0,0.011103775229295405,27716.990661621094,-8.219512939453125,-0.00029655142002246455,0,0.0
2011-11-10,171.13999938964844,-0.005404823007986281,1758.9000244140625,-0.01786811076205641,0.01246328775407013,0.01246328775407013,0.010177214112146015,0.011614766071724814,1,0,-1.0,10,33.97713753159613,-57.0,10.0,9754.979965209961,-17589.000244140625,-136.22996520996094,395.0,Closed,9754.979965209961,-17589.000244140625,258.77003479003906,0.011614766071724814,27343.980209350586,258.77003479003906,0.009463510169655173,0,258.77003479003906
2011-11-11,173.9600067138672,0.01647778038025005,1787.5,0.016260148495628624,0.00021763188462142757,0.00021763188462142757,0.010482209059325122,0.011735373791814456,1,0,0.0,10,10.139637572313822,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011735373791814456,0.0,0.0,0.0,0,0.0
2011-11-12,173.9600067138672,0.0,1787.5,0.0,0.0,0.0,0.010380957302288748,0.011577417934359548,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011577417934359548,0.0,0.0,0.0,0,0.0
2011-11-13,173.9600067138672,0.0,1787.5,0.0,0.0,0.0,0.01035538069336521,0.011522747273401562,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011522747273401562,0.0,0.0,0.0,0,0.0
2011-11-14,173.1999969482422,-0.004368876387059961,1777.800048828125,-0.005426546110139818,0.001057669723079857,0.001057669723079857,0.010417066247504686,0.011599153536862392,1,0,0.0,10,12.749371451494111,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011599153536862392,0.0,0.0,0.0,0,0.0
2011-11-15,173.36000061035156,0.000923808688964245,1781.699951171875,0.0021936675872635814,-0.0012698588982993364,0.0012698588982993364,0.010412328361601428,0.011593565823698675,0,0,0.0,10,24.404754536152602,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011593565823698675,0.0,0.0,0.0,0,0.0
2011-11-16,171.50999450683594,-0.010671470333423416,1773.800048828125,-0.00443391286987127,-0.006237557463552146,0.006237557463552146,0.010599148547530433,0.01160597542864332,0,0,0.0,10,4.297126341344321,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01160597542864332,0.0,0.0,0.0,0,0.0
2011-11-17,167.10000610351562,-0.025712719634799708,1719.800048828125,-0.03044311563508839,0.004730396000288684,0.004730396000288684,0.011682601390197743,0.01271215075065063,1,0,0.0,10,12.185478116507257,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01271215075065063,0.0,0.0,0.0,0,0.0
2011-11-18,167.6199951171875,0.0031118431758150322,1724.699951171875,0.0028491116435824804,0.00026273153223255186,0.00026273153223255186,0.011412515469081274,0.012680808977543683,1,0,0.0,10,9.420620147220657,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012680808977543683,0.0,0.0,0.0,0,0.0
2011-11-19,167.6199951171875,0.0,1724.699951171875,0.0,0.0,0.0,0.011072936258577137,0.011965485046783816,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011965485046783816,0.0,0.0,0.0,0,0.0
2011-11-20,167.6199951171875,0.0,1724.699951171875,0.0,0.0,0.0,0.010946091770511071,0.011751620551131891,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011751620551131891,0.0,0.0,0.0,0,0.0
2011-11-21,163.5,-0.024579377384584156,1678.300048828125,-0.0269031736866594,0.002323796302075243,0.002323796302075243,0.011952151217272914,0.012870616521680091,1,0,0.0,10,11.235295207378668,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012870616521680091,0.0,0.0,0.0,0,0.0
2011-11-22,165.30999755859375,0.0110703214592891,1702.199951171875,0.014240542005845791,-0.00317022054655669,0.00317022054655669,0.012093755175974006,0.013095026131611924,0,0,0.0,10,13.24578621642232,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013095026131611924,0.0,0.0,0.0,0,0.0
2011-11-23,164.8300018310547,-0.0029036097914703074,1695.699951171875,-0.0038185878195596823,0.0009149780280893749,0.0009149780280893749,0.012016480283192927,0.013025114583879015,1,0,0.0,10,13.52936068206245,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013025114583879015,0.0,0.0,0.0,0,0.0
2011-11-24,164.8300018310547,0.0,1695.699951171875,0.0,0.0,0.0,0.010833123114959126,0.011889578923745958,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011889578923745958,0.0,0.0,0.0,0,0.0
2011-11-25,163.39999389648438,-0.00867565321048791,1685.5,-0.006015186333422906,-0.002660466877065004,0.002660466877065004,0.010735907348815733,0.011652779487666578,0,0,0.0,10,7.151936045421935,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011652779487666578,0.0,0.0,0.0,0,0.0
2011-11-26,163.39999389648438,0.0,1685.5,0.0,0.0,0.0,0.010426772308674852,0.011324126918809801,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011324126918809801,0.0,0.0,0.0,0,0.0
2011-11-27,163.39999389648438,0.0,1685.5,0.0,0.0,0.0,0.010424872499624012,0.011324979362769735,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011324979362769735,0.0,0.0,0.0,0,0.0
2011-11-28,166.6300048828125,0.01976750983463549,1710.800048828125,0.015010411645283384,0.004757098189352105,0.004757098189352105,0.011105315683763415,0.011701333789364067,1,0,0.0,10,7.796266673925168,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011701333789364067,0.0,0.0,0.0,0,0.0
2011-11-29,166.8800048828125,0.0015003300286513532,1713.4000244140625,0.00151974252497733,-1.9412496325976747e-05,1.9412496325976747e-05,0.011111175464369046,0.011707380670786114,0,0,0.0,10,10.400103929370438,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011707380670786114,0.0,0.0,0.0,0,0.0
2011-11-30,170.1300048828125,0.019475071338128425,1745.5,0.018734665068605327,0.0007404062695230973,0.0007404062695230973,0.011408654835900844,0.011991060161387472,1,0,0.0,10,9.869742333881986,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011991060161387472,0.0,0.0,0.0,0,0.0
2011-12-01,169.6300048828125,-0.0029389289699039978,1735.300048828125,-0.00584356984925527,0.0029046408793512724,0.0029046408793512724,0.01142699815446706,0.011953172911252596,1,0,0.0,10,20.340473295716546,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011953172911252596,0.0,0.0,0.0,0,0.0
2011-12-02,169.82000732421875,0.0011200992509403651,1747.0,0.006742321698069542,-0.005622222447129177,0.005622222447129177,0.011285694586438235,0.011869071009964528,0,0,0.0,10,61.923716429725225,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011869071009964528,0.0,0.0,0.0,0,0.0
2011-12-03,169.82000732421875,0.0,1747.0,0.0,0.0,0.0,0.010898384569892065,0.011244656340457057,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011244656340457057,0.0,0.0,0.0,0,0.0
2011-12-04,169.82000732421875,0.0,1747.0,0.0,0.0,0.0,0.010861384938774199,0.011208376877875943,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011208376877875943,0.0,0.0,0.0,0,0.0
2011-12-05,167.32000732421875,-0.014721469156617206,1730.699951171875,-0.009330308430523737,-0.005391160726093469,0.005391160726093469,0.01118244202015511,0.011334335476954232,0,0,0.0,10,6.555695202778286,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011334335476954232,0.0,0.0,0.0,0,0.0
2011-12-06,168.17999267578125,0.00513976400859284,1727.9000244140625,-0.0016178002177191786,0.006757564226312018,0.006757564226312018,0.01123177421897291,0.011336176078188365,1,0,0.0,10,3.233895575598633,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011336176078188365,0.0,0.0,0.0,0,0.0
2011-12-07,169.39999389648438,0.007254140051337954,1740.9000244140625,0.007523583434410952,-0.0002694433830729981,0.0002694433830729981,0.010341529222323755,0.010778596622646458,0,0,0.0,10,10.658577480719352,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010778596622646458,0.0,0.0,0.0,0,0.0
2011-12-08,165.97999572753906,-0.02018889192543405,1709.800048828125,-0.017864308776952775,-0.002324583148481274,0.002324583148481274,0.01084562869146701,0.011160132557749673,0,0,0.0,10,9.115139290821254,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011160132557749673,0.0,0.0,0.0,0,0.0
2011-12-09,166.39999389648438,0.002530414385808033,1712.800048828125,0.0017545911301477535,0.0007758232556602795,0.0007758232556602795,0.01078633878769516,0.011165904853190167,1,0,0.0,10,7.137360651734467,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011165904853190167,0.0,0.0,0.0,0,0.0
2011-12-10,166.39999389648438,0.0,1712.800048828125,0.0,0.0,0.0,0.010756358998952092,0.010726443399544002,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010756358998952092,0.0,0.0,0.0,0,0.0
2011-12-11,166.39999389648438,0.0,1712.800048828125,0.0,0.0,0.0,0.010248163625845162,0.010232602868551068,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010248163625845162,0.0,0.0,0.0,0,0.0
2011-12-12,161.99000549316406,-0.026502335126668997,1664.199951171875,-0.02837464751913188,0.0018723123924628826,0.0018723123924628826,0.01121720135529521,0.011351686325156016,1,0,0.0,10,10.999263815302243,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011351686325156016,0.0,0.0,0.0,0,0.0
2011-12-13,158.4499969482422,-0.021853252823497593,1659.9000244140625,-0.0025837801249691816,-0.01926947269852841,0.01926947269852841,0.011758378326136241,0.011343301427003169,0,1,1.0,10,1.2385945342229419,13.0,-10.0,-2059.8499603271484,16599.000244140625,0.0,0.0,Opened,-2059.8499603271484,16599.000244140625,0.0,0.011758378326136241,18658.850204467773,0.0,0.0,0,0.0
2011-12-14,152.88999938964844,-0.03508991900081848,1584.300048828125,-0.045544896966083215,0.010454977965264733,0.010454977965264733,0.01313517081906012,0.013808900259654634,1,0,-1.0,10,13.449796546842828,-13.0,10.0,1987.5699920654297,-15843.00048828125,-72.27996826171875,755.999755859375,Closed,1987.5699920654297,-15843.00048828125,683.7197875976562,0.013808900259654634,17830.57048034668,683.7197875976562,0.0383453680492876,0,683.7197875976562
2011-12-15,152.3300018310547,-0.0036627481249873473,1574.5999755859375,-0.0061226238359094465,0.0024598757109220992,0.0024598757109220992,0.013101753993911447,0.01376908908753534,1,0,0.0,10,17.27886916845576,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01376908908753534,0.0,0.0,0.0,0,0.0
2011-12-16,155.22999572753906,0.019037575406193996,1595.5999755859375,0.013336720643721378,0.005700854762472618,0.005700854762472618,0.013705974420177793,0.014128121710423982,1,0,0.0,10,7.200883641896514,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014128121710423982,0.0,0.0,0.0,0,0.0
2011-12-17,155.22999572753906,0.0,1595.5999755859375,0.0,0.0,0.0,0.01303912733567809,0.01318223827604098,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01318223827604098,0.0,0.0,0.0,0,0.0
2011-12-18,155.22999572753906,0.0,1595.5999755859375,0.0,0.0,0.0,0.013006348618393063,0.013153272400112945,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013153272400112945,0.0,0.0,0.0,0,0.0
2011-12-19,154.8699951171875,-0.0023191433373703774,1594.4000244140625,-0.0007520375972895899,-0.0015671057400807875,0.0015671057400807875,0.012998026245988458,0.013149049204063611,0,0,0.0,10,3.3384276550029117,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013149049204063611,0.0,0.0,0.0,0,0.0
2011-12-20,156.97999572753906,0.013624334453907316,1615.5999755859375,0.013296507054223028,0.0003278273996842884,0.0003278273996842884,0.013324164600013934,0.013457748618591113,1,0,0.0,10,10.044117787651361,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013457748618591113,0.0,0.0,0.0,0,0.0
2011-12-21,157.16000366210938,0.001146693460756243,1611.9000244140625,-0.0022901406460674734,0.0034368341068237163,0.0034368341068237163,0.012637492972604096,0.01261666571743351,1,0,0.0,10,20.483817155526992,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012637492972604096,0.0,0.0,0.0,0,0.0
2011-12-22,156.0399932861328,-0.00712656114710053,1608.9000244140625,-0.0018611576118627848,-0.005265403535237745,0.005265403535237745,0.012461752747574412,0.012272012434992959,0,0,0.0,10,2.692751474423792,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012461752747574412,0.0,0.0,0.0,0,0.0
2011-12-23,156.30999755859375,0.0017303530125498678,1604.699951171875,-0.002610524692929328,0.004340877705479196,0.004340877705479196,0.01247690441956368,0.012267152786926269,1,0,0.0,10,15.488172439209823,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01247690441956368,0.0,0.0,0.0,0,0.0
2011-12-24,156.30999755859375,0.0,1604.699951171875,0.0,0.0,0.0,0.01247690441956368,0.012267152786926269,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01247690441956368,0.0,0.0,0.0,0,0.0
2011-12-25,156.30999755859375,0.0,1604.699951171875,0.0,0.0,0.0,0.012409811824899605,0.01224439359931264,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012409811824899605,0.0,0.0,0.0,0,0.0
2011-12-26,156.30999755859375,0.0,1604.699951171875,0.0,0.0,0.0,0.012409811824899605,0.01224439359931264,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012409811824899605,0.0,0.0,0.0,0,0.0
2011-12-27,154.91000366210938,-0.008956521773084813,1594.199951171875,-0.0065432793166922965,-0.002413242456392517,0.002413242456392517,0.012482429783970628,0.012273841945811435,0,0,0.0,10,7.518295667566378,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012482429783970628,0.0,0.0,0.0,0,0.0
2011-12-28,151.02999877929688,-0.02504683229674176,1562.9000244140625,-0.01963362671966229,-0.005413205577079472,0.005413205577079472,0.012506132187547515,0.012269317421337009,0,0,0.0,10,8.111771358098583,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012506132187547515,0.0,0.0,0.0,0,0.0
2011-12-29,150.33999633789062,-0.004568644951223,1539.9000244140625,-0.01471623241456077,0.01014758746333777,0.01014758746333777,0.012476613754995931,0.012423140793933918,1,0,0.0,10,32.993411228226485,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012476613754995931,0.0,0.0,0.0,0,0.0
2011-12-30,151.99000549316406,0.010975184218875667,1565.800048828125,0.01681928956648826,-0.005844105347612594,0.005844105347612594,0.012027736250983826,0.012309456151881646,0,0,0.0,10,15.787635847576574,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012309456151881646,0.0,0.0,0.0,0,0.0
2011-12-31,151.99000549316406,0.0,1565.800048828125,0.0,0.0,0.0,0.012045939814052286,0.012317987599676903,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012317987599676903,0.0,0.0,0.0,0,0.0
2012-01-01,151.99000549316406,0.0,1565.800048828125,0.0,0.0,0.0,0.012032589588131765,0.012188407945646147,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012188407945646147,0.0,0.0,0.0,0,0.0
2012-01-02,151.99000549316406,0.0,1565.800048828125,0.0,0.0,0.0,0.012032589588131765,0.012188407945646147,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012188407945646147,0.0,0.0,0.0,0,0.0
