Date,BTC-USD_Close,BTC-USD_dailyReturns,ETH-USD_Close,ETH-USD_dailyReturns,spread,abs_sprd,BTC-USD_rolling avg,ETH-USD_rolling avg,isSprdPos,signal,axe,leverage,ratio,BTC-USD_Size,ETH-USD_Size,BTC-USD_Cashflow,ETH-USD_Cashflow,BTC-USD_MTM,ETH-USD_MTM,Live Trades,BTC-USD_PnL,ETH-USD_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-04-12,67195.8671875,-0.04088948430588779,3243.034912109375,-0.07480580700184813,0.033916322695960344,0.033916322695960344,0.03268605456363855,0.056469077193092354,1,0,0.0,5,0.0882943146951046,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.056469077193092354,0.0,0.0,0.0,0,0.0,0.0
2024-04-13,63821.47265625,-0.05021729270691988,3004.900390625,-0.07342952756850973,0.023212234861589853,0.023212234861589853,0.029033959063624337,0.03844034748002661,1,0,0.0,5,0.06884631467472141,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03844034748002661,0.0,0.0,0.0,0,0.0,0.0
2024-04-14,65738.7265625,0.03004089104268326,3156.94189453125,0.050597851556279494,-0.020556960513596234,0.020556960513596234,0.035841175639676315,0.054511486179808145,0,0,0.0,5,0.08088436269307171,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.054511486179808145,0.0,0.0,0.0,0,0.0,0.0
2024-04-15,63426.2109375,-0.03517737178558533,3101.600341796875,-0.01753011445356112,-0.017647257332024213,0.017647257332024213,0.0325505328450529,0.051953261960657734,0,0,0.0,5,0.024369040577311315,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.051953261960657734,0.0,0.0,0.0,0,0.0,0.0
2024-04-16,63811.86328125,0.006080330797783695,3084.920166015625,-0.005377925568445963,0.011458256366229658,0.011458256366229658,0.034440995837373777,0.05238780686765196,1,0,0.0,5,0.04275925040396927,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05238780686765196,0.0,0.0,0.0,0,0.0,0.0
2024-04-17,61276.69140625,-0.03972884891052719,2984.7275390625,-0.03247819118850337,-0.007250657722023823,0.007250657722023823,0.034251822524066236,0.045054105800793734,0,0,0.0,5,0.039819448134317884,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.045054105800793734,0.0,0.0,0.0,0,0.0,0.0
2024-04-18,63512.75390625,0.03649124077498622,3066.027587890625,0.027238683519387852,0.00925255725559837,0.00925255725559837,0.03565744265513561,0.03388342195050842,1,0,0.0,5,0.03603401022277882,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03565744265513561,0.0,0.0,0.0,0,0.0,0.0
2024-04-19,63843.5703125,0.005208661031110617,3059.278564453125,-0.0022012272375354636,0.007409888268646081,0.007409888268646081,0.031876230568976927,0.02210000878019204,1,0,0.0,5,0.02025072799954047,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.031876230568976927,0.0,0.0,0.0,0,0.0,0.0
2024-04-20,64994.44140625,0.018026421268684478,3157.627197265625,0.032147655318233825,-0.014121234049549347,0.014121234049549347,0.028120429152261643,0.026406893047309372,0,0,0.0,5,0.08664119339916868,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028120429152261643,0.0,0.0,0.0,0,0.0,0.0
2024-04-21,64926.64453125,-0.0010431180502996629,3147.28857421875,-0.0032741746890918577,0.002231056638792195,0.002231056638792195,0.028245834536593826,0.026239014980612846,1,0,0.0,5,0.15215351603667385,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028245834536593826,0.0,0.0,0.0,0,0.0,0.0
2024-04-22,66837.6796875,0.029433758205850147,3201.652099609375,0.017273130222613897,0.01216062798323625,0.01216062798323625,0.015797207367057715,0.01640053344045769,1,0,0.0,5,0.028111117027171922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01640053344045769,0.0,0.0,0.0,0,0.0,0.0
2024-04-23,66407.2734375,-0.006439574982440521,3219.91162109375,0.0057031560320381924,-0.012142731014478714,0.012142731014478714,0.014599886747388244,0.014890675625352536,0,0,0.0,5,0.042942403790952134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014890675625352536,0.0,0.0,0.0,0,0.0,0.0
2024-04-24,64276.8984375,-0.03208044676017341,3139.80517578125,-0.024878460883124842,-0.007201985877048567,0.007201985877048567,0.023719910540954656,0.021497247063314014,0,0,0.0,5,0.0378818246798916,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023719910540954656,0.0,0.0,0.0,0,0.0,0.0
2024-04-25,64481.70703125,0.0031863484195515657,3156.509521484375,0.005320185415315981,-0.0021338369957644154,0.0021338369957644154,0.022014592217503435,0.015722955251079303,0,0,0.0,5,0.08173425017423674,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.022014592217503435,0.0,0.0,0.0,0,0.0,0.0
2024-04-26,63755.3203125,-0.011265004482557628,3130.164794921875,-0.008346157799679732,-0.002918846682877896,0.002918846682877896,0.02244490789509257,0.016147215151542472,0,0,0.0,5,0.036375250543234365,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02244490789509257,0.0,0.0,0.0,0,0.0,0.0
2024-04-27,63419.140625,-0.005272966802647994,3252.168212890625,0.03897667565831631,-0.0442496424609643,0.0442496424609643,0.013203664345155793,0.02351767938399678,0,1,1.0,5,0.3790551538638254,2.0,-5.0,-126838.28125,16260.841064453125,0.0,0.0,Opened,-126838.28125,16260.841064453125,0.0,0.02351767938399678,143099.12231445312,0.0,0.0,0,0.0,143099.12231445312
2024-04-28,63113.23046875,-0.004823625063903991,3262.774658203125,0.0032613458524253236,-0.008084970916329315,0.008084970916329315,0.01334309535382058,0.023482055971214385,0,1,0.0,5,0.03495344479480334,-2.0,5.0,126226.4609375,-16313.873291015625,-611.8203125,-53.0322265625,Live,0.0,0.0,0.0,0.023482055971214385,142540.33422851562,-664.8525390625,-0.004664311632640287,0,0.0,0.0
2024-04-29,63841.12109375,0.011533090916022948,3215.428955078125,-0.01451087129353712,0.026043962209560068,0.026043962209560068,0.008836192845628336,0.020714222731283614,1,0,-1.0,5,0.06337036197400397,-2.0,5.0,127682.2421875,-16077.144775390625,843.9609375,183.6962890625,Closed,127682.2421875,-16077.144775390625,1027.6572265625,0.020714222731283614,143759.38696289062,1027.6572265625,0.007148453038602443,0,1027.6572265625,0.0
2024-04-30,60636.85546875,-0.050191249309274655,3012.286865234375,-0.06317729070733402,0.012986041398059367,0.012986041398059367,0.02296557948913639,0.036802813310256914,1,0,0.0,5,0.06253060758813095,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.036802813310256914,0.0,0.0,0.0,0,0.0,0.0
2024-05-01,58254.01171875,-0.03929695449375714,2969.78466796875,-0.014109611457047588,-0.025187343036709553,0.025187343036709553,0.025965724144748667,0.03687682335090372,0,0,0.0,5,0.01830439093228548,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03687682335090372,0.0,0.0,0.0,0,0.0,0.0
2024-05-02,59123.43359375,0.014924669552331737,2988.16845703125,0.0061902767768931,0.008734392775438637,0.008734392775438637,0.02967154582315771,0.027810945571716063,1,0,0.0,5,0.02096287151750417,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02967154582315771,0.0,0.0,0.0,0,0.0,0.0
2024-05-03,62889.8359375,0.06370405294167747,3103.5419921875,0.03861011747338838,0.025093935468289086,0.025093935468289086,0.04603608828476104,0.03704162034013753,1,0,0.0,5,0.029909642598677413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04603608828476104,0.0,0.0,0.0,0,0.0,0.0
2024-05-04,63891.47265625,0.015926845790239064,3117.576416015625,0.004522066678476877,0.011404779111762187,0.011404779111762187,0.046348929444005184,0.03736160792441794,1,0,0.0,5,0.013854198176629284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.046348929444005184,0.0,0.0,0.0,0,0.0,0.0
2024-05-05,64031.1328125,0.002185896653241981,3137.2490234375,0.006310224609351378,-0.004124327956109397,0.004124327956109397,0.03682278832430891,0.01899721505108736,0,0,0.0,5,0.14144024515178832,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03682278832430891,0.0,0.0,0.0,0,0.0,0.0
2024-05-06,63161.94921875,-0.013574390387488533,3062.728759765625,-0.02375337855399917,0.010178988166510639,0.010178988166510639,0.028897691516788525,0.02208106467949758,1,0,0.0,5,0.08485121543341971,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028897691516788525,0.0,0.0,0.0,0,0.0,0.0
2024-05-07,62334.81640625,-0.01309542885757653,3006.5771484375,-0.01833385054066039,0.00523842168308386,0.00523842168308386,0.03187540375460889,0.02470092370623677,1,0,0.0,5,0.0675267158884284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03187540375460889,0.0,0.0,0.0,0,0.0,0.0
2024-05-08,61187.94140625,-0.018398626419713127,2973.6572265625,-0.010949302229649516,-0.007449324190063611,0.007449324190063611,0.014207254830382746,0.013456120670040482,0,0,0.0,5,0.028921852452160755,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014207254830382746,0.0,0.0,0.0,0,0.0,0.0
2024-05-09,63049.9609375,0.03043115176709965,3036.0205078125,0.0209719132026831,0.00945923856441655,0.00945923856441655,0.019963025001681917,0.018487986698511857,1,0,0.0,5,0.033184825678734514,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019963025001681917,0.0,0.0,0.0,0,0.0,0.0
2024-05-10,60792.77734375,-0.035799920573900024,2909.791259765625,-0.041577205332458456,0.005777284758558432,0.005777284758558432,0.02446002133956221,0.022935244722930598,1,0,0.0,5,0.055588260166522546,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02446002133956221,0.0,0.0,0.0,0,0.0,0.0
2024-05-11,60793.7109375,1.5356984674586016e-05,2911.60205078125,0.0006223095933592937,-0.0006069526086847077,0.0006069526086847077,0.02472924428472438,0.02312714472875783,0,0,0.0,5,1.9407692725989987,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02472924428472438,0.0,0.0,0.0,0,0.0,0.0
2024-05-12,61448.39453125,0.010768936188532141,2928.701904296875,0.005873005038939505,0.004895931149592636,0.004895931149592636,0.025634238821283087,0.023439594297275265,1,0,0.0,5,0.025992748159924972,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025634238821283087,0.0,0.0,0.0,0,0.0,0.0
2024-05-13,62901.44921875,0.023646747788683697,2949.359619140625,0.007053539594945368,0.01659320819373833,0.01659320819373833,0.02604757705554285,0.023680996398476914,1,0,0.0,5,0.013986297688434991,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02604757705554285,0.0,0.0,0.0,0,0.0,0.0
2024-05-14,61552.7890625,-0.02144084393922019,2881.157958984375,-0.023124226599441355,0.0016833826602211666,0.0016833826602211666,0.024043846965898116,0.021358303397908455,1,0,0.0,5,0.05048294398018187,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024043846965898116,0.0,0.0,0.0,0,0.0,0.0
2024-05-15,66267.4921875,0.07659609250545496,3037.056640625,0.05410973083044013,0.022486361675014832,0.022486361675014832,0.03673101354815187,0.028064937590980034,1,0,0.0,5,0.0323758451731491,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03673101354815187,0.0,0.0,0.0,0,0.0,0.0
2024-05-16,65231.58203125,-0.01563225228621834,2945.131103515625,-0.030267969283067964,0.014635716996849624,0.014635716996849624,0.039219865717032475,0.033263174902448976,1,0,0.0,5,0.08741952654216602,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.039219865717032475,0.0,0.0,0.0,0,0.0,0.0
2024-05-17,67051.875,0.02790508695432159,3094.11865234375,0.050587747570991715,-0.022682660616670125,0.022682660616670125,0.03952839510151425,0.039706627256372404,0,0,0.0,5,0.08365424805420274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.039706627256372404,0.0,0.0,0.0,0,0.0,0.0
2024-05-18,66940.8046875,-0.0016564833198177142,3122.948974609375,0.009317781735288744,-0.010974265055106458,0.010974265055106458,0.040271874898383256,0.03965366587008247,0,0,0.0,5,0.26242150737439646,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.040271874898383256,0.0,0.0,0.0,0,0.0,0.0
2024-05-19,66278.3671875,-0.009895869986810912,3071.843017578125,-0.0163646468279689,0.006468776841157986,0.006468776841157986,0.03806285668947178,0.0382415733151176,1,0,0.0,5,0.07664430198522157,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0382415733151176,0.0,0.0,0.0,0,0.0,0.0
2024-05-20,71448.1953125,0.07800174241430358,3663.85546875,0.19272223475749883,-0.11472049234319526,0.11472049234319526,0.03862825224391971,0.09011791229412694,0,1,1.0,5,0.12669940887106979,1.0,-5.0,-71448.1953125,18319.27734375,0.0,0.0,Opened,-71448.1953125,18319.27734375,0.0,0.09011791229412694,89767.47265625,0.0,0.0,0,0.0,89767.47265625
2024-05-21,70136.53125,-0.018358253231772315,3789.312744140625,0.03424187347472718,-0.052600126706499495,0.052600126706499495,0.039196869014661025,0.08153759653635118,0,1,0.0,5,0.10077256880856844,-1.0,5.0,70136.53125,-18946.563720703125,-1311.6640625,-627.286376953125,Live,0.0,0.0,0.0,0.08153759653635118,89083.09497070312,-1938.950439453125,-0.021765638475973362,0,0.0,0.0
2024-05-22,69122.3359375,-0.01446030042296964,3737.2177734375,-0.013747867811565229,-0.0007124326114044122,0.0007124326114044122,0.04032636585053266,0.08711605764150587,0,1,0.0,5,0.0514029484980858,-1.0,5.0,69122.3359375,-18686.0888671875,-2325.859375,-366.8115234375,Live,0.0,0.0,0.0,0.08711605764150587,87808.4248046875,-2692.6708984375,-0.030665290994876797,0,0.0,0.0
2024-05-23,67929.5625,-0.017255976976508713,3776.92724609375,0.010625410415868064,-0.027881387392376777,0.027881387392376777,0.041716509611084626,0.08699817399259625,0,1,0.0,5,0.03423623218972157,-1.0,5.0,67929.5625,-18884.63623046875,-3518.6328125,-565.35888671875,Live,0.0,0.0,0.0,0.08699817399259625,86814.19873046875,-4083.99169921875,-0.04704290034281468,0,0.0,0.0
2024-05-24,68526.1015625,0.008781729788116976,3726.9345703125,-0.013236335392203924,0.0220180651803209,0.0220180651803209,0.04103588615755107,0.08648778769396845,1,0,-1.0,5,0.08197537953721455,-1.0,5.0,68526.1015625,-18634.6728515625,-2922.09375,-315.3955078125,Closed,68526.1015625,-18634.6728515625,-3237.4892578125,0.08648778769396845,87160.7744140625,-3237.4892578125,-0.03714387899346342,0,-3237.4892578125,0.0
2024-05-25,69265.9453125,0.010796524727518797,3749.236572265625,0.005984006837891798,0.004812517889626999,0.004812517889626999,0.014590867386294023,0.019821014441732607,1,0,0.0,5,0.030000685375082905,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019821014441732607,0.0,0.0,0.0,0,0.0,0.0
2024-05-26,68518.09375,-0.010796814497022966,3825.8974609375,0.020447066274494885,-0.03124388077151785,0.03124388077151785,0.013340938911350431,0.015088940331972922,0,1,1.0,5,0.10574587112401497,1.0,-5.0,-68518.09375,19129.4873046875,0.0,0.0,Opened,-68518.09375,19129.4873046875,0.0,0.015088940331972922,87647.5810546875,0.0,0.0,0,0.0,87647.5810546875
2024-05-27,69394.5546875,0.012791671360530277,3892.0068359375,0.017279442451079374,-0.0044877710905490975,0.0044877710905490975,0.013855711775889377,0.013254571289976804,0,1,0.0,5,0.07576186085681447,-1.0,5.0,69394.5546875,-19460.0341796875,876.4609375,-330.546875,Live,0.0,0.0,0.0,0.013855711775889377,88854.5888671875,545.9140625,0.0061439039835746384,0,0.0,0.0
2024-05-28,68296.21875,-0.015827408107827234,3840.25634765625,-0.013296607756030476,-0.002530800351796758,0.002530800351796758,0.013395764348644637,0.016166760205018196,0,1,0.0,5,0.04723833839755989,-1.0,5.0,68296.21875,-19201.28173828125,-221.875,-71.79443359375,Live,0.0,0.0,0.0,0.016166760205018196,87497.50048828125,-293.66943359375,-0.003356317974284098,0,0.0,0.0
2024-05-29,67578.09375,-0.01051485738366742,3763.196533203125,-0.020066320442424512,0.009551463058757093,0.009551463058757093,0.013426715793378561,0.018100500473399846,1,0,-1.0,5,0.10627113517494234,-1.0,5.0,67578.09375,-18815.982666015625,-940.0,313.504638671875,Closed,67578.09375,-18815.982666015625,-626.495361328125,0.018100500473399846,86394.07641601562,-626.495361328125,-0.007251600888831148,0,-626.495361328125,0.0
2024-05-30,68364.9921875,0.011644282841286824,3746.849609375,-0.0043438931992773044,0.015988176040564128,0.015988176040564128,0.013643520207655864,0.018131381464039878,1,0,0.0,5,0.020445554161429295,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018131381464039878,0.0,0.0,0.0,0,0.0,0.0
2024-05-31,67491.4140625,-0.012778150001159894,3760.026611328125,0.0035168216840502087,-0.016294971685210102,0.016294971685210102,0.013968175337763334,0.014595206223566672,0,1,1.0,5,0.015332916045895754,1.0,-5.0,-67491.4140625,18800.133056640625,0.0,0.0,Opened,-67491.4140625,18800.133056640625,0.0,0.014595206223566672,86291.54711914062,0.0,0.0,0,0.0,86291.54711914062
2024-06-01,67706.9375,0.0031933460054698326,3813.198974609375,0.014141485892959826,-0.010948139887489994,0.010948139887489994,0.011749534318465777,0.013511915840997434,0,1,0.0,5,0.24940511957302805,-1.0,5.0,67706.9375,-19065.994873046875,215.5234375,-265.86181640625,Live,0.0,0.0,0.0,0.013511915840997434,86772.93237304688,-50.33837890625,-0.0005801161437052685,0,0.0,0.0
2024-06-02,67751.6015625,0.0006596674454519835,3780.89599609375,-0.00847135927884124,0.009131026724293223,0.009131026724293223,0.010098399176357334,0.012838327857730196,1,0,-1.0,5,0.7166435789924043,-1.0,5.0,67751.6015625,-18904.47998046875,260.1875,-104.346923828125,Closed,67751.6015625,-18904.47998046875,155.840576171875,0.012838327857730196,86656.08154296875,155.840576171875,0.00179838014132454,0,155.840576171875,0.0
2024-06-03,68804.78125,0.015544720172089965,3766.38916015625,-0.0038368778068711418,0.019381597978961107,0.019381597978961107,0.011004858265570442,0.00890929496273988,1,1,1.0,5,0.013511439866714093,-1.0,5.0,68804.78125,-18831.94580078125,0.0,0.0,Opened,68804.78125,-18831.94580078125,0.0,0.011004858265570442,87636.72705078125,0.0,0.0,0,0.0,87636.72705078125
2024-06-04,70567.765625,0.025622992224831664,3812.515869140625,0.01224693121792586,0.013376061006905804,0.013376061006905804,0.014698410234085841,0.009834780726838816,1,1,0.0,5,0.02582276407042435,1.0,-5.0,-70567.765625,19062.579345703125,-1762.984375,230.633544921875,Live,0.0,0.0,0.0,0.014698410234085841,89630.34497070312,-1532.350830078125,-0.017096339756128287,1,-1532.350830078125,0.0
2024-06-05,71082.8203125,0.007298724608017615,3864.260986328125,0.013572433260235606,-0.006273708652217991,0.006273708652217991,0.010181049520243788,0.010813556851870635,0,0,-1.0,5,0.10109101032628583,1.0,-5.0,-71082.8203125,19321.304931640625,-2278.0390625,489.359130859375,Closed,-71082.8203125,19321.304931640625,-1788.679931640625,0.010813556851870635,90404.12524414062,-1788.679931640625,-0.019785379558844355,1,0.0,0.0
2024-06-06,70757.1640625,-0.004581363662391591,3811.60595703125,-0.0136261576231963,0.009044793960804709,0.009044793960804709,0.01200025733534183,0.012312121602080197,1,0,0.0,5,0.16021981298245136,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012312121602080197,0.0,0.0,0.0,0,0.0,0.0
2024-06-07,69342.5859375,-0.01999201273457618,3678.629150390625,-0.03488734358684775,0.014895330852271571,0.014895330852271571,0.01773373362993073,0.020068257695879336,1,0,0.0,5,0.09257577516236312,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020068257695879336,0.0,0.0,0.0,0,0.0,0.0
2024-06-08,69305.7734375,-0.0005308786729295578,3680.949951171875,0.0006308874002707299,-0.0011617660732002877,0.0011617660732002877,0.016722274577089774,0.020248690128482256,0,0,0.0,5,0.063117105357967,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020248690128482256,0.0,0.0,0.0,0,0.0,0.0
2024-06-09,69647.9921875,0.00493781012787653,3705.90380859375,0.006779189544245501,-0.0018413794163689712,0.0018413794163689712,0.010787597077149847,0.019246910111524768,0,0,0.0,5,0.0730514653744814,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019246910111524768,0.0,0.0,0.0,0,0.0,0.0
2024-06-10,69512.28125,-0.0019485261992140401,3666.717529296875,-0.010574014146293997,0.008625487947079957,0.008625487947079957,0.009371707846550212,0.016022270367461205,1,0,0.0,5,0.2862526730973569,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016022270367461205,0.0,0.0,0.0,0,0.0,0.0
2024-06-11,67332.03125,-0.03136496113771259,3498.33056640625,-0.04592308012417712,0.01455811898646453,0.01455811898646453,0.015278153628411945,0.02276995046904089,1,0,0.0,5,0.0760720962212126,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02276995046904089,0.0,0.0,0.0,0,0.0,0.0
