Date,HG=F_Close,HG=F_dailyReturns,copx_Close,copx_dailyReturns,spread,abs_sprd,HG=F_rolling avg,copx_rolling avg,isSprdPos,signal,axe,leverage,ratio,HG=F_Size,copx_Size,HG=F_Cashflow,copx_Cashflow,HG=F_MTM,copx_MTM,Live Trades,HG=F_PnL,copx_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-08-12,4.054999828338623,0.018844173091887573,40.65999984741211,0.015484488454253098,0.0033596846376344747,0.0033596846376344747,0.013784285623484866,0.019286357489365323,1,0,0.0,5,8.239413719625993,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019286357489365323,0.0,0.0,0.0,0,0.0,0.0
2024-08-13,4.035999774932861,-0.004685586734918812,40.70000076293945,0.0009837903511427104,-0.005669377086061522,0.005669377086061522,0.014064741312982236,0.01933648651159248,0,0,0.0,5,2.1172973855979627,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01933648651159248,0.0,0.0,0.0,0,0.0,0.0
2024-08-14,4.025000095367432,-0.002725391521017251,40.540000915527344,-0.003931200108423627,0.0012058085874063762,0.0012058085874063762,0.009593873019195124,0.012094453709024594,1,0,0.0,5,14.52827693997912,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012094453709024594,0.0,0.0,0.0,0,0.0,0.0
2024-08-15,4.138999938964844,0.028322941837596538,42.040000915527344,0.037000492504317695,-0.008677550666721157,0.008677550666721157,0.01407522295105692,0.016050231324406035,0,0,0.0,5,13.268946444011062,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016050231324406035,0.0,0.0,0.0,0,0.0,0.0
2024-08-16,4.127500057220459,-0.002778420370612711,42.29999923706055,0.006184546048312978,-0.008962966418925689,0.008962966418925689,0.01517336230871339,0.016143773921139436,0,0,0.0,5,22.811988535009554,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016143773921139436,0.0,0.0,0.0,0,0.0,0.0
2024-08-19,4.166500091552734,0.009448827084581168,43.029998779296875,0.017257672704559912,-0.007808845619978744,0.007808845619978744,0.013932103566352307,0.016281834673938442,0,0,0.0,5,18.86271769069907,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016281834673938442,0.0,0.0,0.0,0,0.0,0.0
2024-08-20,4.149499893188477,-0.004080210726197908,42.630001068115234,-0.009295787184035231,0.005215576457837323,0.005215576457837323,0.01382348597076151,0.018446635183171505,1,0,0.0,5,23.405782504689768,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018446635183171505,0.0,0.0,0.0,0,0.0,0.0
2024-08-21,4.18149995803833,0.007711788329572533,43.5,0.020408137698487483,-0.01269634936891495,0.01269634936891495,0.013008956550021886,0.017204582915796473,0,0,0.0,5,27.529950809228627,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017204582915796473,0.0,0.0,0.0,0,0.0,0.0
2024-08-22,4.140999794006348,-0.009685558875619948,42.599998474121094,-0.02068969025008982,0.011004131374469872,0.011004131374469872,0.008167830288830079,0.01752566638750767,1,0,0.0,5,21.975242588719638,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01752566638750767,0.0,0.0,0.0,0,0.0,0.0
2024-08-23,4.194499969482422,0.012919627659366162,43.970001220703125,0.03215969003882213,-0.01924006237945597,0.01924006237945597,0.009655238898424663,0.02205444666192778,0,0,0.0,5,26.09384863556587,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02205444666192778,0.0,0.0,0.0,0,0.0,0.0
2024-08-26,4.21150016784668,0.004052973772307622,44.16999816894531,0.004548486301793053,-0.0004955125294854312,0.0004955125294854312,0.009075102913492328,0.021439944953226205,0,0,0.0,5,11.770194965736104,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021439944953226205,0.0,0.0,0.0,0,0.0,0.0
2024-08-27,4.230500221252441,0.004511469226766485,44.33000183105469,0.003622451182754949,0.0008890180440115358,0.0008890180440115358,0.00837926156826836,0.019948848521583844,1,0,0.0,5,8.413768709465169,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.019948848521583844,0.0,0.0,0.0,0,0.0,0.0
2024-08-28,4.144999980926514,-0.020210432774924958,42.790000915527344,-0.03473947331192129,0.01452904053699633,0.01452904053699633,0.013151200425884241,0.025774782608852805,1,0,0.0,5,17.744565900459182,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025774782608852805,0.0,0.0,0.0,0,0.0,0.0
2024-08-29,4.147500038146973,0.0006031501162757635,42.77000045776367,-0.0004674096128942651,0.0010705597291700286,0.0010705597291700286,0.012367473935822795,0.02382150010807376,1,0,0.0,5,7.991440684719034,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02382150010807376,0.0,0.0,0.0,0,0.0,0.0
2024-08-30,4.144999980926514,-0.000602786545500833,43.34000015258789,0.013327091155566073,-0.013929877701066906,0.013929877701066906,0.010232846178768691,0.018580131723523196,0,0,0.0,5,231.17251283722337,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018580131723523196,0.0,0.0,0.0,0,0.0,0.0
2024-09-03,4.0320000648498535,-0.027261741036582965,40.08000183105469,-0.07521915805389179,0.04795741701730882,0.04795741701730882,0.014174152827898336,0.03642846952487592,1,1,1.0,5,27.42723844497858,-138.0,5.0,556.4160089492798,-200.40000915527344,0.0,0.0,Opened,556.4160089492798,-200.40000915527344,0.0,0.03642846952487592,756.8160181045532,0.0,0.0,0,0.0,756.8160181045532
2024-09-04,4.019499778747559,-0.0031002693207448084,40.04999923706055,-0.000748567680226353,-0.0023517016405184554,0.0023517016405184554,0.012752410385926404,0.03580612933562686,0,0,-1.0,5,2.40581458088243,138.0,-5.0,-554.6909694671631,200.24999618530273,1.7250394821166992,-0.15001296997070312,Closed,-554.6909694671631,200.24999618530273,1.575026512145996,0.03580612933562686,754.9409656524658,1.575026512145996,0.002086290960227284,0,1.575026512145996,0.0
2024-09-05,4.077499866485596,0.014429678052155337,39.83000183105469,-0.005493068918769994,0.01992274697092533,0.01992274697092533,0.015091317197540706,0.03509010966240148,1,0,0.0,5,3.7185598632820973,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03509010966240148,0.0,0.0,0.0,0,0.0,0.0
2024-09-06,4.014500141143799,-0.015450576923279336,38.58000183105469,-0.031383377919541044,0.01593280099626171,0.01593280099626171,0.01577574510877817,0.034894318189420126,1,0,0.0,5,19.52026694416265,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.034894318189420126,0.0,0.0,0.0,0,0.0,0.0
2024-09-09,4.084499835968018,0.017436714998912528,39.13999938964844,0.014515228927308721,0.002921486071603807,0.002921486071603807,0.019136940020635363,0.03518006518908988,1,0,0.0,5,7.977028656202116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03518006518908988,0.0,0.0,0.0,0,0.0,0.0
2024-09-10,4.040500164031982,-0.010772352479629155,38.970001220703125,-0.00434333601421244,-0.006429016465416715,0.006429016465416715,0.014793044364104457,0.01654140434430283,0,0,0.0,5,3.8887333469076184,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01654140434430283,0.0,0.0,0.0,0,0.0,0.0
2024-09-11,4.083000183105469,0.010518504479177126,39.720001220703125,0.019245572915239206,-0.00872706843606208,0.00872706843606208,0.015210322461887181,0.02002443165002433,0,0,0.0,5,17.799454862950455,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02002443165002433,0.0,0.0,0.0,0,0.0,0.0
2024-09-12,4.132999897003174,0.012245827003533494,40.900001525878906,0.029707962459999404,-0.01746213545646591,0.01746213545646591,0.014835132281399894,0.02404944743030938,0,0,0.0,5,24.00726444456482,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02404944743030938,0.0,0.0,0.0,0,0.0,0.0
2024-09-13,4.175000190734863,0.010162181170665807,41.349998474121094,0.011002369962198166,-0.0008401887915323591,0.0008401887915323591,0.010845094168973599,0.012449719637371834,0,0,0.0,5,10.723049462973343,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012449719637371834,0.0,0.0,0.0,0,0.0,0.0
2024-09-16,4.2129998207092285,0.009101707362479505,41.79999923706055,0.010882727437609985,-0.0017810200751304794,0.0017810200751304794,0.009583422475732874,0.012519791143395579,0,0,0.0,5,11.863141687780125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012519791143395579,0.0,0.0,0.0,0,0.0,0.0
2024-09-17,4.213500022888184,0.00011872826969905326,41.939998626708984,0.003349267756070029,-0.0032305394863709758,0.0032305394863709758,0.00478150773766924,0.01003605611141386,0,0,0.0,5,280.7896794988875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01003605611141386,0.0,0.0,0.0,0,0.0,0.0
2024-09-18,4.23799991607666,0.0058146180266738234,42.15999984741211,0.0052456182142794905,0.000568999812394333,0.000568999812394333,0.004730184599186301,0.010443482119151795,1,0,0.0,5,8.974600910629933,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010443482119151795,0.0,0.0,0.0,0,0.0,0.0
2024-09-19,4.285999774932861,0.011326064135611658,43.66999816894531,0.03581589959673326,-0.0244898354611216,0.0244898354611216,0.0045117717584262544,0.013057276232713712,0,1,1.0,5,32.22017368376125,162.0,-5.0,-694.3319635391235,218.34999084472656,0.0,0.0,Opened,-694.3319635391235,218.34999084472656,0.0,0.013057276232713712,912.6819543838501,0.0,0.0,0,0.0,912.6819543838501
2024-09-20,4.281499862670898,-0.0010499095889554555,43.400001525878906,-0.006182657531192848,0.005132747942237392,0.005132747942237392,0.005429446170992185,0.01577812215091388,1,0,-1.0,5,59.69213313400372,-162.0,5.0,693.6029777526855,-217.00000762939453,-0.7289857864379883,1.3499832153320312,Closed,693.6029777526855,-217.00000762939453,0.620997428894043,0.01577812215091388,910.6029853820801,0.620997428894043,0.0006819628739010542,0,0.620997428894043,0.0
2024-09-23,4.289000034332275,0.0017517626770862105,43.689998626708984,0.00668196061369164,-0.004930197936605429,0.004930197936605429,0.0050436393897695915,0.01581931894996904,0,0,0.0,5,38.85568983015129,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01581931894996904,0.0,0.0,0.0,0,0.0,0.0
2024-09-24,4.429500102996826,0.03275823444623138,46.79999923706055,0.07118335335561965,-0.03842511890938827,0.03842511890938827,0.013484016829913358,0.031296920997486,0,1,1.0,5,22.958794792234894,115.0,-5.0,-509.392511844635,233.99999618530273,0.0,0.0,Opened,-509.392511844635,233.99999618530273,0.0,0.031296920997486,743.3925080299377,0.0,0.0,0,0.0,743.3925080299377
2024-09-25,4.427999973297119,-0.0003386679455525954,45.970001220703125,-0.017735000638635756,0.01739633269308316,0.01739633269308316,0.01423509369086544,0.03583208542229902,1,0,-1.0,5,543.6557940510206,-115.0,5.0,509.2199969291687,-229.85000610351562,-0.1725149154663086,4.149990081787109,Closed,509.2199969291687,-229.85000610351562,3.977475166320801,0.03583208542229902,739.0700030326843,3.977475166320801,0.005381729944389182,0,3.977475166320801,0.0
2024-09-26,4.580999851226807,0.03455281816900335,48.400001525878906,0.05286056647049642,-0.018307748301493065,0.018307748301493065,0.018407365066960477,0.03865589900998773,0,0,0.0,5,16.163426615257848,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03865589900998773,0.0,0.0,0.0,0,0.0,0.0
2024-09-27,4.540999889373779,-0.008731709921866782,48.060001373291016,-0.0070247963196053975,-0.001706913602261384,0.001706913602261384,0.020165606762704447,0.038807453283730156,0,0,0.0,5,8.514648509351792,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.038807453283730156,0.0,0.0,0.0,0,0.0,0.0
2024-09-30,4.495999813079834,-0.009909728559837294,47.27000045776367,-0.016437804680679458,0.006528076120842163,0.006528076120842163,0.022217016394174352,0.04219800418503965,1,0,0.0,5,17.439795134027793,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04219800418503965,0.0,0.0,0.0,0,0.0,0.0
2024-10-01,4.5355000495910645,0.008785640158684105,48.09000015258789,0.017347148019533076,-0.008561507860848971,0.008561507860848971,0.01821386168021263,0.02983674385791397,0,0,0.0,5,20.935545198241694,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02983674385791397,0.0,0.0,0.0,0,0.0,0.0
2024-10-02,4.6620001792907715,0.027891109760016963,48.56999969482422,0.009981275539889811,0.017909834220127152,0.017909834220127152,0.02043490838773927,0.026789743545713486,1,0,0.0,5,3.7283447608389113,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.026789743545713486,0.0,0.0,0.0,0,0.0,0.0
