index,KO_Close,KO_dailyReturns,PEP_Close,PEP_dailyReturns,spread,abs_sprd,KO_rolling avg,PEP_rolling avg,isSprdPos,signal,axe,leverage,ratio,KO_Size,PEP_Size,KO_Cashflow,PEP_Cashflow,KO_MTM,PEP_MTM,Live Trades,KO_PnL,PEP_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2010-09-07,18.438579559326172,0.0012164201495519222,43.16339874267578,-0.0013726571254655262,0.0025890772750174484,0.0025890772750174484,,,1,0,0.0,10,2.641597446460177,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-08,18.5025691986084,0.0034704213020497754,43.130435943603516,-0.0007636747807737709,0.004234096082823546,0.004234096082823546,,,1,0,0.0,10,0.5129535728827064,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-09,18.64974021911621,0.007954085669296118,43.572105407714844,0.010240319960800992,-0.002286234291504874,0.002286234291504874,,,0,0,0.0,10,3.007869715943693,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-10,18.723331451416016,0.003945965543497021,43.776432037353516,0.00468939078630104,-0.0007434252428040189,0.0007434252428040189,,,0,0,0.0,10,2.778563801424536,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-11,18.723331451416016,0.0,43.776432037353516,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-12,18.723331451416016,0.0,43.776432037353516,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-13,18.707212448120117,-0.0008609046599279413,43.67097854614258,-0.0024089101441834293,0.001548005484255488,0.001548005484255488,,,1,0,0.0,10,6.532048293432712,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-14,18.565372467041016,-0.007582101367184402,43.49299240112305,-0.004075616140166716,-0.003506485227017686,0.003506485227017686,,,0,0,0.0,10,1.2592713114807133,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-15,18.510570526123047,-0.0029518363294492866,43.835758209228516,0.007880943324024337,-0.010832779653473623,0.010832779653473623,,,0,0,0.0,10,6.322584596556255,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-16,18.539581298828125,0.0015672543784719384,43.90827178955078,0.0016542107011394691,-8.695632266753073e-05,8.695632266753073e-05,,,0,0,0.0,10,2.499756787139172,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-17,18.555694580078125,0.0008691286491468997,43.585269927978516,-0.00735628728728821,0.00822541593643511,0.00822541593643511,,,1,0,0.0,10,19.88095032039776,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-18,18.555694580078125,0.0,43.585269927978516,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-19,18.555694580078125,0.0,43.585269927978516,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-20,18.6878662109375,0.0071229686546618876,44.09283447265625,0.011645322961552074,-0.004522354306890186,0.004522354306890186,,,0,0,0.0,10,3.857436680901005,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-21,18.733003616333008,0.002415332220705224,43.80940246582031,-0.00642807409017232,0.008843406310877544,0.008843406310877544,,,1,0,0.0,10,6.223918708439972,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-22,18.771686553955078,0.0020649618403074665,43.941246032714844,0.0030094810582590448,-0.0009445192179515782,0.0009445192179515782,,,0,0,0.0,10,3.411525783002029,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-23,18.655628204345703,-0.006182627718388067,43.36775588989258,-0.013051294503467092,0.006868666785079025,0.006868666785079025,,,1,0,0.0,10,4.907243007223448,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-24,18.89741325378418,0.012960434609334381,43.59187698364258,0.0051679200168675,0.0077925145924668815,0.0077925145924668815,,,1,0,0.0,10,0.9198127540859399,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-25,18.89741325378418,0.0,43.59187698364258,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-26,18.89741325378418,0.0,43.59187698364258,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-27,18.890962600708008,-0.0003413511145436976,43.75007247924805,0.0036290131683209825,-0.00397036428286468,0.00397036428286468,,,0,0,0.0,10,24.621352590068128,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-28,19.052148818969727,0.008532451292645016,44.02032470703125,0.006177183544356257,0.0023552677482887585,0.0023552677482887585,,,1,0,0.0,10,1.6727304569311636,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-29,18.942546844482422,-0.005752735585299318,44.000553131103516,-0.00044914652627670026,-0.005303589059022618,0.005303589059022618,,,0,0,0.0,10,0.18135661386090116,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-09-30,18.865169525146484,-0.004084842443373815,43.79621887207031,-0.004643902053330318,0.0005590596099565026,0.0005590596099565026,,,1,0,0.0,10,2.639268938348366,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-01,19.058597564697266,0.01025318321645341,44.16535568237305,0.008428508666033174,0.0018246745504202355,0.0018246745504202355,,,1,0,0.0,10,1.9049466282271919,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-02,19.058597564697266,0.0,44.16535568237305,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-03,19.058597564697266,0.0,44.16535568237305,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-04,18.981218338012695,-0.004060069290087842,44.079673767089844,-0.0019400254783276116,-0.0021200438117602305,0.0021200438117602305,,,0,0,0.0,10,1.1096557679912327,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-05,19.232675552368164,0.013247685679474541,44.66633987426758,0.013309220714236458,-6.153503476191702e-05,6.153503476191702e-05,,,0,0,0.0,10,2.3332070117986983,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-06,19.27780532836914,0.0023465157449411578,44.89704895019531,0.0051651663551830485,-0.0028186506102418907,0.0028186506102418907,,,0,0,0.0,10,5.126501001487219,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-07,19.16175079345703,-0.0060201113630566905,43.572105407714844,-0.029510704455213532,0.023490593092156842,0.023490593092156842,,,1,0,0.0,10,11.146753815579814,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-08,19.152084350585938,-0.0005044655352889338,43.34137725830078,-0.005295317893296292,0.004790852358007358,0.004790852358007358,,,1,0,0.0,10,23.754571362770402,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-09,19.152084350585938,0.0,43.34137725830078,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-10,19.152084350585938,0.0,43.34137725830078,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-11,19.20044708251953,0.0025251941798238864,43.18975830078125,-0.003498249642966633,0.00602344382279052,0.00602344382279052,,,1,0,0.0,10,3.1162009173554894,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-12,19.213335037231445,0.0006712320112403081,43.55891036987305,0.008547213126800957,-0.007875981115560649,0.007875981115560649,,,0,0,0.0,10,28.868626704487657,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-13,19.322938919067383,0.0057045734966651995,43.76984786987305,0.0048425798122326835,0.000861993684432516,0.000861993684432516,,,1,0,0.0,10,1.9228945274355431,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-14,19.313268661499023,-0.0005004548018736621,43.92805099487305,0.0036144316852626535,-0.0041148864871363156,0.0041148864871363156,,,0,0,0.0,10,16.42711558937179,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-15,19.322938919067383,0.000500705382286526,43.95442581176758,0.0006004094490239531,-9.970406673742715e-05,9.970406673742715e-05,,,0,0,0.0,10,2.727687971963256,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-16,19.322938919067383,0.0,43.95442581176758,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-17,19.322938919067383,0.0,43.95442581176758,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-18,19.342287063598633,0.0010013044398828885,43.835758209228516,-0.002699787344447424,0.0037010917843303126,0.0037010917843303126,,,1,0,0.0,10,6.11060362878663,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-19,19.451885223388672,0.0056662461594987334,43.11725616455078,-0.016390774884018633,0.022057021043517366,0.022057021043517366,,,1,0,0.0,10,6.4119992899727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-20,19.713014602661133,0.013424373847244597,42.827213287353516,-0.006726839854798716,0.020151213702043314,0.020151213702043314,,,1,0,0.0,10,1.0886388360236439,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-21,19.81616973876953,0.005232844300459005,42.965641021728516,0.0032322377233886534,0.002000606577070352,0.002000606577070352,,,1,0,0.0,10,1.339266679179844,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-22,19.861305236816406,0.002277710508230557,42.85358428955078,-0.002608054471270771,0.004885764979501328,0.004885764979501328,,,1,0,0.0,10,2.4705719072319465,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-23,19.861305236816406,0.0,42.85358428955078,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-24,19.861305236816406,0.0,42.85358428955078,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-25,19.66788101196289,-0.009738746902442696,42.87995529174805,0.000615374481142128,-0.010354121383584824,0.010354121383584824,,,0,0,0.0,10,0.13776317872011937,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-26,19.74202537536621,0.003769819603760105,42.70856857299805,-0.003996895929203159,0.007766715532963264,0.007766715532963264,,,1,0,0.0,10,2.293641731602307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-27,19.725906372070312,-0.0008164817433581328,42.365787506103516,-0.008026049065743002,0.007209567322384869,0.007209567322384869,,,1,0,0.0,10,21.112207625128907,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-28,19.732351303100586,0.0003267242026150363,42.85358428955078,0.0115139316925712,-0.011187207489956164,0.011187207489956164,,,0,0,0.0,10,76.53333799549891,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-29,19.76781463623047,0.0017972178066945066,43.04474639892578,0.004460819615072609,-0.002663601808378102,0.002663601808378102,,,0,0,0.0,10,5.404747910976959,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-30,19.76781463623047,0.0,43.04474639892578,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-10-31,19.76781463623047,0.0,43.04474639892578,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-01,19.893535614013672,0.006359882470406308,43.20954132080078,0.0038284560988635086,0.0025314263715428,0.0025314263715428,,,1,0,0.0,10,1.307501698789347,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-02,19.941892623901367,0.002430790123281623,43.37434005737305,0.0038139432064032697,-0.0013831530831216465,0.0013831530831216465,,,0,0,0.0,10,3.4126619098414523,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-03,19.970901489257812,0.0014546696195563147,42.978816986083984,-0.009118826263774582,0.010573495883330897,0.010573495883330897,,,1,0,0.0,10,13.490602944846048,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-04,20.132099151611328,0.008071626733536341,43.07771301269531,0.0023010411534443165,0.005770585580092025,0.005770585580092025,,,1,0,0.0,10,0.6099958689705987,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-05,20.17400360107422,0.002081474422876317,42.89973449707031,-0.004131568348870962,0.006213042771747279,0.006213042771747279,,,1,0,0.0,10,4.220912734825579,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-06,20.17400360107422,0.0,42.89973449707031,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-07,20.17400360107422,0.0,42.89973449707031,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-08,20.135313034057617,-0.001917842773386913,42.919498443603516,0.00046070090560945687,-0.00237854367899637,0.00237854367899637,,,0,0,0.0,10,0.512038147817771,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-09,20.193340301513672,0.0028818656734019843,43.04474639892578,0.00291820640650875,-3.6340733106765555e-05,3.6340733106765555e-05,,,0,0,0.0,10,2.1585109783125005,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-10,20.16432762145996,-0.0014367449674255184,43.01179885864258,-0.0007654253547658696,-0.0006713196126596488,0.0006713196126596488,,,0,0,0.0,10,1.1363889987506113,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-11,20.244924545288086,0.0039970052729330074,42.78107833862305,-0.005364121616438067,0.009361126889371074,0.009361126889371074,,,1,0,0.0,10,2.8359558092259007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-12,20.283613204956055,0.0019110300747933184,42.609676361083984,-0.004006490350298653,0.005917520425091971,0.005917520425091971,,,1,0,0.0,10,4.404123557413178,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-13,20.283613204956055,0.0,42.609676361083984,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-14,20.283613204956055,0.0,42.609676361083984,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-15,20.29650115966797,0.0006353875210343141,42.46466827392578,-0.003403172695548573,0.004038560216582887,0.004038560216582887,,,1,0,0.0,10,11.206032171623722,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-16,20.012813568115234,-0.013977167262526069,42.214176177978516,-0.005898835576235384,-0.008078331686290685,0.008078331686290685,,,0,0,0.0,10,0.8902198976747571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-17,20.154659271240234,0.007087744191600853,42.148258209228516,-0.0015615126177539462,0.0086492568093548,0.0086492568093548,,,1,0,0.0,10,0.46072484711719014,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-18,20.580190658569336,0.021113300979308303,42.69537353515625,0.012980733941881928,0.008132567037426375,0.008132567037426375,,,1,0,0.0,10,1.2754825853434577,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-19,20.734926223754883,0.007518665290941584,42.655845642089844,-0.0009258120914168444,0.008444477382358428,0.008444477382358428,,,1,0,0.0,10,0.2533133967305992,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-20,20.734926223754883,0.0,42.655845642089844,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-21,20.734926223754883,0.0,42.655845642089844,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-22,20.718809127807617,-0.0007772921771384,42.64923858642578,-0.00015489215052721939,-0.0006224000266111807,0.0006224000266111807,,,0,0,0.0,10,0.4101961740629053,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-23,20.509267807006836,-0.010113579381333615,42.115299224853516,-0.012519317560389154,0.0024057381790555388,0.0024057381790555388,,,1,0,0.0,10,2.5419412143760653,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-24,20.82841682434082,0.015561209709541668,42.40534973144531,0.006887057955903719,0.008674151753637949,0.008674151753637949,,,1,0,0.0,10,0.9010621999814965,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-25,20.82841682434082,0.0,42.40534973144531,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-26,20.6672306060791,-0.007738764766477613,42.12187957763672,-0.006684773397786392,-0.0010539913686912206,0.0010539913686912206,,,0,0,0.0,10,1.7605181270904244,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-27,20.6672306060791,0.0,42.12187957763672,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-28,20.6672306060791,0.0,42.12187957763672,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-29,20.576343536376953,-0.00439764143703969,42.19440841674805,0.0017218804060641357,-0.006119521843103826,0.006119521843103826,,,0,0,0.0,10,0.8029155483207049,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-11-30,20.504928588867188,-0.0034707307147895383,42.60308837890625,0.009685642659608584,-0.013156373374398123,0.013156373374398123,,,0,0,0.0,10,5.798161995514579,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-01,21.00156593322754,0.024220388879090837,43.58598709106445,0.023071067135237433,0.0011493217438534042,0.0011493217438534042,,,1,0,0.0,10,1.9768866968900682,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-02,21.066486358642578,0.0030912183225502154,43.30042266845703,-0.006551748432604976,0.009642966755155191,0.009642966755155191,,,1,0,0.0,10,4.356398137952284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-03,20.9366455078125,-0.006163384278689232,43.280494689941406,-0.00046022595825934154,-0.005703158320429891,0.005703158320429891,,,0,0,0.0,10,0.154360785774391,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-04,20.9366455078125,0.0,43.280494689941406,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-05,20.9366455078125,0.0,43.280494689941406,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-06,20.77109718322754,-0.007907108353302661,42.988285064697266,-0.006751531546427825,-0.0011555768068748362,0.0011555768068748362,,,0,0,0.0,10,1.767157643679166,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-07,20.81978988647461,0.002344252824852733,42.955081939697266,-0.0007723761241005267,0.0031166289489532595,0.0031166289489532595,,,1,0,0.0,10,0.6797709511355359,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-08,20.900938034057617,0.003897644886211138,42.92186737060547,-0.0007732395700799088,0.004670884456291047,0.004670884456291047,,,1,0,0.0,10,0.40740338504865065,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-09,21.043764114379883,0.006833477047275771,42.98163986206055,0.0013925883265744066,0.0054408887207013645,0.0054408887207013645,,,1,0,0.0,10,0.41623688835773354,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-10,20.985340118408203,-0.0027763092027702774,43.1011848449707,0.0027813034424422067,-0.005557612645212484,0.005557612645212484,,,0,0,0.0,10,2.057565821923036,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-11,20.985340118408203,0.0,43.1011848449707,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-12,20.985340118408203,0.0,43.1011848449707,0.0,0.0,0.0,,,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2010-12-13,21.050256729125977,0.0030934266660196386,43.51958084106445,0.009707296855032244,-0.006613870189012605,0.006613870189012605,,,0,0,0.0,10,6.4876258088527825,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
