index,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2024-01-12,574.2705078125,-0.0034130661659043104,887.3932495117188,0.006521703312032612,-0.009934769477936922,0.009934769477936922,,,0,0,0.0,5,2.952676976195018,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-13,574.2705078125,0.0,887.3932495117188,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-14,574.2705078125,0.0,887.3932495117188,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-15,576.2372436523438,0.003424755081599784,883.5599975585938,-0.004319676710673903,0.007744431792273687,0.007744431792273687,,,1,0,0.0,5,1.9339998993655922,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-16,570.337158203125,-0.010238986657340021,857.6856689453125,-0.02928417842000075,0.01904519176266073,0.01904519176266073,,,1,0,0.0,5,4.301030807385133,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-17,571.3204956054688,0.0017241335027895488,842.352783203125,-0.017877045516036416,0.019601179018825965,0.019601179018825965,,,1,0,0.0,5,15.287591371806062,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-18,578.2039184570312,0.012048268711710941,859.6023559570312,0.0204778485901278,-0.00842957987841686,0.00842957987841686,,,0,0,0.0,5,2.526831307335777,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-19,615.5708618164062,0.06462589091248416,881.6434326171875,0.02564101471734226,0.038984876195141904,0.038984876195141904,,,1,0,0.0,5,0.5682554208240771,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-20,615.5708618164062,0.0,881.6434326171875,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2024-01-21,615.5708618164062,0.0,881.6434326171875,0.0,0.0,0.0,,,1,0,0.0,5,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
