index,KO_Close,KO_dailyReturns,PEP_Close,PEP_dailyReturns,spread,abs_sprd,KO_rolling avg,PEP_rolling avg,isSprdPos,signal,axe,leverage,ratio,KO_Size,PEP_Size,KO_Cashflow,PEP_Cashflow,KO_MTM,PEP_MTM,Live Trades,KO_PnL,PEP_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL
2010-11-15,20.1478214263916,0.0006358138440887284,42.09249496459961,-0.003403726939198992,0.004039540783287721,0.004039540783287721,0.007797474830654063,0.008837472218372997,1,1,0.0,10,2.367830746477364,24.0,-10.0,-483.54771423339844,420.9249496459961,-1.228912353515625,-3.1364822387695312,Live,0.0,0.0,0.0,0.008837472218372997,904.4726638793945,-4.365394592285156,-0.004826452768137228,0,0.0
2010-11-16,19.866209030151367,-0.013977312498479444,41.844215393066406,-0.005898428490447305,-0.008078884008032139,0.008078884008032139,0.00753356380494684,0.008496426426118791,0,0,-1.0,10,2.3755066930409456,24.0,-10.0,-476.7890167236328,418.44215393066406,5.52978515625,-5.6192779541015625,Closed,-476.7890167236328,418.44215393066406,-0.0894927978515625,0.008496426426118791,895.2311706542969,-0.0894927978515625,-9.996613253105896e-05,0,-0.0894927978515625
2010-11-17,20.007015228271484,0.00708772357657228,41.778865814208984,-0.0015617350748139414,0.008649458651386221,0.008649458651386221,0.007546530353658739,0.008490638661380043,1,1,1.0,10,2.3494563394473493,-24.0,10.0,480.1683654785156,-417.78865814208984,0.0,0.0,Opened,480.1683654785156,-417.78865814208984,0.0,0.008490638661380043,897.9570236206055,0.0,0.0,0,0.0
2010-11-18,20.429428100585938,0.02111323790654951,42.321205139160156,0.012981188320500658,0.00813204958604885,0.00813204958604885,0.007690709857835167,0.00854430475853285,1,1,0.0,10,2.3015060455665233,24.0,-10.0,-490.3062744140625,423.21205139160156,-10.137908935546875,5.423393249511719,Live,0.0,0.0,0.0,0.00854430475853285,913.5183258056641,-4.714515686035156,-0.005160833179648869,0,0.0
2010-11-19,20.583026885986328,0.007518506374438516,42.281986236572266,-0.0009266962615769314,0.008445202636015448,0.008445202636015448,0.00770400179118919,0.008544719431716766,1,1,0.0,10,2.278387405152878,24.0,-10.0,-493.9926452636719,422.81986236572266,-13.82427978515625,5.0312042236328125,Live,0.0,0.0,0.0,0.008544719431716766,916.8125076293945,-8.793075561523438,-0.009590920159084353,1,-8.793075561523438
2010-11-20,20.583026885986328,0.0,42.281986236572266,0.0,0.0,0.0,0.00769922834152854,0.008538636455607176,1,1,0.0,10,2.2781769970309136,24.0,-10.0,-493.9926452636719,422.81986236572266,-13.82427978515625,5.0312042236328125,Live,0.0,0.0,0.0,0.008538636455607176,916.8125076293945,-8.793075561523438,-0.009590920159084353,1,0.0
2010-11-21,20.583026885986328,0.0,42.281986236572266,0.0,0.0,0.0,0.007585093937869896,0.008522381092248042,1,1,0.0,10,2.3080548528507023,24.0,-10.0,-493.9926452636719,422.81986236572266,-13.82427978515625,5.0312042236328125,Live,0.0,0.0,0.0,0.008522381092248042,916.8125076293945,-8.793075561523438,-0.009590920159084353,1,0.0
2010-11-22,20.567033767700195,-0.0007770051690998425,42.275455474853516,-0.0001544573067644439,-0.0006225478623353986,0.0006225478623353986,0.0075324697476842695,0.008284666678335518,0,0,-1.0,10,2.260759050085954,24.0,-10.0,-493.6088104248047,422.75455474853516,-13.440444946289062,4.9658966064453125,Closed,-493.6088104248047,422.75455474853516,-8.47454833984375,0.008284666678335518,916.3633651733398,-8.47454833984375,-0.009248021758531016,1,0.0
2010-11-23,20.35902976989746,-0.010113466052134257,41.74620056152344,-0.012519200736817448,0.0024057346846831917,0.0024057346846831917,0.00740847655129335,0.00809291505849472,1,0,0.0,10,2.239937751701297,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00809291505849472,0.0,0.0,0.0,0,0.0
2010-11-24,20.675830841064453,0.015560715552143334,42.033695220947266,0.006886726350105343,0.00867398920203799,0.00867398920203799,0.007482746453128754,0.008108176033936166,1,1,1.0,10,2.2029099258451463,-23.0,10.0,475.5441093444824,-420.33695220947266,0.0,0.0,Opened,475.5441093444824,-420.33695220947266,0.0,0.008108176033936166,895.8810615539551,0.0,0.0,0,0.0
2010-11-25,20.675830841064453,0.0,42.033695220947266,0.0,0.0,0.0,0.007482746453128754,0.008108176033936166,1,1,0.0,10,2.2029099258451463,23.0,-10.0,-475.5441093444824,420.33695220947266,0.0,0.0,Live,0.0,0.0,0.0,0.008108176033936166,895.8810615539551,0.0,0.0,0,0.0
2010-11-26,20.515830993652344,-0.007738496636098047,41.75272750854492,-0.006684344807789455,-0.0010541518283085916,0.0010541518283085916,0.00751293628010053,0.008124584588712016,0,0,-1.0,10,2.2008335485257207,23.0,-10.0,-471.8641128540039,417.5272750854492,3.6799964904785156,-2.8096771240234375,Closed,-471.8641128540039,417.5272750854492,0.8703193664550781,0.008124584588712016,889.3913879394531,0.8703193664550781,0.0009785560983128461,0,0.8703193664550781
2010-11-27,20.515830993652344,0.0,41.75272750854492,0.0,0.0,0.0,0.00751293628010053,0.008124584588712016,1,0,0.0,10,2.2008335485257207,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008124584588712016,0.0,0.0,0.0,0,0.0
2010-11-28,20.515830993652344,0.0,41.75272750854492,0.0,0.0,0.0,0.007509082695606087,0.008122814408489358,1,0,0.0,10,2.2014832312691994,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008122814408489358,0.0,0.0,0.0,0,0.0
2010-11-29,20.425609588623047,-0.004397648092207995,41.82460403442383,0.0017214809706551648,-0.00611912906286316,0.00611912906286316,0.007362529520271863,0.008001488956538074,0,0,0.0,10,2.225361511554634,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008001488956538074,0.0,0.0,0.0,0,0.0
2010-11-30,20.354713439941406,-0.003470944079981275,42.22971725463867,0.009686002523333181,-0.013156946603314457,0.013156946603314457,0.0073600780888489455,0.008032299023750687,0,1,1.0,10,2.2641783155917667,23.0,-10.0,-468.15840911865234,422.2971725463867,0.0,0.0,Opened,-468.15840911865234,422.2971725463867,0.0,0.008032299023750687,890.4555816650391,0.0,0.0,0,0.0
2010-12-01,20.847719192504883,0.02422071693704453,43.20398712158203,0.023070717264543017,0.0011499996725015116,0.0011499996725015116,0.0072312137731828955,0.007881041522697139,1,0,-1.0,10,2.2585915258132836,-23.0,10.0,479.4975414276123,-432.0398712158203,11.339132308959961,-9.742698669433594,Closed,479.4975414276123,-432.0398712158203,1.5964336395263672,0.007881041522697139,911.5374126434326,1.5964336395263672,0.00175136381390727,0,1.5964336395263672
2010-12-02,20.912166595458984,0.0030913407053789754,42.92094039916992,-0.006551402804921169,0.009642743510300145,0.009642743510300145,0.007231430278650915,0.007898381888566989,1,1,1.0,10,2.2417342314737407,-23.0,10.0,480.97983169555664,-429.2094039916992,0.0,0.0,Opened,480.97983169555664,-429.2094039916992,0.0,0.007898381888566989,910.1892356872559,0.0,0.0,0,0.0
2010-12-03,20.78327751159668,-0.006163353915241476,42.90119171142578,-0.00046011777841947765,-0.005703236136821999,0.005703236136821999,0.007252958865835351,0.007898600868129692,0,0,-1.0,10,2.247968771510879,23.0,-10.0,-478.01538276672363,429.0119171142578,2.964448928833008,-0.19748687744140625,Closed,-478.01538276672363,429.0119171142578,2.7669620513916016,0.007898600868129692,907.0272998809814,2.7669620513916016,0.003050582988797225,0,2.7669620513916016
2010-12-04,20.78327751159668,0.0,42.90119171142578,0.0,0.0,0.0,0.0072101916624812004,0.007892148718764948,1,0,0.0,10,2.259455387401498,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007892148718764948,0.0,0.0,0.0,0,0.0
2010-12-05,20.78327751159668,0.0,42.90119171142578,0.0,0.0,0.0,0.007139812238874787,0.00781712221361547,1,0,0.0,10,2.2600363818728506,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00781712221361547,0.0,0.0,0.0,0,0.0
2010-12-06,20.618946075439453,-0.007906906697730087,42.611541748046875,-0.006751559847736455,-0.0011553468499936326,0.0011553468499936326,0.007161905810655708,0.00783202831373579,0,0,0.0,10,2.2599895383903683,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00783202831373579,0.0,0.0,0.0,0,0.0
2010-12-07,20.66728401184082,0.002344345643298773,42.578617095947266,-0.0007726698154759681,0.003117015458774741,0.003117015458774741,0.007002989268779908,0.0076680159477388685,1,0,0.0,10,2.2558368716238726,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0076680159477388685,0.0,0.0,0.0,0,0.0
2010-12-08,20.747827529907227,0.0038971505893208302,42.54570770263672,-0.0007729089283569079,0.004670059517677738,0.004670059517677738,0.00697867217242534,0.007660709672361718,1,0,0.0,10,2.2510198721265517,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007660709672361718,0.0,0.0,0.0,0,0.0
2010-12-09,20.889604568481445,0.006833343798036351,42.604949951171875,0.00139243772719011,0.005440906070846241,0.005440906070846241,0.006989973823111882,0.00766120457986782,1,0,0.0,10,2.235379947080628,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00766120457986782,0.0,0.0,0.0,0,0.0
2010-12-10,20.83161163330078,-0.002776162420430106,42.723453521728516,0.0027814507631731544,-0.0055576131836032605,0.0055576131836032605,0.006996069135138411,0.007663577894527848,0,0,0.0,10,2.246575221312329,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007663577894527848,0.0,0.0,0.0,0,0.0
2010-12-11,20.83161163330078,0.0,42.723453521728516,0.0,0.0,0.0,0.006990189101608735,0.007656704199323776,1,0,0.0,10,2.24644828751126,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007656704199323776,0.0,0.0,0.0,0,0.0
2010-12-12,20.83161163330078,0.0,42.723453521728516,0.0,0.0,0.0,0.006936210639326196,0.007643910611519792,1,0,0.0,10,2.260147628626187,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007643910611519792,0.0,0.0,0.0,0,0.0
2010-12-13,20.89605712890625,0.0030936394523815025,43.13815689086914,0.009706691172091553,-0.00661305171971005,0.00661305171971005,0.006934073478248509,0.007666386819029922,0,0,0.0,10,2.282440829972939,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007666386819029922,0.0,0.0,0.0,0,0.0
2010-12-14,20.589942932128906,-0.014649375951115928,43.17766571044922,0.0009158671215376835,-0.015565243072653612,0.015565243072653612,0.007033565219134261,0.007637992917818663,0,1,1.0,10,2.277234471090808,23.0,-10.0,-473.56868743896484,431.7766571044922,0.0,0.0,Opened,-473.56868743896484,431.7766571044922,0.0,0.007637992917818663,905.345344543457,0.0,0.0,0,0.0
2010-12-15,20.860607147216797,0.013145457273975314,42.947269439697266,-0.0053360057094563595,0.018481462983431673,0.018481462983431673,0.007087610224285647,0.007633467867182449,1,0,-1.0,10,2.2173317121475176,-23.0,10.0,479.7939643859863,-429.47269439697266,6.225276947021484,2.3039627075195312,Closed,479.7939643859863,-429.47269439697266,8.529239654541016,0.007633467867182449,909.266658782959,8.529239654541016,0.009380350166976635,0,8.529239654541016
2010-12-16,21.053939819335938,0.00926783533934361,43.28300094604492,0.007817295737952756,0.0014505396013908545,0.0014505396013908545,0.007111806380322591,0.007654465643258221,1,0,0.0,10,2.21268168249633,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007654465643258221,0.0,0.0,0.0,0,0.0
2010-12-17,21.169940948486328,0.005509711253371075,43.427818298339844,0.0033458251306430764,0.002163886122727998,0.002163886122727998,0.007117853505551841,0.007657904395708817,1,0,0.0,10,2.2070352020896764,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007657904395708817,0.0,0.0,0.0,0,0.0
2010-12-18,21.169940948486328,0.0,43.427818298339844,0.0,0.0,0.0,0.007117186569790028,0.007657395975137529,1,0,0.0,10,2.2070954761190893,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007657395975137529,0.0,0.0,0.0,0,0.0
2010-12-19,21.169940948486328,0.0,43.427818298339844,0.0,0.0,0.0,0.007116724152110619,0.0076085573946342725,1,0,0.0,10,2.193161199073185,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0076085573946342725,0.0,0.0,0.0,0,0.0
2010-12-20,21.044275283813477,-0.00593604228649669,43.651641845703125,0.005153921061050282,-0.011089963347546972,0.011089963347546972,0.007125496119010348,0.0075845434755131055,0,1,1.0,10,2.2079078634719775,23.0,-10.0,-484.01833152770996,436.51641845703125,0.0,0.0,Opened,-484.01833152770996,436.51641845703125,0.0,0.0075845434755131055,920.5347499847412,0.0,0.0,0,0.0
2010-12-21,21.102277755737305,0.002756211422896726,43.05259323120117,-0.01372339250421395,0.016479603927110675,0.016479603927110675,0.007088485851679725,0.00764593438842631,1,0,-1.0,10,2.200630211264333,-23.0,10.0,485.352388381958,-430.5259323120117,1.3340568542480469,5.990486145019531,Closed,485.352388381958,-430.5259323120117,7.324542999267578,0.00764593438842631,915.8783206939697,7.324542999267578,0.007997288322883003,0,7.324542999267578
2010-12-22,21.13449478149414,0.0015267084496637384,43.23692321777344,0.004281507169205279,-0.00275479871954154,0.00275479871954154,0.006693258576843027,0.007388865347316207,0,0,0.0,10,2.2584114138130573,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007388865347316207,0.0,0.0,0.0,0,0.0
2010-12-23,21.131275177001953,-0.00015233884346299575,43.243492126464844,0.00015192821788723165,-0.0003042670613502274,0.0003042670613502274,0.006693469423819682,0.007388811774154334,0,0,0.0,10,2.2590111370599706,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007388811774154334,0.0,0.0,0.0,0,0.0
2010-12-24,21.131275177001953,0.0,43.243492126464844,0.0,0.0,0.0,0.006693469423819682,0.007388811774154334,1,0,0.0,10,2.2590111370599706,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007388811774154334,0.0,0.0,0.0,0,0.0
2010-12-25,21.131275177001953,0.0,43.243492126464844,0.0,0.0,0.0,0.006602686182813534,0.007249775144180955,1,0,0.0,10,2.2469785839884207,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007249775144180955,0.0,0.0,0.0,0,0.0
2010-12-26,21.131275177001953,0.0,43.243492126464844,0.0,0.0,0.0,0.006491512832044676,0.00719182811547471,1,0,0.0,10,2.2671926860742446,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00719182811547471,0.0,0.0,0.0,0,0.0
2010-12-27,20.96693992614746,-0.0077768733537361134,43.06575012207031,-0.004110260195331339,-0.0036666131584047745,0.0036666131584047745,0.006514850432024984,0.00719008595409911,0,0,0.0,10,2.266869910660108,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00719008595409911,0.0,0.0,0.0,0,0.0
2010-12-28,21.060392379760742,0.004457133656244228,42.973602294921875,-0.0021397009662491584,0.006596834622493386,0.006596834622493386,0.006513567046201549,0.007162029629255469,1,0,0.0,10,2.243636659404005,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007162029629255469,0.0,0.0,0.0,0,0.0
2010-12-29,21.089385986328125,0.00137668881208719,43.00650405883789,0.0007656273190741469,0.0006110614930130431,0.0006110614930130431,0.006512979244462962,0.007162041079476536,1,0,0.0,10,2.242473495900068,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007162041079476536,0.0,0.0,0.0,0,0.0
2010-12-30,21.105493545532227,0.0007637756364524684,42.86826705932617,-0.0032143277519742774,0.003978103388426746,0.003978103388426746,0.00651218452704815,0.007167153431508803,1,0,0.0,10,2.2354266227391535,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007167153431508803,0.0,0.0,0.0,0,0.0
2010-12-31,21.1924991607666,0.004122415571409022,43.00650405883789,0.0032246929720860518,0.0008977225993229698,0.0008977225993229698,0.0065137855402903075,0.0071701181583078135,1,0,0.0,10,2.233802758763162,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0071701181583078135,0.0,0.0,0.0,0,0.0
2011-01-01,21.1924991607666,0.0,43.00650405883789,0.0,0.0,0.0,0.0065137855402903075,0.0071701181583078135,1,0,0.0,10,2.233802758763162,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0071701181583078135,0.0,0.0,0.0,0,0.0
2011-01-02,21.1924991607666,0.0,43.00650405883789,0.0,0.0,0.0,0.006499464433940822,0.007169481248459976,1,0,0.0,10,2.238525921576679,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007169481248459976,0.0,0.0,0.0,0,0.0
2011-01-03,21.015275955200195,-0.00836254394642122,43.28300094604492,0.006429187706788575,-0.014791731653209794,0.014791731653209794,0.006382986298621812,0.007017756685376567,0,1,1.0,10,2.2644183279674044,23.0,-10.0,-483.3513469696045,432.8300094604492,0.0,0.0,Opened,-483.3513469696045,432.8300094604492,0.0,0.007017756685376567,916.1813564300537,0.0,0.0,0,0.0
2011-01-04,20.580276489257812,-0.02069920313536222,43.05918502807617,-0.00517098891196921,-0.015528214223393011,0.015528214223393011,0.00646569124748456,0.006917726120785358,0,1,0.0,10,2.2385304299860898,-23.0,10.0,473.3463592529297,-430.5918502807617,-10.004987716674805,2.2381591796875,Live,0.0,0.0,0.0,0.006917726120785358,903.9382095336914,-7.766828536987305,-0.008592211785132888,1,-7.766828536987305
2011-01-05,20.457834243774414,-0.005949494679884815,43.835960388183594,0.018039713468820606,-0.02398920814870542,0.02398920814870542,0.006486581632297502,0.007017507470441221,0,1,0.0,10,2.3181304194692345,-23.0,10.0,470.5301876068115,-438.35960388183594,-12.821159362792969,-5.529594421386719,Live,0.0,0.0,0.0,0.007017507470441221,908.8897914886475,-18.350753784179688,-0.020190295848876744,1,0.0
2011-01-06,20.30961036682129,-0.007245335707919853,44.00054168701172,0.0037544814205208166,-0.01099981712844067,0.01099981712844067,0.0065162834687845774,0.0070219753520337005,0,1,0.0,10,2.33461764476808,-23.0,10.0,467.12103843688965,-440.0054168701172,-16.230308532714844,-7.175407409667969,Live,0.0,0.0,0.0,0.0070219753520337005,907.1264553070068,-23.405715942382812,-0.02580204315004947,1,0.0
2011-01-07,20.274171829223633,-0.0017449146959288564,43.704307556152344,-0.00673251099876393,0.004987596302835073,0.004987596302835073,0.006519268085097569,0.007041979052785245,1,0,-1.0,10,2.3285041120780314,-23.0,10.0,466.30595207214355,-437.04307556152344,-17.045394897460938,-4.213066101074219,Closed,466.30595207214355,-437.04307556152344,-21.258460998535156,0.007041979052785245,903.349027633667,-21.258460998535156,-0.02353294280309565,1,0.0
2011-01-08,20.274171829223633,0.0,43.704307556152344,0.0,0.0,0.0,0.006519790141216714,0.0070373437276037825,1,0,0.0,10,2.3267850667726635,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0070373437276037825,0.0,0.0,0.0,0,0.0
2011-01-09,20.274171829223633,0.0,43.704307556152344,0.0,0.0,0.0,0.006513280714146671,0.007026605484669657,1,0,0.0,10,2.325556498693171,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007026605484669657,0.0,0.0,0.0,0,0.0
2011-01-10,20.319276809692383,0.002224750823297983,43.48048782348633,-0.005121228207962014,0.007345979031259997,0.007345979031259997,0.0065135550646629415,0.0070372982213850275,1,1,1.0,10,2.3119265257110957,-24.0,10.0,487.6626434326172,-434.8048782348633,0.0,0.0,Opened,487.6626434326172,-434.8048782348633,0.0,0.0070372982213850275,922.4675216674805,0.0,0.0,0,0.0
2011-01-11,20.20005989074707,-0.0058671831710293,43.6648063659668,0.004239109350123504,-0.010106292521152804,0.010106292521152804,0.006534043266863698,0.007025771953951674,0,0,-1.0,10,2.3242932699892886,24.0,-10.0,-484.8014373779297,436.64806365966797,2.8612060546875,1.8431854248046875,Closed,-484.8014373779297,436.64806365966797,4.7043914794921875,0.007025771953951674,921.4495010375977,4.7043914794921875,0.005105425174352811,0,4.7043914794921875
2011-01-12,20.31283950805664,0.0055831328183948425,43.928131103515625,0.0060305944183476345,-0.000447461599952792,0.000447461599952792,0.006498327117929145,0.006983989572075177,0,0,0.0,10,2.3242032413236786,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006983989572075177,0.0,0.0,0.0,0,0.0
2011-01-13,20.428836822509766,0.005710541571852579,44.046627044677734,0.002697495618078527,0.0030130459537740517,0.0030130459537740517,0.006506704385014153,0.006985857139563899,1,0,0.0,10,2.3148755162662,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006985857139563899,0.0,0.0,0.0,0,0.0
2011-01-14,20.341829299926758,-0.00425905416637018,43.96104431152344,-0.0019430031059469721,-0.0023160510604232076,0.0023160510604232076,0.006518692466063527,0.0069881202528553205,0,0,0.0,10,2.3167430679449548,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0069881202528553205,0.0,0.0,0.0,0,0.0
2011-01-15,20.341829299926758,0.0,43.96104431152344,0.0,0.0,0.0,0.006515254838152451,0.006969149400401617,1,0,0.0,10,2.3116727974688183,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006969149400401617,0.0,0.0,0.0,0,0.0
2011-01-16,20.341829299926758,0.0,43.96104431152344,0.0,0.0,0.0,0.00638376667602972,0.006191795226626563,1,0,0.0,10,2.096126916539515,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00638376667602972,0.0,0.0,0.0,0,0.0
2011-01-17,20.341829299926758,0.0,43.96104431152344,0.0,0.0,0.0,0.0062879857492325235,0.006122546237147512,1,0,0.0,10,2.1042557371880966,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0062879857492325235,0.0,0.0,0.0,0,0.0
2011-01-18,20.454612731933594,0.005544409519120386,43.82281494140625,-0.003144360473733232,0.008688769992853618,0.008688769992853618,0.006294814637831361,0.006121637176275573,1,1,1.0,10,2.0835006928225606,-21.0,10.0,429.54686737060547,-438.2281494140625,0.0,0.0,Opened,429.54686737060547,-438.2281494140625,0.0,0.006294814637831361,867.775016784668,0.0,0.0,0,0.0
2011-01-19,20.435277938842773,-0.0009452534420578695,43.381744384765625,-0.010064861356587018,0.009119607914529149,0.009119607914529149,0.006267322672435154,0.006164660458367962,1,1,0.0,10,2.0881109388148458,21.0,-10.0,-429.14083671569824,433.81744384765625,0.40603065490722656,-4.41070556640625,Live,0.0,0.0,0.0,0.006267322672435154,862.9582805633545,-4.004674911499023,-0.004640635592354129,0,0.0
2011-01-20,20.27739143371582,-0.007726173610139497,43.381744384765625,0.0,-0.007726173610139497,0.007726173610139497,0.006300008135329423,0.006164660458367962,0,0,-1.0,10,2.093451853425546,21.0,-10.0,-425.8252201080322,433.81744384765625,3.721647262573242,-4.41070556640625,Closed,-425.8252201080322,433.81744384765625,-0.6890583038330078,0.006300008135329423,859.6426639556885,-0.6890583038330078,-0.0008015636411788495,0,-0.6890583038330078
2011-01-21,20.2258358001709,-0.002542518041013797,43.361995697021484,-0.00045523037453232273,-0.0020872876664814743,0.0020872876664814743,0.006304826624473798,0.00616484692985395,0,0,0.0,10,2.0962927585313396,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006304826624473798,0.0,0.0,0.0,0,0.0
2011-01-22,20.2258358001709,0.0,43.361995697021484,0.0,0.0,0.0,0.006302104038771537,0.006135628141258945,1,0,0.0,10,2.087258541874349,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006302104038771537,0.0,0.0,0.0,0,0.0
2011-01-23,20.2258358001709,0.0,43.361995697021484,0.0,0.0,0.0,0.006301808916334759,0.006082509761114784,1,0,0.0,10,2.0692852831241284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006301808916334759,0.0,0.0,0.0,0,0.0
2011-01-24,20.380495071411133,0.007646619539892097,43.566062927246094,0.004706130955098642,0.0029404885847934548,0.0029404885847934548,0.00631530846069817,0.006065421178716699,1,0,0.0,10,2.0530521474347108,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00631530846069817,0.0,0.0,0.0,0,0.0
2011-01-25,20.28705596923828,-0.004584731717529489,43.296165466308594,-0.006195130861106679,0.0016103991435771903,0.0016103991435771903,0.006327890458389047,0.0060729202270025495,1,0,0.0,10,2.0481842920723374,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006327890458389047,0.0,0.0,0.0,0,0.0
2011-01-26,20.28705596923828,0.0,43.355403900146484,0.0013682143256770196,-0.0013682143256770196,0.0013682143256770196,0.006327418546382852,0.00607356273895239,0,0,0.0,10,2.0513566235573126,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006327418546382852,0.0,0.0,0.0,0,0.0
2011-01-27,20.203271865844727,-0.0041299291292239415,43.15791320800781,-0.004555157474568139,0.0004252283453441974,0.0004252283453441974,0.006337961214637183,0.006083807450052064,1,0,0.0,10,2.050522846692792,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006337961214637183,0.0,0.0,0.0,0,0.0
2011-01-28,20.04538345336914,-0.007814992221260364,42.3942985534668,-0.017693502715495746,0.009878510494235382,0.009878510494235382,0.006370275701741756,0.006227596270815937,1,1,1.0,10,2.0675465994024336,-21.0,10.0,420.95305252075195,-423.94298553466797,0.0,0.0,Opened,420.95305252075195,-423.94298553466797,0.0,0.006370275701741756,844.8960380554199,0.0,0.0,0,0.0
2011-01-29,20.04538345336914,0.0,42.3942985534668,0.0,0.0,0.0,0.006136660015986921,0.00621400007926249,1,1,0.0,10,2.141570011955565,21.0,-10.0,-420.95305252075195,423.94298553466797,0.0,0.0,Live,0.0,0.0,0.0,0.00621400007926249,844.8960380554199,0.0,0.0,0,0.0
2011-01-30,20.04538345336914,0.0,42.3942985534668,0.0,0.0,0.0,0.006136219515280592,0.0061876111225766415,1,1,0.0,10,2.1326285034764254,21.0,-10.0,-420.95305252075195,423.94298553466797,0.0,0.0,Live,0.0,0.0,0.0,0.0061876111225766415,844.8960380554199,0.0,0.0,0,0.0
2011-01-31,20.251604080200195,0.010287686803835738,42.335052490234375,-0.0013975007313236087,0.011685187535159347,0.011685187535159347,0.006175722786515728,0.006171532343754574,1,1,0.0,10,2.0890358371989706,21.0,-10.0,-425.2836856842041,423.35052490234375,-4.330633163452148,-0.5924606323242188,Live,0.0,0.0,0.0,0.006175722786515728,848.6342105865479,-4.923093795776367,-0.005801196480605805,0,0.0
2011-02-01,20.31605339050293,0.003182429897775174,42.82218551635742,0.01150661207365733,-0.008324182175882155,0.008324182175882155,0.006171668880484367,0.006195420731730897,0,0,-1.0,10,2.115912335170613,21.0,-10.0,-426.6371212005615,428.2218551635742,-5.68406867980957,4.27886962890625,Closed,-426.6371212005615,428.2218551635742,-1.4051990509033203,0.006195420731730897,854.8589763641357,-1.4051990509033203,-0.0016437787866249902,0,-1.4051990509033203
2011-02-02,20.254833221435547,-0.0030133888649850338,42.55887222290039,-0.006148992403866238,0.0031356035388812042,0.0031356035388812042,0.006161337868487489,0.006201993491465607,1,0,0.0,10,2.115035789978806,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006201993491465607,0.0,0.0,0.0,0,0.0
