index,GLD_Close,GLD_dailyReturns,COPX_Close,COPX_dailyReturns,spread,abs_sprd,GLD_rolling avg,COPX_rolling avg,isSprdPos,signal,axe,leverage,ratio,GLD_Size,COPX_Size,GLD_Cashflow,COPX_Cashflow,GLD_MTM,COPX_MTM,Live Trades,GLD_PnL,COPX_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital,optimal,predicted
2013-08-30,134.6199951171875,-0.0091999708907171,22.125768661499023,-0.0076585557223296,-0.0015414151683874,0.0015414151683874,0.0130476235275487,0.0168319815264091,0,0,-1.0,10,0.21202771128403833,3.0,-10.0,-403.8599853515625,221.25768661499023,6.3900146484375,-5.610713958740234,Closed,-403.8599853515625,221.25768661499023,0.7793006896972656,0.0168319815264091,625.1176719665527,0.7793006896972656,0.0012466463909837483,0,0.7793006896972656,0.0,0,0
2013-08-31,134.6199951171875,0.0,22.125768661499023,0.0,0.0,0.0,0.0130476794601078,0.0167713181018247,1,0,0.0,10,0.21126264563906033,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0167713181018247,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-01,134.6199951171875,0.0,22.125768661499023,0.0,0.0,0.0,0.0130474853615974,0.0167522785031376,1,0,0.0,10,0.21102594946876307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0167522785031376,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-02,134.6199951171875,0.0,22.125768661499023,0.0,0.0,0.0,0.0130393471161206,0.016719054249713,1,0,0.0,10,0.21073887489036294,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.016719054249713,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-03,136.4199981689453,0.0133709932925707,22.76002311706543,0.0286658721452723,-0.0152948788527016,0.0152948788527016,0.0130791657696454,0.0168643085838162,0,1,1.0,10,0.21512117215223253,3.0,-10.0,-409.25999450683594,227.6002311706543,0.0,0.0,Opened,-409.25999450683594,227.6002311706543,0.0,0.0168643085838162,636.8602256774902,0.0,0.0,0,0.0,0.0,0,1
2013-09-04,134.66000366210938,-0.0129012940218363,22.83320617675781,0.0032154211494412,-0.0161167151712776,0.0161167151712776,0.0131114677446174,0.0168570526025813,0,0,-1.0,10,0.21800106106435355,-3.0,10.0,403.9800109863281,-228.3320617675781,-5.2799835205078125,-0.7318305969237997,Closed,403.9800109863281,-228.3320617675781,-6.011814117431612,0.0168570526025813,632.3120727539062,-6.011814117431612,-0.00950766935581094,0,-6.011814117431612,0.0,0,0
2013-09-05,132.1999969482422,-0.018268280461657,22.662446975708008,-0.0074785468027535,-0.0107897336589035,0.0107897336589035,0.0131772478294144,0.0168633053904118,0,0,0.0,10,0.21937813846020363,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0168633053904118,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-06,134.14999389648438,0.014750355470928,23.003969192504883,0.0150699620902787,-0.0003196066193507,0.0003196066193507,0.0132274743763763,0.0169068328291603,0,0,0.0,10,0.21917824726609283,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0169068328291603,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-07,134.14999389648438,0.0,23.003969192504883,0.0,0.0,0.0,0.0132262719015721,0.0169070041339106,1,0,0.0,10,0.21920039497098595,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0169070041339106,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-08,134.14999389648438,0.0,23.003969192504883,0.0,0.0,0.0,0.0132110739928838,0.0168862551400955,1,0,0.0,10,0.21918323975914875,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0168862551400955,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-09,133.91000366210938,-0.001788969402117,23.662622451782227,0.0286321570753949,-0.0304211264775119,0.0304211264775119,0.0132097264963617,0.0170071085330296,0,0,0.0,10,0.22750267628339813,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0170071085330296,0.0,0.0,0.0,0,0.0,4120.016330718994,-1,0
2013-09-10,131.74000549316406,-0.0162048996311044,23.760196685791016,0.0041235596015454,-0.0203284592326499,0.0203284592326499,0.0132601751749609,0.0170036001485111,0,0,0.0,10,0.23127249010683543,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0170036001485111,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-11,131.6999969482422,-0.0003036932082407,24.272480010986328,0.0215605675310619,-0.0218642607393027,0.0218642607393027,0.013258504213062,0.0170821899720943,0,1,1.0,10,0.23745285935314814,3.0,-10.0,-395.09999084472656,242.72480010986328,0.0,0.0,Opened,-395.09999084472656,242.72480010986328,0.0,0.0170821899720943,637.8247909545898,0.0,0.0,0,0.0,0.0,0,1
2013-09-12,127.66999816894533,-0.0305998395799557,23.808984756469727,-0.0190955046335113,-0.0115043349464443,0.0115043349464443,0.013443339424657,0.017135904005658,0,1,0.0,10,0.23771242437857681,-3.0,10.0,383.009994506836,-238.08984756469727,-12.089996337890568,4.634952545166016,Live,0.0,0.0,0.0,0.017135904005658,621.0998420715332,-7.4550437927245525,-0.012002971644397781,0,0.0,0.0,0,0
2013-09-13,127.81999969482422,0.0011749160180953,23.735803604125977,-0.0030736779872088,0.0042485940053041,0.0042485940053041,0.0134440882305021,0.0171364472322872,1,0,-1.0,10,0.23669798547887966,-3.0,10.0,383.45999908447266,-237.35803604125977,-11.639991760253906,5.366764068603516,Closed,383.45999908447266,-237.35803604125977,-6.273227691650391,0.0171364472322872,620.8180351257324,-6.273227691650391,-0.01010477682140773,0,-6.273227691650391,0.0,0,0
2013-09-14,127.81999969482422,0.0,23.735803604125977,0.0,0.0,0.0,0.0134237847078484,0.017104269894252,1,0,0.0,10,0.2366108688005851,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017104269894252,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-15,127.81999969482422,0.0,23.735803604125977,0.0,0.0,0.0,0.0134176753623465,0.0170308757825534,1,0,0.0,10,0.23570284740209269,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0170308757825534,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-16,126.4499969482422,-0.010718218978665,23.808984756469727,0.0030831546116698,-0.0138013735903349,0.0138013735903349,0.0134346142421643,0.0170186031081558,0,0,0.0,10,0.2385177825928565,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0170186031081558,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-17,126.5,0.0003954373504515,23.90656089782715,0.0040982907232491,-0.0037028533727976,0.0037028533727976,0.0134256368193563,0.0170076130726833,0,0,0.0,10,0.23940601153440136,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0170076130726833,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-18,132.00999450683594,0.0435572688287426,24.711576461791992,0.0336734157374352,0.0098838530913074,0.0098838530913074,0.013829079304019,0.0171961215260409,1,1,1.0,10,0.23277207465667943,-3.0,10.0,396.0299835205078,-247.11576461791992,0.0,0.0,Opened,396.0299835205078,-247.11576461791992,0.0,0.0171961215260409,643.1457481384277,0.0,0.0,0,0.0,0.0,0,1
2013-09-19,131.75,-0.0019695062317609,24.68718719482422,-0.0009869571455906,-0.0009825490861703,0.0009825490861703,0.0138292104574126,0.0171960912280761,0,0,-1.0,10,0.2329986157220881,3.0,-10.0,-395.25,246.8718719482422,0.7799835205078125,-0.24389266967773438,Closed,-395.25,246.8718719482422,0.5360908508300781,0.0171960912280761,642.1218719482422,0.5360908508300781,0.0008348739923833172,0,0.5360908508300781,0.0,0,0
2013-09-20,127.95999908447266,-0.0287666103645338,24.028535842895508,-0.0266798864824422,-0.0020867238820916,0.0020867238820916,0.0139849595588026,0.0173056059612319,0,0,0.0,10,0.23236926055784254,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0173056059612319,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-21,127.95999908447266,0.0,24.028535842895508,0.0,0.0,0.0,0.0139849461867469,0.0172512742132017,1,0,0.0,10,0.23163994803582638,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0172512742132017,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-22,127.95999908447266,0.0,24.028535842895508,0.0,0.0,0.0,0.0139839960738646,0.0172509667981851,1,0,0.0,10,0.23165155825140357,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0172509667981851,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-23,127.5500030517578,-0.003204095308286,23.8333797454834,-0.0081218472356404,0.0049177519273544,0.0049177519273544,0.0139797663661778,0.0172599078347995,1,0,0.0,10,0.23069794097624388,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0172599078347995,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-24,127.66000366210938,0.0008624116638156,23.638219833374023,-0.0081885118348085,0.0090509234986241,0.0090509234986241,0.0139756843958528,0.0172567844955301,1,0,0.0,10,0.22863710140335772,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0172567844955301,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-25,128.7899932861328,0.0088515556290778,23.808984756469727,0.0072241025043098,0.0016274531247679,0.0016274531247679,0.0139946373244719,0.0172669892482076,1,0,0.0,10,0.2280939294049545,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0172669892482076,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-26,127.79000091552734,-0.0077645191609241,23.85777282714844,0.0020491453616247,-0.0098136645225488,0.0098136645225488,0.0140037808365894,0.0172681504374331,0,0,0.0,10,0.23021496107221553,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0172681504374331,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-09-27,128.97000122070312,0.0092339016880969,23.638219833374023,-0.009202577095737,0.0184364787838339,0.0184364787838339,0.0140241893529477,0.0172796222328325,1,1,1.0,10,0.22583047087329972,-3.0,10.0,386.9100036621094,-236.38219833374023,0.0,0.0,Opened,386.9100036621094,-236.38219833374023,0.0,0.0172796222328325,623.2922019958496,0.0,0.0,0,0.0,494.3222007751465,1,1
2013-09-28,128.97000122070312,0.0,23.638219833374023,0.0,0.0,0.0,0.0140232713528042,0.0172073011342564,1,1,0.0,10,0.22490001509351587,3.0,-10.0,-386.9100036621094,236.38219833374023,0.0,0.0,Live,0.0,0.0,0.0,0.0172073011342564,623.2922019958496,0.0,0.0,0,0.0,0.0,0,0
2013-09-29,128.97000122070312,0.0,23.638219833374023,0.0,0.0,0.0,0.0139864599675048,0.017180782037266,1,1,0.0,10,0.22514441847056224,3.0,-10.0,-386.9100036621094,236.38219833374023,0.0,0.0,Live,0.0,0.0,0.0,0.017180782037266,623.2922019958496,0.0,0.0,0,0.0,0.0,0,0
2013-09-30,128.17999267578125,-0.0061255217294288,23.321094512939453,-0.0134157869192346,0.0072902651898058,0.0072902651898058,0.0139707408059881,0.0171074162481866,1,1,0.0,10,0.2227889638520383,3.0,-10.0,-384.53997802734375,233.21094512939453,2.370025634765625,-3.171253204345703,Live,0.0,0.0,0.0,0.0171074162481866,617.7509231567383,-0.8012275695800781,-0.0012970074823777922,0,0.0,0.0,0,0
2013-10-01,124.58999633789062,-0.0280074624982322,23.15033721923828,-0.0073220102772805,-0.0206854522209517,0.0206854522209517,0.0141163771986461,0.017084750703282,0,0,-1.0,10,0.22488450882018263,3.0,-10.0,-373.7699890136719,231.5033721923828,13.1400146484375,-4.878826141357422,Closed,-373.7699890136719,231.5033721923828,8.261188507080078,0.017084750703282,605.2733612060547,8.261188507080078,0.013648690057363522,0,8.261188507080078,0.0,0,0
2013-10-02,127.05999755859376,0.0198250364660452,23.39427757263184,0.0105372267834973,0.0092878096825479,0.0092878096825479,0.014139624059634,0.017089418925901,1,1,1.0,10,0.22253085124156655,-3.0,10.0,381.1799926757813,-233.9427757263184,0.0,0.0,Opened,381.1799926757813,-233.9427757263184,0.0,0.017089418925901,615.1227684020997,0.0,0.0,0,0.0,0.0,0,1
2013-10-03,127.18000030517578,0.0009444573342345,22.95517921447754,-0.0187694771420504,0.019713934476285,0.019713934476285,0.0141401439137713,0.0171428218314117,1,0,-1.0,10,0.21882167994678015,3.0,-10.0,-381.54000091552734,229.5517921447754,-0.3600082397460369,-4.390983581542997,Closed,-381.54000091552734,229.5517921447754,-4.750991821289034,0.0171428218314117,611.0917930603027,-4.750991821289034,-0.0077745960185398935,0,-4.750991821289034,4808.031803131104,1,0
2013-10-04,126.52999877929688,-0.0051108784739675,23.077150344848636,0.0053134470975582,-0.0104243255715257,0.0104243255715257,0.0141434206532358,0.0171486419775835,0,0,0.0,10,0.2211382918724944,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0171486419775835,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-05,126.52999877929688,0.0,23.077150344848636,0.0,0.0,0.0,0.0141414178850818,0.0171468101494686,1,0,0.0,10,0.22114598495523238,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0171468101494686,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-06,126.52999877929688,0.0,23.077150344848636,0.0,0.0,0.0,0.0141266372239591,0.0169536840685239,1,0,0.0,10,0.21888397595321357,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0169536840685239,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-07,127.63999938964844,0.0087726280017412,23.052759170532227,-0.0010569404780018,0.0098295684797431,0.0098295684797431,0.0140944885205636,0.0169516664237861,1,1,1.0,10,0.21721969386574477,-3.0,10.0,382.9199981689453,-230.52759170532227,0.0,0.0,Opened,382.9199981689453,-230.52759170532227,0.0,0.0169516664237861,613.4475898742676,0.0,0.0,0,0.0,0.0,0,1
2013-10-08,127.4000015258789,-0.0018802715834939,22.686840057373047,-0.0158731156844307,0.0139928441009368,0.0139928441009368,0.0140931243217936,0.0169880258200795,1,0,-1.0,10,0.2146546028044735,3.0,-10.0,-382.2000045776367,226.86840057373047,0.7199935913085938,-3.659191131591797,Closed,-382.2000045776367,226.86840057373047,-2.939197540283203,0.0169880258200795,609.0684051513672,-2.939197540283203,-0.0048257264954545565,0,-2.939197540283203,0.0,0,0
2013-10-09,126.11000061035156,-0.0101255957619851,22.638050079345703,-0.0021505850045205,-0.0079750107574645,0.0079750107574645,0.0136803462846104,0.0169369834121884,0,0,0.0,10,0.22224318894592376,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0169369834121884,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-10,124.2699966430664,-0.0145904683084595,22.95517921447754,0.0140086771616949,-0.0285991454701545,0.0285991454701545,0.0137197006441779,0.0169730839426857,0,0,0.0,10,0.22852331994108824,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0169730839426857,0.0,0.0,0.0,0,0.0,478.0917854309082,-1,0
2013-10-11,122.5999984741211,-0.0134384663559776,23.077150344848636,0.0053134470975582,-0.0187519134535358,0.0187519134535358,0.013752279116354,0.0169790637756997,0,0,0.0,10,0.23239713837326903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0169790637756997,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-12,122.5999984741211,0.0,23.077150344848636,0.0,0.0,0.0,0.0121075385292422,0.0156906468488343,1,0,0.0,10,0.24393645194246508,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0156906468488343,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-13,122.5999984741211,0.0,23.077150344848636,0.0,0.0,0.0,0.0120760135985892,0.0155878079282765,1,0,0.0,10,0.2429702872209339,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0155878079282765,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-14,122.83000183105467,0.0018760469803933,23.12594413757324,0.0021143768617646,-0.0002383298813712,0.0002383298813712,0.0120769926807463,0.014962108398485,0,0,0.0,10,0.2332539503628284,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014962108398485,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-15,123.7300033569336,0.0073272125088528,23.12594413757324,0.0,0.0073272125088528,0.0073272125088528,0.0120620174162716,0.0149548965080608,1,0,0.0,10,0.2317330129364882,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0149548965080608,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-16,123.54000091552734,-0.0015356214034694,23.052759170532227,-0.0031646261275063,0.0016290047240369,0.0016290047240369,0.0120430212169772,0.0147549612431617,1,0,0.0,10,0.22862195524657666,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0147549612431617,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-17,127.41999816894533,0.0314068093302912,23.46746635437012,0.0179894814659757,0.0134173278643154,0.0134173278643154,0.0122747125771732,0.0148177220721972,1,1,1.0,10,0.22233033508901956,-3.0,10.0,382.259994506836,-234.6746635437012,0.0,0.0,Opened,382.259994506836,-234.6746635437012,0.0,0.0148177220721972,616.9346580505372,0.0,0.0,0,0.0,0.0,0,1
2013-10-18,126.8499984741211,-0.0044733927406627,23.711408615112305,0.0103949125593083,-0.014868305299971,0.014868305299971,0.0122787006271819,0.0148387047389324,0,0,-1.0,10,0.22589700394404447,3.0,-10.0,-380.5499954223633,237.11408615112305,1.709999084472713,2.4394226074218466,Closed,-380.5499954223633,237.11408615112305,4.14942169189456,0.0148387047389324,617.6640815734863,4.14942169189456,0.006717926160323253,0,4.14942169189456,871.3640785217285,-1,0
2013-10-19,126.8499984741211,0.0,23.711408615112305,0.0,0.0,0.0,0.0122024944775208,0.0147863408124395,1,0,0.0,10,0.22650561927548704,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0147863408124395,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-20,126.8499984741211,0.0,23.711408615112305,0.0,0.0,0.0,0.012191215582523,0.0147770941972887,1,0,0.0,10,0.2265733985340189,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0147770941972887,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-21,126.9800033569336,0.0010248709844409,24.004138946533203,0.0123455479247374,-0.0113206769402964,0.0113206769402964,0.0121625746012519,0.0144280749843309,0,0,0.0,10,0.2242506297874243,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0144280749843309,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-22,129.33999633789062,0.0185855482640304,24.63839340209961,0.0264227122238853,-0.0078371639598548,0.0078371639598548,0.0121133717467302,0.0143536382622742,0,0,0.0,10,0.22572335285375408,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0143536382622742,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-23,128.69000244140625,-0.0050254671013467,23.97974967956543,-0.0267324135865958,0.021706946485249,0.021706946485249,0.0121132476170071,0.0144096233837884,1,1,1.0,10,0.2216623183149134,-3.0,10.0,386.07000732421875,-239.7974967956543,0.0,0.0,Opened,386.07000732421875,-239.7974967956543,0.0,0.0144096233837884,625.867504119873,0.0,0.0,0,0.0,1526.6975212097168,-1,1
2013-10-24,129.89999389648438,0.0094023733943826,24.29687118530273,0.0132245544667859,-0.0038221810724032,0.0038221810724032,0.0121353676602383,0.014444563015363,0,0,-1.0,10,0.2226346155033464,3.0,-10.0,-389.6999816894531,242.96871185302732,-3.629974365234375,3.1712150573730185,Closed,-389.6999816894531,242.96871185302732,-0.45875930786135655,0.014444563015363,632.6686935424805,-0.45875930786135655,-0.0007251177631259752,0,-0.45875930786135655,0.0,0,0
2013-10-25,130.4600067138672,0.0043111073417685,24.32126808166504,0.0010041167924972,0.0033069905492713,0.0033069905492713,0.0121403719256332,0.0144448244364601,1,0,0.0,10,0.22181407185132085,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0144448244364601,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-26,130.4600067138672,0.0,24.32126808166504,0.0,0.0,0.0,0.0121162256479632,0.0144448244364601,1,0,0.0,10,0.22225612239788983,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0144448244364601,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-27,130.4600067138672,0.0,24.32126808166504,0.0,0.0,0.0,0.0121130729638918,0.0144264522651931,1,0,0.0,10,0.22203121122119665,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0144264522651931,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-28,130.55999755859375,0.0007664482567892,24.223691940307617,-0.0040119676749494,0.0047784159317387,0.0047784159317387,0.0120842466629082,0.0143859679339474,1,0,0.0,10,0.22087659972992862,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0143859679339474,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-29,129.77000427246094,-0.0060508065326692,24.052927017211918,-0.007049500279169,0.0009986937464998,0.0009986937464998,0.0120829589377047,0.0143881962457231,1,0,0.0,10,0.22071236667192615,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0143881962457231,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-30,129.60000610351562,-0.0013099958645943,24.052927017211918,0.0,-0.0013099958645943,0.0013099958645943,0.0120825239089471,0.0140668729227164,0,0,0.0,10,0.21607414962759477,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0140668729227164,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-10-31,127.73999786376952,-0.0143519147542358,23.784591674804688,-0.0111560369436621,-0.0031958778105736,0.0031958778105736,0.0121268887985451,0.0140894215860579,0,0,0.0,10,0.21632791505795415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0140894215860579,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-01,126.9499969482422,-0.006184444408476,23.39427757263184,-0.0164103764113098,0.0102259320028337,0.0102259320028337,0.0121341718626462,0.0141390727389837,1,1,1.0,10,0.21472753108834083,-3.0,10.0,380.8499908447266,-233.9427757263184,0.0,0.0,Opened,380.8499908447266,-233.9427757263184,0.0,0.0141390727389837,614.792766571045,0.0,0.0,0,0.0,0.0,0,1
2013-11-02,126.9499969482422,0.0,23.39427757263184,0.0,0.0,0.0,0.0121340232183216,0.0141369045363623,1,0,-1.0,10,0.21469723304254462,3.0,-10.0,-380.8499908447266,233.9427757263184,0.0,0.0,Closed,-380.8499908447266,233.9427757263184,0.0,0.0141369045363623,614.792766571045,0.0,0.0,0,0.0,0.0,0,0
2013-11-03,126.9499969482422,0.0,23.39427757263184,0.0,0.0,0.0,0.0121012693777781,0.0141322563718926,1,0,0.0,10,0.21520755947853717,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0141322563718926,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-04,126.80999755859376,-0.0011027915952256,23.613828659057617,0.0093848201015886,-0.0104876116968143,0.0104876116968143,0.0120468587109072,0.0141054542522511,0,0,0.0,10,0.21803497952805836,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0141054542522511,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-05,126.55999755859376,-0.001971453393369,23.8333797454834,0.0092975641348005,-0.0112690175281695,0.0112690175281695,0.0120190617850005,0.0141159051218858,0,0,0.0,10,0.22117057039165786,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0141159051218858,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-06,127.1999969482422,0.0050568852875658,24.004138946533203,0.0071647077700829,-0.002107822482517,0.002107822482517,0.0120109030671399,0.0141264842779182,0,0,0.0,10,0.2219511806234654,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0141264842779182,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-07,126.16000366210938,-0.0081760480431142,23.321094512939453,-0.0284552774467421,0.0202792294036279,0.0202792294036279,0.012024664019862,0.0142792527948873,1,0,0.0,10,0.2195127586923531,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0142792527948873,0.0,0.0,0.0,0,0.0,1116.3309707641602,1,0
2013-11-08,124.27999877929688,-0.0149017503823768,23.17473030090332,-0.0062760438604168,-0.00862570652196,0.00862570652196,0.0120724735922799,0.014285298956129,0,0,0.0,10,0.22065131387543693,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014285298956129,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-09,124.27999877929688,0.0,23.17473030090332,0.0,0.0,0.0,0.0120583440841698,0.0142682001982263,1,0,0.0,10,0.2206454470889935,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0142682001982263,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-10,124.27999877929688,0.0,23.17473030090332,0.0,0.0,0.0,0.0120547631918181,0.0142180694256817,1,0,0.0,10,0.21993553070135477,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0142180694256817,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-11,123.87000274658205,-0.0032989703632274,22.9307861328125,-0.0105263001952308,0.0072273298320033,0.0072273298320033,0.0119374251498503,0.0141789890192455,1,0,0.0,10,0.21988084703710342,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0141789890192455,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-12,122.4499969482422,-0.0114636777819804,22.73562812805176,-0.008510742005547,-0.0029529357764334,0.0029529357764334,0.0119629458863371,0.0141894283697904,0,0,0.0,10,0.2202292198223268,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0141894283697904,0.0,0.0,0.0,0,0.0,0.0,0,0
2013-11-13,122.8499984741211,0.003266651987325,22.51607894897461,-0.0096566137447622,0.0129232657320872,0.0129232657320872,0.0118508244701413,0.01420363476191,1,1,1.0,10,0.2196688811040686,-3.0,10.0,368.5499954223633,-225.1607894897461,0.0,0.0,Opened,368.5499954223633,-225.1607894897461,0.0,0.01420363476191,593.7107849121094,0.0,0.0,0,0.0,0.0,0,1
2013-11-14,124.2699966430664,0.0115587967975794,22.638050079345703,0.0054170679827292,0.0061417288148502,0.0061417288148502,0.0118836742140566,0.0142105707211143,1,0,-1.0,10,0.21783793563834056,3.0,-10.0,-372.8099899291992,226.38050079345703,-4.2599945068359375,1.2197113037109375,Closed,-372.8099899291992,226.38050079345703,-3.040283203125,0.0142105707211143,599.1904907226562,-3.040283203125,-0.005073984400951113,0,-3.040283203125,0.0,0,0
2013-11-15,124.31999969482422,0.0004023742907262,22.613656997680664,-0.0010775257400501,0.0014799000307763,0.0014799000307763,0.0118837547161748,0.0142105720885972,1,0,0.0,10,0.2175142343867806,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0142105720885972,0.0,0.0,0.0,0,0.0,0.0,0,0
