index,NVDA_Close,NVDA_dailyReturns,COPX_Close,COPX_dailyReturns,spread,abs_sprd,NVDA_rolling avg,COPX_rolling avg,isSprdPos,signal,axe,leverage,ratio,NVDA_Size,COPX_Size,NVDA_Cashflow,COPX_Cashflow,NVDA_MTM,COPX_MTM,Live Trades,NVDA_PnL,COPX_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2011-09-24,0.31616514921188354,0.0,26.619661331176758,0.0,0.0,0.0,0.027554836079208753,0.023154941898947134,1,1,0.0,10,,2550.0,-10.0,-806.221130490303,266.1966133117676,78.92655283212662,-59.105777740478516,Live,0.0,0.0,0.0,0.027554836079208753,1072.4177438020706,19.820775091648102,0.018482326692373617,0,0.0,0.0
2011-09-25,0.31616514921188354,0.0,26.619661331176758,0.0,0.0,0.0,0.027551041779247137,0.023152678767927575,1,1,0.0,10,,2550.0,-10.0,-806.221130490303,266.1966133117676,78.92655283212662,-59.105777740478516,Live,0.0,0.0,0.0,0.027551041779247137,1072.4177438020706,19.820775091648102,0.018482326692373617,0,0.0,0.0
2011-09-26,0.31685301661491394,0.002175658527655777,26.751983642578125,0.004970848793120819,-0.002795190265465042,0.002795190265465042,0.02741897722004959,0.023121667764984352,0,0,-1.0,10,192.90254763968508,2550.0,-10.0,-807.9751923680305,267.51983642578125,77.17249095439911,-57.782554626464844,Closed,-807.9751923680305,267.51983642578125,19.389936327934265,0.02741897722004959,1075.4950287938118,19.389936327934265,0.018028847934035037,0,19.389936327934265,0.0
2011-09-27,0.31731146574020386,0.0014468826277487246,28.251691818237305,0.056059699934634555,-0.05461281730688583,0.05461281730688583,0.027419386672380506,0.023510252999084325,0,1,1.0,10,3449.6589562449344,34497.0,-10.0,-10946.293633639812,282.51691818237305,0.0,0.0,Opened,-10946.293633639812,282.51691818237305,0.0,0.027419386672380506,11228.810551822186,0.0,0.0,0,0.0,11228.810551822186
2011-09-28,0.3076820969581604,-0.030346740731793886,26.685821533203125,-0.05542571733786805,0.025078976606074166,0.025078976606074166,0.027488701083322617,0.02383035673903908,1,0,-1.0,10,158.40818531177348,-34497.0,10.0,10614.10929876566,-266.85821533203125,-332.18433487415314,15.658702850341797,Closed,10614.10929876566,-266.85821533203125,-316.52563202381134,0.027488701083322617,10880.96751409769,-316.52563202381134,-0.029089842572704288,1,-316.52563202381134,0.0
2011-09-29,0.30011606216430664,-0.024590429110610934,26.487333297729492,-0.007437966083475023,-0.01715246302713591,0.01715246302713591,0.027543181851364187,0.023832655009057097,0,0,0.0,10,26.695439995074338,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027543181851364187,0.0,0.0,0.0,0,0.0,0.0
2011-09-30,0.28681835532188416,-0.04430854765494785,25.516935348510742,-0.03663630227743364,-0.0076722453775142085,0.0076722453775142085,0.027727519214378618,0.02396791550919408,0,0,0.0,10,73.56067247104625,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027727519214378618,0.0,0.0,0.0,0,0.0,0.0
2011-10-01,0.28681835532188416,0.0,25.516935348510742,0.0,0.0,0.0,0.02761027490252591,0.023795471155629033,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02761027490252591,0.0,0.0,0.0,0,0.0,0.0
2011-10-02,0.28681835532188416,0.0,25.516935348510742,0.0,0.0,0.0,0.02760945897255274,0.023746414909416418,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02760945897255274,0.0,0.0,0.0,0,0.0,0.0
2011-10-03,0.2707694172859192,-0.055955059145199826,23.906967163085938,-0.06309410450102382,0.007139045355823992,0.007139045355823992,0.027903590688267386,0.02415767377312134,1,0,0.0,10,99.5575719525099,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.027903590688267386,0.0,0.0,0.0,0,0.0,0.0
2011-10-04,0.295759916305542,0.09229439303048781,24.78914451599121,0.03690042935548177,0.05539396367500604,0.05539396367500604,0.028630464301928886,0.02434224846172136,1,1,1.0,10,33.51030078698697,-336.0,10.0,99.37533187866211,-247.8914451599121,0.0,0.0,Opened,99.37533187866211,-247.8914451599121,0.0,0.028630464301928886,347.2667770385742,0.0,0.0,0,0.0,347.2667770385742
2011-10-05,0.30630651116371155,0.03565931107200515,26.200624465942383,0.05693943770591359,-0.021280126633908436,0.021280126633908436,0.028681003977393198,0.024744796055390903,0,0,-1.0,10,136.58268288419632,336.0,-10.0,-102.91898775100708,262.0062446594238,-3.5436558723449707,14.114799499511719,Closed,-102.91898775100708,262.0062446594238,10.571143627166748,0.028681003977393198,364.9252324104309,10.571143627166748,0.028967971212463042,0,10.571143627166748,0.0
2011-10-06,0.3184579312801361,0.03967078620124398,27.87676239013672,0.06397320515673632,-0.024302418955492344,0.024302418955492344,0.028841517618646825,0.025239330061508053,0,0,0.0,10,141.16192313780653,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028841517618646825,0.0,0.0,0.0,0,0.0,0.0
2011-10-07,0.3244187831878662,0.018717862933319562,27.6341609954834,-0.008702638823623099,0.02742050175694266,0.02742050175694266,0.028878446401744497,0.025243007464463098,1,0,0.0,10,39.60362955347426,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028878446401744497,0.0,0.0,0.0,0,0.0,0.0
2011-10-08,0.3244187831878662,0.0,27.6341609954834,0.0,0.0,0.0,0.028863717898415547,0.025231208259117358,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028863717898415547,0.0,0.0,0.0,0,0.0,0.0
2011-10-09,0.3244187831878662,0.0,27.6341609954834,0.0,0.0,0.0,0.02886251123166773,0.025135304283226013,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02886251123166773,0.0,0.0,0.0,0,0.0,0.0
2011-10-10,0.3388630151748657,0.04452341459722153,28.869211196899414,0.044692878557734295,-0.00016946396051276125,0.00016946396051276125,0.029008037578937017,0.025368050184555183,0,0,0.0,10,85.5186054642489,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029008037578937017,0.0,0.0,0.0,0,0.0,0.0
2011-10-11,0.3351946771144867,-0.010825430619762488,29.00153160095215,0.004583443695439282,-0.01540887431520177,0.01540887431520177,0.02883945274837392,0.025372611131225187,0,0,0.0,10,36.63283588726399,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02883945274837392,0.0,0.0,0.0,0,0.0,0.0
2011-10-12,0.33496537804603577,-0.000684077296288943,30.12631607055664,0.03878362305415495,-0.03946770035044389,0.03946770035044389,0.02882612058941737,0.025549531440350236,0,1,1.0,10,5099.050435333858,50991.0,-10.0,-17080.21959194541,301.2631607055664,0.0,0.0,Opened,-17080.21959194541,301.2631607055664,0.0,0.02882612058941737,17381.482752650976,0.0,0.0,0,0.0,17381.482752650976
2011-10-13,0.3544534742832184,0.05817943439666262,29.663166046142578,-0.015373603042912798,0.07355303743957542,0.07355303743957542,0.029161175042545704,0.025569800031656736,1,0,-1.0,10,22.113853772213805,-50991.0,10.0,18073.93710717559,-296.6316604614258,993.7175152301788,4.631500244140625,Closed,18073.93710717559,-296.6316604614258,998.3490154743195,0.029161175042545704,18370.568767637014,998.3490154743195,0.05434502481126696,0,998.3490154743195,0.0
2011-10-14,0.3604145050048828,0.016817526570218844,30.677669525146484,0.03420078212237332,-0.017383255552154475,0.017383255552154475,0.029190154184450437,0.02570917480923557,0,0,0.0,10,173.09878481810006,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029190154184450437,0.0,0.0,0.0,0,0.0,0.0
2011-10-15,0.3604145050048828,0.0,30.677669525146484,0.0,0.0,0.0,0.02908775752286922,0.025611058583274966,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02908775752286922,0.0,0.0,0.0,0,0.0,0.0
2011-10-16,0.3604145050048828,0.0,30.677669525146484,0.0,0.0,0.0,0.02908657890425501,0.025554996006292754,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02908657890425501,0.0,0.0,0.0,0,0.0,0.0
2011-10-17,0.34253132343292236,-0.04961837363265431,29.111806869506836,-0.05104242531708969,0.001424051684435379,0.001424051684435379,0.029224593425782906,0.02570944376898043,1,0,0.0,10,87.42942976802424,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029224593425782906,0.0,0.0,0.0,0,0.0,0.0
2011-10-18,0.3549119830131531,0.03614460556818311,30.038087844848633,0.03181805167552243,0.004326553892660678,0.004326553892660678,0.02935349911254699,0.02579707588408076,1,0,0.0,10,74.50436425179845,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02935349911254699,0.0,0.0,0.0,0,0.0,0.0
2011-10-19,0.3478044271469116,-0.020026249341877134,28.692773818969727,-0.044786939595744646,0.024760690253867512,0.024760690253867512,0.02938926673072932,0.02599469359729915,1,0,0.0,10,184.49695251583938,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02938926673072932,0.0,0.0,0.0,0,0.0,0.0
2011-10-20,0.3303799033164978,-0.05009862575168933,28.33989715576172,-0.012298450663376093,-0.03780017508831324,0.03780017508831324,0.029619129315019442,0.02600539657048126,0,1,1.0,10,21.057617777306422,211.0,-10.0,-69.71015959978104,283.3989715576172,0.0,0.0,Opened,-69.71015959978104,283.3989715576172,0.0,0.029619129315019442,353.1091311573982,0.0,0.0,0,0.0,353.1091311573982
2011-10-21,0.33198484778404236,0.004857875589384886,29.57494354248047,0.04357977659307255,-0.038721901003687664,0.038721901003687664,0.029622219233717873,0.026227283993244453,0,1,0.0,10,799.1793858590561,-211.0,10.0,70.04880288243294,-295.7494354248047,0.33864328265190125,-12.3504638671875,Live,0.0,0.0,0.0,0.029622219233717873,365.7982383072376,-12.011820584535599,-0.03283728385385703,1,-12.011820584535599,0.0
2011-10-22,0.33198484778404236,0.0,29.57494354248047,0.0,0.0,0.0,0.029596212102799682,0.026213868852747065,1,0,-1.0,10,,-211.0,10.0,70.04880288243294,-295.7494354248047,0.33864328265190125,-12.3504638671875,Closed,70.04880288243294,-295.7494354248047,-12.011820584535599,0.029596212102799682,365.7982383072376,-12.011820584535599,-0.03283728385385703,1,0.0,0.0
2011-10-23,0.33198484778404236,0.0,29.57494354248047,0.0,0.0,0.0,0.029526726290256843,0.02621256314434621,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029526726290256843,0.0,0.0,0.0,0,0.0,0.0
2011-10-24,0.3443654775619507,0.037292755559621193,31.626005172729492,0.06935132867803939,-0.0320585731184182,0.0320585731184182,0.029665434968273872,0.026745075731377185,0,1,1.0,10,170.78709122889217,1708.0,-10.0,-588.1762356758118,316.2600517272949,0.0,0.0,Opened,-588.1762356758118,316.2600517272949,0.0,0.029665434968273872,904.4362874031067,0.0,0.0,0,0.0,904.4362874031067
2011-10-25,0.33129701018333435,-0.03794941197688828,30.61149787902832,-0.032078262434990124,-0.005871149541898157,0.005871149541898157,0.02977964710291284,0.026841555165704883,0,1,0.0,10,78.10392325104519,-1708.0,10.0,565.8552933931351,-306.1149787902832,-22.320942282676697,10.145072937011719,Live,0.0,0.0,0.0,0.02977964710291284,871.9702721834183,-12.175869345664978,-0.01396362896085498,0,0.0,0.0
2011-10-26,0.3351946771144867,0.011764872037316021,31.64805793762207,0.033861788230359346,-0.022096916193043326,0.022096916193043326,0.029730260069976484,0.02695730747573918,0,1,0.0,10,271.7519274143949,-1708.0,10.0,572.5125085115433,-316.4805793762207,-15.663727164268494,-0.22052764892578125,Live,0.0,0.0,0.0,0.029730260069976484,888.993087887764,-15.884254813194275,-0.017867692144755656,0,0.0,0.0
2011-10-27,0.3496387004852295,0.04309144612642335,34.38280487060547,0.08641120849732875,-0.0433197623709054,0.0433197623709054,0.02991371330913629,0.027743437817757302,0,1,0.0,10,197.19723222517564,-1708.0,10.0,597.182900428772,-343.8280487060547,9.006664752960205,-27.567996978759766,Live,0.0,0.0,0.0,0.02991371330913629,941.0109491348267,-18.56133222579956,-0.019724884437173663,0,0.0,0.0
2011-10-28,0.35766324400901794,0.0229509591262409,34.73568344116211,0.010263228142225245,0.012687730984015655,0.012687730984015655,0.02996712524703667,0.027756240971018684,1,0,-1.0,10,43.42948510198915,-1708.0,10.0,610.8888207674026,-347.3568344116211,22.71258509159088,-31.096782684326172,Closed,610.8888207674026,-347.3568344116211,-8.38419759273529,0.02996712524703667,958.2456551790237,-8.38419759273529,-0.008749528419378972,0,-8.38419759273529,0.0
2011-10-29,0.35766324400901794,0.0,34.73568344116211,0.0,0.0,0.0,0.02995238789318659,0.027753443622339273,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02995238789318659,0.0,0.0,0.0,0,0.0,0.0
2011-10-30,0.35766324400901794,0.0,34.73568344116211,0.0,0.0,0.0,0.029746444884772412,0.027683955591867763,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029746444884772412,0.0,0.0,0.0,0,0.0,0.0
2011-10-31,0.3393215537071228,-0.05128201068777616,32.61845016479492,-0.06095268803199205,0.009670677344215894,0.009670677344215894,0.029981368804152454,0.02800924388345136,1,0,0.0,10,114.25617823900498,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029981368804152454,0.0,0.0,0.0,0,0.0,0.0
2011-11-01,0.3223555088043213,-0.049999903387939026,30.920263290405273,-0.05206215702493744,0.0020622536369984124,0.0020622536369984124,0.0302042290364555,0.028174611032660845,1,0,0.0,10,99.87598593424083,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0302042290364555,0.0,0.0,0.0,0,0.0,0.0
2011-11-02,0.31685301661491394,-0.017069639075867338,32.13325119018555,0.039229546281278616,-0.05629918535714595,0.05629918535714595,0.030103058087924496,0.028325183187214838,0,1,1.0,10,233.06967448178779,2331.0,-10.0,-738.5843817293644,321.33251190185547,0.0,0.0,Opened,-738.5843817293644,321.33251190185547,0.0,0.030103058087924496,1059.9168936312199,0.0,0.0,0,0.0,1059.9168936312199
2011-11-03,0.3358824551105499,0.06005762135054349,33.191871643066406,0.032944704120204005,0.027112917230339484,0.027112917230339484,0.030449598469477156,0.028438052070026917,1,0,-1.0,10,54.20781564866837,-2331.0,10.0,782.9420028626919,-331.91871643066406,44.357621133327484,-10.586204528808594,Closed,782.9420028626919,-331.91871643066406,33.77141660451889,0.030449598469477156,1114.860719293356,33.77141660451889,0.03029204995752706,0,33.77141660451889,0.0
2011-11-04,0.33978015184402466,0.011604347515537405,33.03749084472656,-0.0046511627906976605,0.016255510306235066,0.016255510306235066,0.030464169011521245,0.028439396413316363,1,0,0.0,10,38.971746025116985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030464169011521245,0.0,0.0,0.0,0,0.0,0.0
2011-11-05,0.33978015184402466,0.0,33.03749084472656,0.0,0.0,0.0,0.03041432925076861,0.02838646527598453,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03041432925076861,0.0,0.0,0.0,0,0.0,0.0
2011-11-06,0.33978015184402466,0.0,33.03749084472656,0.0,0.0,0.0,0.03041379961276938,0.02838656110918089,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03041379961276938,0.0,0.0,0.0,0,0.0,0.0
2011-11-07,0.33794599771499634,-0.0053980614202276955,33.03749084472656,0.0,-0.0053980614202276955,0.0053980614202276955,0.03041243508929054,0.028247301858263508,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03041243508929054,0.0,0.0,0.0,0,0.0,0.0
2011-11-08,0.3457412123680115,0.0230664505741216,33.699119567871094,0.02002660329908612,0.003039847275035479,0.003039847275035479,0.030366999631130636,0.02828914434260326,1,0,0.0,10,84.62407369913302,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030366999631130636,0.0,0.0,0.0,0,0.0,0.0
2011-11-09,0.32831650972366333,-0.05039810708421144,31.29519271850586,-0.07133500459926412,0.020936897515052677,0.020936897515052677,0.029501783940757875,0.028773806698857353,1,0,0.0,10,134.91908174055578,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029501783940757875,0.0,0.0,0.0,0,0.0,0.0
2011-11-10,0.3317555785179138,0.010474857926410897,31.31723976135254,0.0007044865658758503,0.009770371360535046,0.009770371360535046,0.02951393581453195,0.028773992549474124,1,0,0.0,10,6.348773267672178,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02951393581453195,0.0,0.0,0.0,0,0.0,0.0
2011-11-11,0.34344837069511414,0.035245201390242675,32.15531539916992,0.02676083985063138,0.008484361539611296,0.008484361539611296,0.029636341198334866,0.02884825097693593,1,0,0.0,10,71.0871422879248,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029636341198334866,0.0,0.0,0.0,0,0.0,0.0
2011-11-12,0.34344837069511414,0.0,32.15531539916992,0.0,0.0,0.0,0.029550923553799707,0.028848312424305446,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029550923553799707,0.0,0.0,0.0,0,0.0,0.0
2011-11-13,0.34344837069511414,0.0,32.15531539916992,0.0,0.0,0.0,0.029549806936327985,0.028844513310654293,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029549806936327985,0.0,0.0,0.0,0,0.0,0.0
2011-11-14,0.3367995023727417,-0.0193591494084413,31.626005172729492,-0.016461049125772065,-0.002898100282669236,0.002898100282669236,0.029529339097278222,0.02876870927498941,0,0,0.0,10,79.84434010324362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029529339097278222,0.0,0.0,0.0,0,0.0,0.0
2011-11-15,0.34115567803382874,0.01293403235574253,31.69216537475586,0.0020919557074952078,0.010842076648247323,0.010842076648247323,0.029528792223328007,0.028767094867479137,1,0,0.0,10,15.025116623560947,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029528792223328007,0.0,0.0,0.0,0,0.0,0.0
2011-11-16,0.3342776298522949,-0.02016102508149309,30.699716567993164,-0.03131527287665936,0.011154247795166272,0.011154247795166272,0.029533775613409963,0.028854964848287475,1,0,0.0,10,142.64962760118456,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029533775613409963,0.0,0.0,0.0,0,0.0,0.0
2011-11-17,0.3223555088043213,-0.03566532721092219,29.530839920043945,-0.038074509429440906,0.002409182218518713,0.002409182218518713,0.029648021680936186,0.028984838423344258,1,0,0.0,10,97.79773725028406,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029648021680936186,0.0,0.0,0.0,0,0.0,0.0
2011-11-18,0.3193749189376831,-0.009246281776581933,29.354406356811523,-0.005974552830536606,-0.003271728946045327,0.003271728946045327,0.02965435031178198,0.028986548940132462,0,0,0.0,10,59.3896514144398,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02965435031178198,0.0,0.0,0.0,0,0.0,0.0
2011-11-19,0.3193749189376831,0.0,29.354406356811523,0.0,0.0,0.0,0.029654446161481187,0.028938434703190057,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029654446161481187,0.0,0.0,0.0,0,0.0,0.0
2011-11-20,0.3193749189376831,0.0,29.354406356811523,0.0,0.0,0.0,0.029652287635078767,0.02893412478099248,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029652287635078767,0.0,0.0,0.0,0,0.0,0.0
2011-11-21,0.3354239761829376,0.050251464011756175,27.964975357055664,-0.047332961970578236,0.09758442598233441,0.09758442598233441,0.029882068162604247,0.02910123706681776,1,1,1.0,10,78.5299464913461,-786.0,10.0,263.64324527978897,-279.64975357055664,0.0,0.0,Opened,263.64324527978897,-279.64975357055664,0.0,0.029882068162604247,543.2929988503456,0.0,0.0,0,0.0,543.2929988503456
2011-11-22,0.3457412123680115,0.03075879161198336,28.185516357421875,0.007886329151030935,0.022872462460952425,0.022872462460952425,0.029912670450362666,0.02911000887341352,1,1,0.0,10,20.90164534119914,786.0,-10.0,-271.752592921257,281.85516357421875,-8.109347641468048,2.2054100036621094,Live,0.0,0.0,0.0,0.029912670450362666,553.6077564954758,-5.903937637805939,-0.010664477815809264,0,0.0,0.0
2011-11-23,0.33106768131256104,-0.042440792507639324,27.016637802124023,-0.04147089379081248,-0.0009698987168268447,0.0009698987168268447,0.02994417896290296,0.029242518186923507,0,0,-1.0,10,79.73966812013954,786.0,-10.0,-260.219197511673,270.16637802124023,3.4240477681159973,-9.483375549316406,Closed,-260.219197511673,270.16637802124023,-6.059327781200409,0.02994417896290296,530.3855755329132,-6.059327781200409,-0.011424382676908595,0,-6.059327781200409,0.0
2011-11-24,0.33106768131256104,0.0,27.016637802124023,0.0,0.0,0.0,0.02994417896290296,0.029242518186923507,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02994417896290296,0.0,0.0,0.0,0,0.0,0.0
2011-11-25,0.3218969404697418,-0.027700501620878892,27.10485076904297,0.0032651348981704853,-0.030965636519049378,0.030965636519049378,0.03000896125691244,0.0292447930678104,0,1,1.0,10,9.925300553500474,100.0,-10.0,-32.18969404697418,271.0485076904297,0.0,0.0,Opened,-32.18969404697418,271.0485076904297,0.0,0.03000896125691244,303.23820173740387,0.0,0.0,0,0.0,303.23820173740387
2011-11-26,0.3218969404697418,0.0,27.10485076904297,0.0,0.0,0.0,0.03000896125691244,0.0292447930678104,1,0,-1.0,10,,-100.0,10.0,32.18969404697418,-271.0485076904297,0.0,0.0,Closed,32.18969404697418,-271.0485076904297,0.0,0.03000896125691244,303.23820173740387,0.0,0.0,0,0.0,0.0
2011-11-27,0.3218969404697418,0.0,27.10485076904297,0.0,0.0,0.0,0.029929974984341867,0.029218425686808488,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029929974984341867,0.0,0.0,0.0,0,0.0,0.0
2011-11-28,0.34000927209854126,0.05626748611642052,28.516332626342773,0.05207488022446105,0.004192605891959467,0.004192605891959467,0.030060561462298335,0.029430894923276947,1,0,0.0,10,77.620007193931,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030060561462298335,0.0,0.0,0.0,0,0.0,0.0
2011-11-29,0.34184345602989197,0.0053945115085540785,29.15591049194336,0.02242847542778903,-0.01703396391923495,0.01703396391923495,0.030062978572087926,0.029484614365640083,0,0,0.0,10,354.606724741563,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030062978572087926,0.0,0.0,0.0,0,0.0,0.0
2011-11-30,0.3583510220050812,0.04828984052204799,31.18491554260254,0.06959155164164232,-0.021301711119594335,0.021301711119594335,0.030200429042018168,0.02995296639582469,0,0,0.0,10,125.41130108263732,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030200429042018168,0.0,0.0,0.0,0,0.0,0.0
2011-12-01,0.3627072274684906,0.012156252378003884,31.18491554260254,0.0,0.012156252378003884,0.012156252378003884,0.03021508264768416,0.02995296639582469,1,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03021508264768416,0.0,0.0,0.0,0,0.0,0.0
2011-12-02,0.3604145050048828,-0.006321138069428134,30.898212432861328,-0.009193647144868478,0.0028725090754403437,0.0028725090754403437,0.030218281177633248,0.029958924976329796,1,0,0.0,10,124.68770994258792,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030218281177633248,0.0,0.0,0.0,0,0.0,0.0
2011-12-03,0.3604145050048828,0.0,30.898212432861328,0.0,0.0,0.0,0.03017849039316971,0.029889439140002052,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03017849039316971,0.0,0.0,0.0,0,0.0,0.0
2011-12-04,0.3604145050048828,0.0,30.898212432861328,0.0,0.0,0.0,0.030178495075422883,0.029878360489364732,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030178495075422883,0.0,0.0,0.0,0,0.0,0.0
2011-12-05,0.3549119830131531,-0.015267204608358287,31.581897735595703,0.022127018002091603,-0.03739422261044989,0.03739422261044989,0.030132530908852442,0.029885020204481843,0,1,1.0,10,128.96769067189362,1290.0,-10.0,-457.83645808696747,315.81897735595703,0.0,0.0,Opened,-457.83645808696747,315.81897735595703,0.0,0.030132530908852442,773.6554354429245,0.0,0.0,0,0.0,773.6554354429245
2011-12-06,0.3498680293560028,-0.014211843776949395,32.684608459472656,0.03491591078879641,-0.04912775456574581,0.04912775456574581,0.030139103614244822,0.02995879381455914,0,1,0.0,10,229.51547776066178,-1290.0,10.0,451.3297578692436,-326.84608459472656,-6.506700217723846,-11.027107238769531,Live,0.0,0.0,0.0,0.030139103614244822,778.1758424639702,-17.533807456493378,-0.022531934942847057,0,0.0,0.0
2011-12-07,0.3478044271469116,-0.005898230292403772,32.861045837402344,0.00539817933411868,-0.011296409626522452,0.011296409626522452,0.030123515202692373,0.029881306971415063,0,1,0.0,10,86.47127416478185,-1290.0,10.0,448.667711019516,-328.61045837402344,-9.168747067451477,-12.791481018066406,Live,0.0,0.0,0.0,0.030123515202692373,777.2781693935394,-21.960228085517883,-0.02825272720916895,0,0.0,0.0
2011-12-08,0.3367995023727417,-0.03164112908062977,31.49367332458496,-0.041610742384256216,0.009969613303626446,0.009969613303626446,0.030214387108647836,0.030037775754025844,1,0,-1.0,10,122.9717543760598,-1290.0,10.0,434.4713580608368,-314.9367332458496,-23.365100026130676,0.8822441101074219,Closed,434.4713580608368,-314.9367332458496,-22.482855916023254,0.030214387108647836,749.4080913066864,-22.482855916023254,-0.03000081821484152,0,-22.482855916023254,0.0
2011-12-09,0.3416142165660858,0.014295490817013201,32.331748962402344,0.02661092052298497,-0.01231542970597177,0.01231542970597177,0.03023422383091083,0.03010692094076062,0,0,0.0,10,176.17897914507094,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03023422383091083,0.0,0.0,0.0,0,0.0,0.0
2011-12-10,0.3416142165660858,0.0,32.331748962402344,0.0,0.0,0.0,0.03023007297326415,0.030106954842347638,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03023007297326415,0.0,0.0,0.0,0,0.0,0.0
2011-12-11,0.3416142165660858,0.0,32.331748962402344,0.0,0.0,0.0,0.030223343090690007,0.030049368582727175,1,0,0.0,10,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030223343090690007,0.0,0.0,0.0,0,0.0,0.0
2011-12-12,0.33313119411468506,-0.024832170442648183,30.96437644958496,-0.04229194388486257,0.017459773442214388,0.017459773442214388,0.030237061642213275,0.030080962657477176,1,0,0.0,10,158.3033130187689,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030237061642213275,0.0,0.0,0.0,0,0.0,0.0
