Date,NVDA_Close,NVDA_dailyReturns,AMD_Close,AMD_dailyReturns,spread,abs_sprd,NVDA_rolling avg,AMD_rolling avg,isSprdPos,signal,axe,leverage,ratio,NVDA_Size,AMD_Size,NVDA_Cashflow,AMD_Cashflow,NVDA_MTM,AMD_MTM,Live Trades,NVDA_PnL,AMD_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2023-04-28,27.749000549316406,0.01920960553835882,89.37000274658203,0.022072281007415206,-0.002862675469056386,0.002862675469056386,0.022259113219942787,0.028990351168715477,0,0,0.0,5,3.7006089554703614,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028990351168715477,0.0,0.0,0.0,0,0.0,0.0
2023-05-01,28.90999984741211,0.041839319438995215,89.69000244140625,0.0035806163700320415,0.038258703068963174,0.038258703068963174,0.026907005198100176,0.02819219372022266,1,1,1.0,5,0.26550281353628663,-2.0,5.0,57.81999969482422,-448.45001220703125,0.0,0.0,Opened,57.81999969482422,-448.45001220703125,0.0,0.02819219372022266,506.27001190185547,0.0,0.0,0,0.0,506.27001190185547
2023-05-02,28.209999084472656,-0.02421310157848766,89.91000366210938,0.0024529068426200062,-0.026666008421107668,0.026666008421107668,0.024750817093825102,0.010628410253746539,0,0,-1.0,5,0.32287585857897866,2.0,-5.0,-56.41999816894531,449.5500183105469,1.4000015258789062,1.100006103515625,Closed,-56.41999816894531,449.5500183105469,2.5000076293945312,0.024750817093825102,505.9700164794922,2.5000076293945312,0.004941019325195252,0,2.5000076293945312,0.0
2023-05-03,27.802000045776367,-0.014462922791119825,81.62000274658203,-0.0922033208527272,0.07774039806160737,0.07774039806160737,0.02648349724885753,0.04710890603387193,1,1,1.0,5,18.715914852829005,-94.0,5.0,2613.3880043029785,-408.10001373291016,0.0,0.0,Opened,2613.3880043029785,-408.10001373291016,0.0,0.04710890603387193,3021.4880180358887,0.0,0.0,0,0.0,3021.4880180358887
2023-05-04,27.562000274658203,-0.0086324642372132,86.61000061035156,0.0611369480011259,-0.0697694122383391,0.0697694122383391,0.027164993743078226,0.05644344281729531,0,0,-1.0,5,22.254932212554287,94.0,-5.0,-2590.828025817871,433.0500030517578,22.559978485107422,24.949989318847656,Closed,-2590.828025817871,433.0500030517578,47.50996780395508,0.05644344281729531,3023.878028869629,47.50996780395508,0.015711601906679754,0,47.50996780395508,0.0
2023-05-05,28.68000030517578,0.040563094818104384,89.83999633789062,0.03729356546330531,0.0032695293547990723,0.0032695293547990723,0.03169994657467964,0.058349724393504984,1,0,0.0,5,2.880006032559373,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.058349724393504984,0.0,0.0,0.0,0,0.0,0.0
2023-05-08,29.150999069213867,0.016422550872605246,95.04000091552734,0.05788073007126315,-0.04145817919865791,0.04145817919865791,0.02629783844282361,0.06344311560812432,0,0,0.0,5,11.490696998674487,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06344311560812432,0.0,0.0,0.0,0,0.0,0.0
2023-05-09,28.570999145507812,-0.019896399513750773,95.05999755859375,0.00021040238713987414,-0.020106801900890647,0.020106801900890647,0.0252757863759516,0.06354691693330078,0,0,0.0,5,0.03518426966301594,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06354691693330078,0.0,0.0,0.0,0,0.0,0.0
2023-05-10,28.885000228881836,0.010990203099823903,97.0199966430664,0.02061854759952575,-0.009628344499701846,0.009628344499701846,0.0234255343014645,0.025632764635770508,0,0,0.0,5,6.3014606895646335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025632764635770508,0.0,0.0,0.0,0,0.0,0.0
2023-05-11,28.577999114990234,-0.010628392295619071,97.0999984741211,0.0008245911546360674,-0.011452983450255139,0.011452983450255139,0.023791608316590857,0.024683440698807742,0,0,0.0,5,0.26360794805577004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.024683440698807742,0.0,0.0,0.0,0,0.0,0.0
2023-05-12,28.34000015258789,-0.008328048490893303,95.26000213623047,-0.01894949914320565,0.010621450652312348,0.010621450652312348,0.01535004441661374,0.029159081925157832,1,0,0.0,5,7.648305537693187,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029159081925157832,0.0,0.0,0.0,0,0.0,0.0
2023-05-15,28.952999114990234,0.02163016792878758,97.4000015258789,0.022464826177392316,-0.000834658248604736,0.000834658248604736,0.0170225278838481,0.01705070579743335,0,0,0.0,5,3.493884773102106,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01705070579743335,0.0,0.0,0.0,0,0.0,0.0
2023-05-16,29.21299934387207,0.008980079329578672,101.4800033569336,0.04188913518621096,-0.032909055856632285,0.032909055856632285,0.013684475091579678,0.023186934273869027,0,1,1.0,5,16.204123520628656,82.0,-5.0,-2395.4659461975098,507.40001678466797,0.0,0.0,Opened,-2395.4659461975098,507.40001678466797,0.0,0.023186934273869027,2902.8659629821777,0.0,0.0,0,0.0,2902.8659629821777
2023-05-17,30.17799949645996,0.0330332445918573,103.75,0.022368905872836686,0.010664338719020616,0.010664338719020616,0.018858909337238,0.023336470799657637,1,0,-1.0,5,2.328043909827382,-82.0,5.0,2474.595958709717,-518.75,79.13001251220703,-11.349983215332031,Closed,2474.595958709717,-518.75,67.780029296875,0.023336470799657637,2993.345958709717,67.780029296875,0.022643566841866688,0,67.780029296875,0.0
2023-05-18,31.67799949645996,0.04970508400253504,107.93000030517578,0.04028915956795931,0.009415924434575729,0.009415924434575729,0.022213682560256798,0.02452821809336405,1,0,0.0,5,2.7616702829106976,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02452821809336405,0.0,0.0,0.0,0,0.0,0.0
2023-05-19,31.263999938964844,-0.013068993120647687,105.81999969482422,-0.019549713743958752,0.006480720623311065,0.006480720623311065,0.02382171410688103,0.0247765713542054,1,0,0.0,5,5.063158092313634,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0247765713542054,0.0,0.0,0.0,0,0.0,0.0
2023-05-22,31.176000595092773,-0.0028147180157327423,108.0,0.02060102354434612,-0.023415741560078862,0.023415741560078862,0.02584073054333281,0.024772304964100038,0,0,0.0,5,25.35462899287509,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02584073054333281,0.0,0.0,0.0,0,0.0,0.0
2023-05-23,30.687999725341797,-0.0156530940606856,108.12000274658203,0.0011111365424261166,-0.01676423060311172,0.01676423060311172,0.029416033029163905,0.022864124092253406,0,0,0.0,5,0.2500948231673314,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.029416033029163905,0.0,0.0,0.0,0,0.0,0.0
2023-05-24,30.538000106811523,-0.004887891679900003,108.2699966430664,0.0013872909052354832,-0.006275182585135486,0.006275182585135486,0.02684657192594991,0.022630727357404245,0,0,0.0,5,1.0062676180323864,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02684657192594991,0.0,0.0,0.0,0,0.0,0.0
2023-05-25,37.97999954223633,0.24369635894280006,120.3499984741211,0.11157293992424155,0.1321234190185585,0.1321234190185585,0.11318484774950457,0.05149666844197891,1,1,1.0,5,1.450778030349054,-8.0,5.0,303.8399963378906,-601.7499923706055,0.0,0.0,Opened,303.8399963378906,-601.7499923706055,0.0,0.11318484774950457,905.5899887084961,0.0,0.0,0,0.0,905.5899887084961
2023-05-26,38.94599914550781,0.025434429039348228,127.02999877929688,0.055504780971078915,-0.030070351931730688,0.030070351931730688,0.10980730919837273,0.04669954941998838,0,0,-1.0,5,7.117899376927183,8.0,-5.0,-311.5679931640625,635.1499938964844,-7.727996826171875,33.400001525878906,Closed,-311.5679931640625,635.1499938964844,25.67200469970703,0.10980730919837273,946.7179870605469,25.67200469970703,0.02711684477382301,0,25.67200469970703,0.0
2023-05-30,40.111000061035156,0.029913237330867704,125.2699966430664,-0.013855011832978992,0.043768249163846695,0.043768249163846695,0.10687112512119337,0.052140693599520005,1,0,0.0,5,1.4465287177148407,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.10687112512119337,0.0,0.0,0.0,0,0.0,0.0
2023-05-31,37.83399963378906,-0.05676748083521432,118.20999908447266,-0.056358248166238134,-0.0004092326689761894,0.0004092326689761894,0.1150058598291396,0.06513209338124812,0,0,0.0,5,3.101914491606478,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1150058598291396,0.0,0.0,0.0,0,0.0,0.0
2023-06-01,39.77000045776367,0.05117092675143953,119.47000122070312,0.010659014854826898,0.04051191189661263,0.04051191189661263,0.1112972981039509,0.06461205412577511,1,0,0.0,5,0.6257445231194358,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1112972981039509,0.0,0.0,0.0,0,0.0,0.0
2023-06-02,39.32699966430664,-0.011139069357756326,117.86000061035156,-0.013476191461464282,0.002337122103707956,0.002337122103707956,0.04245180640290724,0.04087415691119032,1,0,0.0,5,3.62571688400569,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04245180640290724,0.0,0.0,0.0,0,0.0,0.0
2023-06-05,39.17100143432617,-0.003966695433469725,117.93000030517578,0.0005939224033744139,-0.004560617836844139,0.004560617836844139,0.04140850675781827,0.025565498474999195,0,0,0.0,5,0.45077567910987565,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04140850675781827,0.0,0.0,0.0,0,0.0,0.0
2023-06-06,38.65399932861328,-0.013198593009670523,124.2300033569336,0.0534215469808772,-0.06662013999054772,0.06662013999054772,0.03848757155208973,0.0397503580741027,0,1,1.0,5,13.008310213397614,66.0,-5.0,-2551.1639556884766,621.150016784668,0.0,0.0,Opened,-2551.1639556884766,621.150016784668,0.0,0.0397503580741027,3172.3139724731445,0.0,0.0,0,0.0,3172.3139724731445
2023-06-07,37.474998474121094,-0.030501393774781893,117.83000183105469,-0.05151735774723143,0.021015963972449536,0.021015963972449536,0.031028845664316424,0.038090203951928435,1,0,-1.0,5,5.310655821011531,-66.0,5.0,2473.349899291992,-589.1500091552734,-77.81405639648438,32.00000762939453,Closed,2473.349899291992,-589.1500091552734,-45.814048767089844,0.038090203951928435,3062.4999084472656,-45.814048767089844,-0.014959689840551953,0,-45.814048767089844,0.0
2023-06-08,38.5099983215332,0.027618409327670568,121.05000305175781,0.027327515663794877,0.00029089366387569093,0.00029089366387569093,0.021287307773353654,0.039947442387202686,1,0,0.0,5,3.1102320691938243,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.039947442387202686,0.0,0.0,0.0,0,0.0,0.0
2023-06-09,38.77000045776367,0.0067515488850355965,124.91999816894531,0.03197021907990205,-0.025218670194866455,0.025218670194866455,0.021755872337053908,0.0403528043303609,0,0,0.0,5,15.257323647799243,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0403528043303609,0.0,0.0,0.0,0,0.0,0.0
2023-06-12,39.481998443603516,0.018364662817466293,129.19000244140625,0.034181911103505325,-0.015817248286039032,0.015817248286039032,0.023631725196150297,0.040698819697873416,0,0,0.0,5,6.090362753889985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.040698819697873416,0.0,0.0,0.0,0,0.0,0.0
2023-06-13,41.02199935913086,0.0390051409815817,124.52999877929688,-0.036070930985723226,0.07507607196730492,0.07507607196730492,0.02668018591984033,0.041489455469924344,1,1,1.0,5,2.80732478487279,-15.0,5.0,615.3299903869629,-622.6499938964844,0.0,0.0,Opened,615.3299903869629,-622.6499938964844,0.0,0.041489455469924344,1237.9799842834473,0.0,0.0,0,0.0,1237.9799842834473
2023-06-14,42.99700164794922,0.04814495440673228,127.33000183105469,0.02248456660406961,0.025660387802662665,0.025660387802662665,0.016366212656417647,0.029442195824797096,1,1,0.0,5,1.383013167040093,15.0,-5.0,-644.9550247192383,636.6500091552734,-29.62503433227539,14.000015258789062,Live,0.0,0.0,0.0,0.029442195824797096,1281.6050338745117,-15.625019073486328,-0.012191758506323291,0,0.0,0.0
2023-06-15,42.65299987792969,-0.008000599037955025,124.23999786376953,-0.024267681794154616,0.01626708275619959,0.01626708275619959,0.02297783671485905,0.03326383103393473,1,1,0.0,5,8.835225529605365,15.0,-5.0,-639.7949981689453,621.1999893188477,-24.465007781982422,-1.4500045776367188,Live,0.0,0.0,0.0,0.03326383103393473,1260.994987487793,-25.91501235961914,-0.020551241374280254,0,0.0,0.0
2023-06-16,42.69200134277344,0.0009143897253502953,120.08000183105469,-0.03348354881071658,0.034397938536066874,0.034397938536066874,0.02399900177252864,0.03320026466723043,1,1,0.0,5,102.99693835326312,15.0,-5.0,-640.3800201416016,600.4000091552734,-25.050029754638672,-22.249984741210938,Live,0.0,0.0,0.0,0.03320026466723043,1240.780029296875,-47.30001449584961,-0.038121192619979205,1,-47.30001449584961,0.0
2023-06-20,43.80799865722656,0.026140665214844372,118.93000030517578,-0.009576961262016681,0.03571762647686105,0.03571762647686105,0.024143510444135707,0.023974055365155282,1,1,0.0,5,0.9946014831045695,15.0,-5.0,-657.1199798583984,594.6500015258789,-41.78998947143555,-27.99999237060547,Live,0.0,0.0,0.0,0.024143510444135707,1251.7699813842773,-69.78998184204102,-0.055753039999300306,1,0.0,0.0
2023-06-21,43.04499816894531,-0.01741692183318644,112.11000061035156,-0.05734465380748355,0.03992773197429711,0.03992773197429711,0.026803948592566754,0.029611073888999504,1,1,0.0,5,8.575178987777418,15.0,-5.0,-645.6749725341797,560.5500030517578,-30.344982147216797,-62.09999084472656,Live,0.0,0.0,0.0,0.029611073888999504,1206.2249755859375,-92.44497299194336,-0.0766399095218843,1,0.0,0.0
2023-06-22,43.025001525878906,-0.00046455207148399236,110.69999694824219,-0.012576965965863884,0.012112413894379892,0.012112413894379892,0.01621318806425539,0.01924106183261966,1,1,0.0,5,69.6575506185333,15.0,-5.0,-645.3750228881836,553.4999847412109,-30.045032501220703,-69.15000915527344,Live,0.0,0.0,0.0,0.01924106183261966,1198.8750076293945,-99.19504165649414,-0.08274010303429236,1,0.0,0.0
2023-06-23,42.20899963378906,-0.018965760909945173,110.01000213623047,-0.006233015637157835,-0.012732745272787338,0.012732745272787338,0.018222638329626232,0.021539823134113425,0,0,-1.0,5,0.8565546139582715,15.0,-5.0,-633.1349945068359,550.0500106811523,-17.805004119873047,-72.59998321533203,Closed,-633.1349945068359,550.0500106811523,-90.40498733520508,0.021539823134113425,1183.1850051879883,-90.40498733520508,-0.07640815843574796,1,0.0,0.0
2023-06-26,40.63199996948242,-0.03736169248238297,107.51000213623047,-0.022725206358092165,-0.014636486124290804,0.014636486124290804,0.023876682876640593,0.020862750558396204,0,0,0.0,5,1.6093924700379307,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023876682876640593,0.0,0.0,0.0,0,0.0,0.0
2023-06-27,41.875999450683594,0.030616250298668657,110.38999938964844,0.026788179668795875,0.003828070629872782,0.003828070629872782,0.025575631036136675,0.030331666218091517,1,0,0.0,5,2.3065121615694397,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030331666218091517,0.0,0.0,0.0,0,0.0,0.0
2023-06-28,41.117000579833984,-0.018124913573548618,110.16999816894531,-0.0019929452116996815,-0.016131968361848936,0.016131968361848936,0.025637713358101718,0.018567436231064677,0,0,0.0,5,0.2946193936876776,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025637713358101718,0.0,0.0,0.0,0,0.0,0.0
2023-06-29,40.821998596191406,-0.0071746960985102914,111.23999786376953,0.00971226025785521,-0.0168869563563655,0.0168869563563655,0.025261230605133026,0.01847317651561473,0,0,0.0,5,3.6887864150641727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.025261230605133026,0.0,0.0,0.0,0,0.0,0.0
2023-06-30,42.301998138427734,0.03625495059358541,113.91000366210938,0.024002210082830766,0.012252740510754645,0.012252740510754645,0.03171796177531062,0.020324501390335602,1,0,0.0,5,1.7827272338945466,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03171796177531062,0.0,0.0,0.0,0,0.0,0.0
2023-07-03,42.41299819946289,0.002623990967800749,115.81999969482422,0.016767588195155003,-0.014143597227354254,0.014143597227354254,0.023706541358138666,0.01161712458587082,0,0,0.0,5,17.44989624063145,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023706541358138666,0.0,0.0,0.0,0,0.0,0.0
2023-07-05,42.31700134277344,-0.0022633829430778185,113.94999694824219,-0.016145767151695134,0.013882384208617315,0.013882384208617315,0.020498831000408283,0.01586683113657553,1,0,0.0,5,19.208793106793486,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.020498831000408283,0.0,0.0,0.0,0,0.0,0.0
2023-07-06,42.10300064086914,-0.005057085689292196,113.4800033569336,-0.004124559928878946,-0.0009325257604132497,0.0009325257604132497,0.01792042367496007,0.016176635543876182,0,0,0.0,5,2.198282977319213,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01792042367496007,0.0,0.0,0.0,0,0.0,0.0
2023-07-07,42.50299835205078,0.009500456145478786,113.16999816894531,-0.0027318045366390153,0.012232260682117801,0.012232260682117801,0.01662148703321672,0.016426203567616034,1,0,0.0,5,0.7656264084763,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01662148703321672,0.0,0.0,0.0,0,0.0,0.0
2023-07-10,42.18000030517578,-0.007599417909287642,113.58000183105469,0.0036229006692860555,-0.011222318578573698,0.011222318578573698,0.0067828694117530956,0.012021583039665192,0,0,0.0,5,1.283723205057248,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012021583039665192,0.0,0.0,0.0,0,0.0,0.0
2023-07-11,42.404998779296875,0.005334245436064755,111.31999969482422,-0.01989788783057178,0.025232133266636536,0.025232133266636536,0.0071965193084004364,0.009819285679461866,1,1,1.0,5,9.792422101460755,-49.0,5.0,2077.844940185547,-556.5999984741211,0.0,0.0,Opened,2077.844940185547,-556.5999984741211,0.0,0.009819285679461866,2634.444938659668,0.0,0.0,0,0.0,2634.444938659668
2023-07-12,43.902000427246094,0.035302480628300215,114.58000183105469,0.029284963574986778,0.006017517053313437,0.006017517053313437,0.01708320077043916,0.01791341538901348,1,1,0.0,5,2.165030306202263,49.0,-5.0,-2151.1980209350586,572.9000091552734,-73.35308074951172,16.300010681152344,Live,0.0,0.0,0.0,0.01791341538901348,2724.098030090332,-57.053070068359375,-0.020943838818629986,1,-57.053070068359375,0.0
2023-07-13,45.97700119018555,0.047264378450775135,115.91999816894531,0.011694853521353687,0.03556952492942145,0.03556952492942145,0.022604013107233093,0.018126844918836982,1,1,0.0,5,0.6238476734093301,49.0,-5.0,-2252.873058319092,579.5999908447266,-175.02811813354492,22.99999237060547,Live,0.0,0.0,0.0,0.022604013107233093,2832.4730491638184,-152.02812576293945,-0.053673282366382996,1,0.0,0.0
2023-07-14,45.46900177001953,-0.011048989864838266,115.94000244140625,0.0001725696409327071,-0.011221559505770973,0.011221559505770973,0.026121279216543523,0.017886327307471837,0,0,-1.0,5,0.0398253595770134,49.0,-5.0,-2227.981086730957,579.7000122070312,-150.13614654541016,23.100013732910156,Closed,-2227.981086730957,579.7000122070312,-127.0361328125,0.026121279216543523,2807.6810989379883,-127.0361328125,-0.045245926562155404,1,0.0,0.0
2023-07-17,46.46099853515625,0.021816990180567375,118.31999969482422,0.020527835115587312,0.0012891550649800632,0.0012891550649800632,0.02323565993881522,0.01912180521117138,1,0,0.0,5,2.3961717021655256,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02323565993881522,0.0,0.0,0.0,0,0.0,0.0
2023-07-18,47.49399948120117,0.02223372244708144,117.93000030517578,-0.0032961408946444726,0.02552986334172591,0.02552986334172591,0.021802332664687517,0.013646655709533483,1,1,1.0,5,0.3681112956032191,-2.0,5.0,94.98799896240234,-589.6500015258789,0.0,0.0,Opened,94.98799896240234,-589.6500015258789,0.0,0.021802332664687517,684.6380004882812,0.0,0.0,0,0.0,684.6380004882812
2023-07-19,47.07699966430664,-0.008780052668750038,116.43000030517578,-0.01271940978646946,0.003939357117719422,0.003939357117719422,0.02439958718564379,0.013011344661698489,1,1,0.0,5,3.582828007567947,2.0,-5.0,-94.15399932861328,582.1500015258789,0.8339996337890625,-7.5,Live,0.0,0.0,0.0,0.02439958718564379,676.3040008544922,-6.6660003662109375,-0.009856514759322173,0,0.0,0.0
2023-07-20,45.52000045776367,-0.03307345875152434,110.25,-0.05307910580586894,0.0200056470543446,0.0200056470543446,0.02370480867668865,0.027124990681876463,1,1,0.0,5,3.8870517573955987,2.0,-5.0,-91.04000091552734,551.25,3.947998046875,-38.400001525878906,Live,0.0,0.0,0.0,0.027124990681876463,642.2900009155273,-34.452003479003906,-0.05363932714178274,1,-34.452003479003906,0.0
2023-07-21,44.308998107910156,-0.026603742040318346,110.94999694824219,0.00634917866886342,-0.032952920709181766,0.032952920709181766,0.026124154132284392,0.027817609604773138,0,0,-1.0,5,0.5975994442340179,2.0,-5.0,-88.61799621582031,554.7499847412109,6.370002746582031,-34.90001678466797,Closed,-88.61799621582031,554.7499847412109,-28.530014038085938,0.027817609604773138,643.3679809570312,-28.530014038085938,-0.04434478382907181,1,0.0,0.0
2023-07-24,44.61199951171875,0.00683837181492275,110.61000061035156,-0.003064410520436822,0.009902782335359572,0.009902782335359572,0.02296500424077885,0.023310693920625656,1,0,0.0,5,1.1110585354792473,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.023310693920625656,0.0,0.0,0.0,0,0.0,0.0
2023-07-25,45.67900085449219,0.023917362020349664,113.0,0.02160744396040415,0.002309918059945515,0.002309918059945515,0.023522461116359212,0.028111803755890143,1,0,0.0,5,2.2348684557860032,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028111803755890143,0.0,0.0,0.0,0,0.0,0.0
2023-07-26,45.45199966430664,-0.004969486765015851,110.08999633789062,-0.025752244797428103,0.020782758032412252,0.020782758032412252,0.02353397941968225,0.02922014617118285,1,0,0.0,5,12.551580512219335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02922014617118285,0.0,0.0,0.0,0,0.0,0.0
2023-07-27,45.900001525878906,0.00985659299659103,111.0999984741211,0.009174331636187416,0.0006822613604036132,0.0006822613604036132,0.01892134899538662,0.017678413926228993,1,0,0.0,5,2.2529365681618434,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01892134899538662,0.0,0.0,0.0,0,0.0,0.0
2023-07-28,46.75,0.018518484659349133,112.95999908447266,0.01674167989106512,0.0017768047682840127,0.0017768047682840127,0.01114558448623216,0.018933526417928382,1,0,0.0,5,2.1844225573893463,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018933526417928382,0.0,0.0,0.0,0,0.0,0.0
2023-07-31,46.729000091552734,-0.00044919590261527365,114.4000015258789,0.012747897070443548,-0.013197092973058822,0.013197092973058822,0.012222874682707646,0.01883286404635758,0,0,0.0,5,69.47719945812788,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01883286404635758,0.0,0.0,0.0,0,0.0,0.0
2023-08-01,46.50699996948242,-0.00475079975251691,117.5999984741211,0.02797200092273,-0.03272280067524691,0.03272280067524691,0.010262378305687832,0.020237818717413886,0,1,1.0,5,14.888323592883138,75.0,-5.0,-3488.0249977111816,587.9999923706055,0.0,0.0,Opened,-3488.0249977111816,587.9999923706055,0.0,0.020237818717413886,4076.024990081787,0.0,0.0,0,0.0,4076.024990081787
2023-08-02,44.26900100708008,-0.04812176583892536,109.3499984741211,-0.07015306213473704,0.022031296295811686,0.022031296295811686,0.025758957254608573,0.039460017664286716,1,0,-1.0,5,3.6010084182875146,-75.0,5.0,3320.175075531006,-546.7499923706055,-167.84992218017578,41.25,Closed,3320.175075531006,-546.7499923706055,-126.59992218017578,0.039460017664286716,3866.9250679016113,-126.59992218017578,-0.032739171294279897,0,-126.59992218017578,0.0
2023-08-03,44.51499938964844,0.00555689934202519,113.1500015258789,0.034750828575979664,-0.029193929233954474,0.029193929233954474,0.02520525494708817,0.042593939827451084,0,0,0.0,5,15.8957427767095,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042593939827451084,0.0,0.0,0.0,0,0.0,0.0
2023-08-04,44.68000030517578,0.0037066363650386513,115.81999969482422,0.02359697863843735,-0.019890342273398698,0.019890342273398698,0.022331978496341807,0.04319612254877165,0,0,0.0,5,16.502388581605512,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04319612254877165,0.0,0.0,0.0,0,0.0,0.0
2023-08-07,45.41699981689453,0.0164950650556146,116.80999755859375,0.008547728081316652,0.007947336974297947,0.007947336974297947,0.025039700889920677,0.04306746178841564,1,0,0.0,5,1.3327792979022008,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04306746178841564,0.0,0.0,0.0,0,0.0,0.0
2023-08-08,44.66400146484375,-0.01657965860991717,113.2300033569336,-0.030648011955178522,0.014068353345261353,0.014068353345261353,0.025514633930239033,0.043209769712509484,1,0,0.0,5,4.686305703716958,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.043209769712509484,0.0,0.0,0.0,0,0.0,0.0
2023-08-09,42.55400085449219,-0.04724163848177376,110.47000122070312,-0.02437518373579961,-0.022866454745974152,0.022866454745974152,0.025167484828276306,0.028908307077519884,0,0,0.0,5,1.3394512350551018,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028908307077519884,0.0,0.0,0.0,0,0.0,0.0
2023-08-10,42.38800048828125,-0.0039009344098702714,110.2300033569336,-0.0021725161683491256,-0.0017284182415211458,0.0017284182415211458,0.0242696360903476,0.022597237275687618,0,0,0.0,5,1.4482757505455373,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0242696360903476,0.0,0.0,0.0,0,0.0,0.0
2023-08-11,40.85499954223633,-0.03616591791039403,107.56999969482422,-0.02413139418581045,-0.012034523724583579,0.012034523724583579,0.0253693975399572,0.01683887106372814,0,0,0.0,5,1.7568265218378605,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0253693975399572,0.0,0.0,0.0,0,0.0,0.0
2023-08-14,43.75299835205078,0.07093376189659417,111.9800033569336,0.04099659453956073,0.029937167357033445,0.029937167357033445,0.04648722576992437,0.029478402954503415,1,0,0.0,5,1.479201865685056,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04648722576992437,0.0,0.0,0.0,0,0.0,0.0
2023-08-15,43.939998626708984,0.004273999078955315,111.3499984741211,-0.005626048079355517,0.009900047158310832,0.009900047158310832,0.046302115033972725,0.026677220848190703,1,0,0.0,5,3.3357937560276767,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.046302115033972725,0.0,0.0,0.0,0,0.0,0.0
2023-08-16,43.486000061035156,-0.01033223895910329,107.19000244140625,-0.037359641578097236,0.027027402618993945,0.027027402618993945,0.03986451334203849,0.029728190240076193,1,0,0.0,5,8.9127777684399,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03986451334203849,0.0,0.0,0.0,0,0.0,0.0
