Date,KO_Close,KO_dailyReturns,PEP_Close,PEP_dailyReturns,spread,abs_sprd,KO_rolling avg,PEP_rolling avg,isSprdPos,signal,axe,leverage,ratio,KO_Size,PEP_Size,KO_Cashflow,PEP_Cashflow,KO_MTM,PEP_MTM,Live Trades,KO_PnL,PEP_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2020-09-15,51.04999923706055,0.006704795084328863,135.6199951171875,-0.007682761877700783,0.014387556962029646,0.014387556962029646,0.011067715484713941,0.012102852865625168,1,1,1.0,5,3.0441065386556683,-16.0,5.0,816.7999877929688,-678.0999755859375,0.0,0.0,Opened,816.7999877929688,-678.0999755859375,0.0,0.012102852865625168,1494.8999633789062,0.0,0.0,0,0.0,1494.8999633789062
2020-09-16,50.790000915527344,-0.005093013230536014,134.97999572753906,-0.004719063653522593,-0.0003739495770134216,0.0003739495770134216,0.011747585841967383,0.010348056130138734,0,0,-1.0,5,2.4624772133595867,16.0,-5.0,-812.6400146484375,674.8999786376953,4.15997314453125,-3.1999969482421875,Closed,-812.6400146484375,674.8999786376953,0.9599761962890625,0.011747585841967383,1487.5399932861328,0.9599761962890625,0.0006453447978688451,0,0.9599761962890625,0.0
2020-09-17,50.54999923706055,-0.004725372595798194,133.1999969482422,-0.013187130209204145,0.008461757613405951,0.008461757613405951,0.011878766394689554,0.009079025280150298,1,0,0.0,5,7.353554197023234,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011878766394689554,0.0,0.0,0.0,0,0.0,0.0
2020-09-18,50.45000076293945,-0.0019782092112828886,131.47000122070312,-0.012987956210023688,0.0110097469987408,0.0110097469987408,0.005375381045380262,0.008000607606224846,1,1,1.0,5,17.10937265831472,-86.0,5.0,4338.700065612793,-657.3500061035156,0.0,0.0,Opened,4338.700065612793,-657.3500061035156,0.0,0.008000607606224846,4996.050071716309,0.0,0.0,0,0.0,4996.050071716309
2020-09-21,49.09000015258789,-0.02695739523854712,131.24000549316406,-0.0017494160295393746,-0.025207979209007747,0.025207979209007747,0.012433890122366674,0.005042313761506236,0,0,-1.0,5,0.17349556671698868,86.0,-5.0,-4221.740013122559,656.2000274658203,116.96005249023438,-1.1499786376953125,Closed,-4221.740013122559,656.2000274658203,115.81007385253906,0.012433890122366674,4877.940040588379,115.81007385253906,0.023741594379780448,0,115.81007385253906,0.0
2020-09-22,49.65999984741211,0.011611319882918636,132.14999389648438,0.006933772974946351,0.004677546907972285,0.004677546907972285,0.013841606101484119,0.008423122090655271,1,0,0.0,5,1.5890898794405068,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013841606101484119,0.0,0.0,0.0,0,0.0,0.0
2020-09-23,48.209999084472656,-0.029198565593934744,131.0,-0.008702186527418165,-0.02049637906651658,0.02049637906651658,0.017428758783428984,0.008560363193334026,0,1,1.0,5,0.8098433932105586,5.0,-5.0,-241.04999542236328,655.0,0.0,0.0,Opened,-241.04999542236328,655.0,0.0,0.017428758783428984,896.0499954223633,0.0,0.0,0,0.0,896.0499954223633
2020-09-24,48.70000076293945,0.010163901426511579,131.5800018310547,0.0044274948935472125,0.0057364065329643665,0.0057364065329643665,0.019728809603548492,0.008455448092955554,1,0,-1.0,5,1.1769514400438799,-5.0,5.0,243.50000381469727,-657.9000091552734,2.4500083923339844,-2.9000091552734375,Closed,243.50000381469727,-657.9000091552734,-0.4500007629394531,0.019728809603548492,901.4000129699707,-0.4500007629394531,-0.0004992242694303627,0,-0.4500007629394531,0.0
2020-09-25,48.720001220703125,0.0004106870113007588,133.5500030517578,0.01497188929388038,-0.014561202282579622,0.014561202282579622,0.01991708313680047,0.008946803049052116,0,0,0.0,5,99.93146430093913,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01991708313680047,0.0,0.0,0.0,0,0.0,0.0
2020-09-28,49.279998779296875,0.011494202474604753,137.97000122070312,0.03309620417778891,-0.02160200170318416,0.02160200170318416,0.017456749262424517,0.015397036372042578,0,1,1.0,5,8.061452953075733,41.0,-5.0,-2020.4799499511719,689.8500061035156,0.0,0.0,Opened,-2020.4799499511719,689.8500061035156,0.0,0.017456749262424517,2710.3299560546875,0.0,0.0,0,0.0,2710.3299560546875
2020-09-29,48.91999816894531,-0.007305207371531064,137.16000366210938,-0.005870823740140696,-0.001434383631390368,0.001434383631390368,0.016581908761254826,0.01704178062050497,0,1,0.0,5,2.253240501552503,-41.0,5.0,2005.7199249267578,-685.8000183105469,-14.760025024414062,4.04998779296875,Live,0.0,0.0,0.0,0.01704178062050497,2691.5199432373047,-10.710037231445312,-0.003979178106539869,0,0.0,0.0
2020-09-30,49.369998931884766,0.009198707681577822,138.60000610351562,0.010498705183426882,-0.0012999975018490595,0.0012999975018490595,0.008042609094418013,0.01441518411573553,0,1,0.0,5,3.2041220742498444,-41.0,5.0,2024.1699562072754,-693.0000305175781,3.6900062561035156,-3.1500244140625,Live,0.0,0.0,0.0,0.01441518411573553,2717.1699867248535,0.5399818420410156,0.00019872950337269251,0,0.0,0.0
2020-10-01,49.18000030517578,-0.003848463253384393,140.8000030517578,0.015872993155563675,-0.019721456408948068,0.019721456408948068,0.008143679970885422,0.013926744210222008,0,1,0.0,5,11.808252248566815,-41.0,5.0,2016.380012512207,-704.0000152587891,-4.099937438964844,-14.150009155273438,Live,0.0,0.0,0.0,0.013926744210222008,2720.380027770996,-18.24994659423828,-0.006708601889417553,0,0.0,0.0
2020-10-02,49.36000061035156,0.0036600305827334534,138.05999755859375,-0.019460265864886694,0.023120296447620148,0.023120296447620148,0.008115745733605201,0.020233867481208676,1,0,-1.0,5,14.871567955041327,-41.0,5.0,2023.760025024414,-690.2999877929688,3.2800750732421875,-0.449981689453125,Closed,2023.760025024414,-690.2999877929688,2.8300933837890625,0.020233867481208676,2714.060012817383,2.8300933837890625,0.001042752691695726,0,2.8300933837890625,0.0
2020-10-05,49.380001068115234,0.00040519565470753527,137.92999267578125,-0.0009416549696614762,0.0013468506243690115,0.0013468506243690115,0.006431607736715016,0.013930434279638871,1,0,0.0,5,6.49134425365895,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013930434279638871,0.0,0.0,0.0,0,0.0,0.0
2020-10-06,48.939998626708984,-0.008910539325410416,135.6999969482422,-0.016167591140100357,0.007257051814689941,0.007257051814689941,0.006934219850619885,0.015671273931488264,1,0,0.0,5,5.03103352897487,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015671273931488264,0.0,0.0,0.0,0,0.0,0.0
2020-10-07,49.560001373291016,0.012668630240697754,137.00999450683594,0.009653629978292555,0.0030150002624051986,0.0030150002624051986,0.008140987153576161,0.015505926847271596,1,0,0.0,5,2.1065992584920394,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.015505926847271596,0.0,0.0,0.0,0,0.0,0.0
2020-10-08,50.459999084472656,0.018159759609422954,137.85000610351562,0.00613102423442391,0.012028735374999044,0.012028735374999044,0.01058542304417736,0.013089687089189183,1,0,0.0,5,0.9223218322428696,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013089687089189183,0.0,0.0,0.0,0,0.0,0.0
2020-10-09,50.810001373291016,0.006936232563786504,138.44000244140625,0.004279987753120551,0.002656244810665953,0.002656244810665953,0.010567913695477644,0.010119673531170107,1,0,0.0,5,1.6812460300623635,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010567913695477644,0.0,0.0,0.0,0,0.0,0.0
2020-10-12,51.09000015258789,0.005510702061190198,142.1300048828125,0.026654163365592343,-0.021143461304402145,0.021143461304402145,0.010148401844952536,0.015282836904252958,0,1,1.0,5,13.45575251862517,68.0,-5.0,-3474.1200103759766,710.6500244140625,0.0,0.0,Opened,-3474.1200103759766,710.6500244140625,0.0,0.015282836904252958,4184.770034790039,0.0,0.0,0,0.0,4184.770034790039
2020-10-13,50.220001220703125,-0.017028751796562602,143.5399932861328,0.009920413388312177,-0.02694916518487478,0.02694916518487478,0.013425275536359582,0.008893243673793674,0,1,0.0,5,1.6651108740384877,-68.0,5.0,3414.9600830078125,-717.6999664306641,-59.15992736816406,-7.0499420166015625,Live,0.0,0.0,0.0,0.013425275536359582,4132.660049438477,-66.20986938476562,-0.016021126488195384,1,-66.20986938476562,0.0
2020-10-14,50.119998931884766,-0.001991284077809463,142.52000427246094,-0.007105956955415382,0.005114672877605919,0.005114672877605919,0.012993743668543322,0.012218678302285116,1,0,-1.0,5,10.147384689302925,-68.0,5.0,3408.159927368164,-712.6000213623047,-65.9600830078125,-1.9499969482421875,Closed,3408.159927368164,-712.6000213623047,-67.91007995605469,0.012993743668543322,4120.759948730469,-67.91007995605469,-0.016479989322594864,1,0.0,0.0
2020-10-15,49.9900016784668,-0.0025937201952984656,141.42999267578125,-0.007648130536088593,0.0050544103407901275,0.0050544103407901275,0.009517668054535841,0.014141418480329909,1,0,0.0,5,8.342390899547974,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014141418480329909,0.0,0.0,0.0,0,0.0,0.0
2020-10-16,50.029998779296875,0.0008001020101446876,141.72999572753906,0.0021212123827620832,-0.0013211103726173956,0.0013211103726173956,0.008438644988091102,0.014210085132605108,0,0,0.0,5,7.510521158043186,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014210085132605108,0.0,0.0,0.0,0,0.0,0.0
2020-10-19,49.619998931884766,-0.008195080100257268,139.67999267578125,-0.014464143890180692,0.006269063789923424,0.006269063789923424,0.007074057429167624,0.009514554260873337,1,0,0.0,5,4.968404926458602,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009514554260873337,0.0,0.0,0.0,0,0.0,0.0
2020-10-20,50.25,0.012696515148661325,139.7100067138672,0.00021487714533030555,0.01248163800333102,0.01248163800333102,0.007739362229537556,0.006674874295785517,1,1,1.0,5,0.04705406390368981,-1.0,5.0,50.25,-698.5500335693359,0.0,0.0,Opened,50.25,-698.5500335693359,0.0,0.007739362229537556,748.8000335693359,0.0,0.0,0,0.0,748.8000335693359
2020-10-21,49.9900016784668,-0.005174095950909563,139.60000610351562,-0.0007873495459551627,-0.0043867464049544,0.0043867464049544,0.00808212757956605,0.0068611078346317855,0,0,-1.0,5,0.4249476081251359,1.0,-5.0,-49.9900016784668,698.0000305175781,0.2599983215332031,-0.5500030517578125,Closed,-49.9900016784668,698.0000305175781,-0.2900047302246094,0.00808212757956605,747.9900321960449,-0.2900047302246094,-0.0003877120252166681,0,-0.2900047302246094,0.0
2020-10-22,50.68000030517578,0.013802732617354652,139.61000061035156,7.159388537947287e-05,0.013731138731975179,0.013731138731975179,0.010093039019667948,0.006734046451586517,1,1,1.0,5,0.014288636145133295,-1.0,5.0,50.68000030517578,-698.0500030517578,0.0,0.0,Opened,50.68000030517578,-698.0500030517578,0.0,0.010093039019667948,748.7300033569336,0.0,0.0,0,0.0,748.7300033569336
2020-10-23,50.52000045776367,-0.0031570609007232076,139.55999755859375,-0.00035816239194330635,-0.002798898508779901,0.002798898508779901,0.010436982034769003,0.006384570414043329,0,0,-1.0,5,0.3133968517895673,1.0,-5.0,-50.52000045776367,697.7999877929688,0.15999984741210938,-0.2500152587890625,Closed,-50.52000045776367,697.7999877929688,-0.09001541137695312,0.010436982034769003,748.3199882507324,-0.09001541137695312,-0.0001202899999870009,0,-0.09001541137695312,0.0
2020-10-26,49.79999923706055,-0.01425180550631766,138.05999755859375,-0.010748065536259621,-0.0035037399700580396,0.0035037399700580396,0.012129527288572365,0.004726928872226356,0,0,0.0,5,2.0907347814456,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012129527288572365,0.0,0.0,0.0,0,0.0,0.0
2020-10-27,49.900001525878906,0.002008078119486001,139.1199951171875,0.00767780368925397,-0.005669725569767969,0.005669725569767969,0.010310524484165246,0.006553397251530462,0,0,0.0,5,10.659710115618077,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010310524484165246,0.0,0.0,0.0,0,0.0,0.0
2020-10-28,47.959999084472656,-0.03887780324816492,134.1699981689453,-0.035580772872170985,-0.0032970303759939368,0.0032970303759939368,0.01994651193522359,0.016862436044607087,0,0,0.0,5,2.560294407491785,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01994651193522359,0.0,0.0,0.0,0,0.0,0.0
2020-10-29,48.02000045776367,0.0012510711934197172,133.99000549316406,-0.0013415270048271477,0.002592598198246865,0.002592598198246865,0.017086387515052422,0.016708925519844913,1,0,0.0,5,2.9920416871932463,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017086387515052422,0.0,0.0,0.0,0,0.0,0.0
2020-10-30,48.060001373291016,0.0008330053133283055,133.2899932861328,-0.0052243613578101256,0.006057366671138431,0.006057366671138431,0.017606494674081978,0.01628373882242493,1,0,0.0,5,17.393989523518485,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017606494674081978,0.0,0.0,0.0,0,0.0,0.0
2020-11-02,48.619998931884766,0.011652050407659154,135.14999389648438,0.013954540505968227,-0.0023024900983090735,0.0023024900983090735,0.01966286249223887,0.019135016814638393,0,0,0.0,5,3.329003650163887,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01966286249223887,0.0,0.0,0.0,0,0.0,0.0
2020-11-03,49.349998474121094,0.01501438828205326,137.0399932861328,0.013984457824659957,0.0010299304573933021,0.0010299304573933021,0.021531560579278203,0.020279347677041502,1,0,0.0,5,2.586414794354547,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021531560579278203,0.0,0.0,0.0,0,0.0,0.0
2020-11-04,49.16999816894531,-0.0036474227100569134,137.86000061035156,0.005983708146472422,-0.009631130856529335,0.009631130856529335,0.00791725730792517,0.008739473259250997,0,1,1.0,5,4.599624609428589,23.0,-5.0,-1130.9099578857422,689.3000030517578,0.0,0.0,Opened,-1130.9099578857422,689.3000030517578,0.0,0.008739473259250997,1820.2099609375,0.0,0.0,0,0.0,1820.2099609375
2020-11-05,49.439998626708984,0.0054911626564631,138.0500030517578,0.0013782274812494943,0.004112935175213606,0.004112935175213606,0.007634594012229439,0.00828209579865657,1,0,-1.0,5,0.7008330392492431,-23.0,5.0,1137.1199684143066,-690.2500152587891,6.210010528564453,-0.95001220703125,Closed,1137.1199684143066,-690.2500152587891,5.259998321533203,0.00828209579865657,1827.3699836730957,5.259998321533203,0.002878452841257888,0,5.259998321533203,0.0
2020-11-06,49.45000076293945,0.00020230858633296656,138.3800048828125,0.0023904514578747538,-0.002188142871541787,0.002188142871541787,0.007743032968363819,0.0061152409357318836,0,0,0.0,5,33.06531410216201,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007743032968363819,0.0,0.0,0.0,0,0.0,0.0
2020-11-09,52.56999969482422,0.06309401180481,138.4499969482422,0.0005057960901861946,0.06258821571462381,0.06258821571462381,0.027225156303118548,0.005515847490276424,1,1,1.0,5,0.021112628273580857,-1.0,5.0,52.56999969482422,-692.2499847412109,0.0,0.0,Opened,52.56999969482422,-692.2499847412109,0.0,0.027225156303118548,744.8199844360352,0.0,0.0,0,0.0,744.8199844360352
2020-11-10,53.97999954223633,0.026821378268924168,141.72000122070312,0.023618666266084443,0.003202712002839725,0.003202712002839725,0.027624069704993984,0.009643489676937728,1,1,0.0,5,2.311918654733322,1.0,-5.0,-53.97999954223633,708.6000061035156,-1.4099998474121094,16.350021362304688,Live,0.0,0.0,0.0,0.027624069704993984,762.580005645752,14.940021514892578,0.01959141520140091,0,0.0,0.0
2020-11-11,53.58000183105469,-0.007410109569724321,143.89999389648438,0.01538239244287265,-0.02279250201259697,0.02279250201259697,0.028414521885166567,0.010341356635328437,0,0,-1.0,5,5.57515965544952,1.0,-5.0,-53.58000183105469,719.4999694824219,-1.0100021362304688,27.249984741210938,Closed,-53.58000183105469,719.4999694824219,26.23998260498047,0.028414521885166567,773.0799713134766,26.23998260498047,0.03394213222261893,0,26.23998260498047,0.0
2020-11-12,53.0099983215332,-0.010638363009370266,143.83999633789062,-0.0004169392712893849,-0.010221423738080881,0.010221423738080881,0.03094176549749026,0.010682686350051642,0,0,0.0,5,0.10634568435145289,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03094176549749026,0.0,0.0,0.0,0,0.0,0.0
2020-11-13,53.45000076293945,0.00830036701260406,144.7100067138672,0.006048459386309046,0.0022519076262950133,0.0022519076262950133,0.030215321199333352,0.010295367216198892,1,0,0.0,5,1.9728693283397805,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030215321199333352,0.0,0.0,0.0,0,0.0,0.0
2020-11-16,53.849998474121094,0.007483586631845007,145.75999450683594,0.007255806400761733,0.0002277802310832744,0.0002277802310832744,0.014931201533589988,0.009292240244394163,1,0,0.0,5,2.6243910244728332,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014931201533589988,0.0,0.0,0.0,0,0.0,0.0
2020-11-17,53.68000030517578,-0.0031568834496255027,145.24000549316406,-0.0035674329944317407,0.00041054954480623795,0.00041054954480623795,0.008617891927942644,0.007360509746168541,1,0,0.0,5,3.0575320873986196,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008617891927942644,0.0,0.0,0.0,0,0.0,0.0
2020-11-18,52.61000061035156,-0.019932930118129133,143.3800048828125,-0.012806393142412165,-0.007126536975716968,0.007126536975716968,0.012051592403253373,0.008119476174534805,0,0,0.0,5,1.7509589717863636,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012051592403253373,0.0,0.0,0.0,0,0.0,0.0
2020-11-19,53.130001068115234,0.00988406104791717,143.32000732421875,-0.00041845136386198245,0.010302512411779152,0.010302512411779152,0.012535479809526214,0.008119463149771215,1,0,0.0,5,0.11420275099680759,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012535479809526214,0.0,0.0,0.0,0,0.0,0.0
2020-11-20,52.66999816894531,-0.008658063051423137,143.4199981689453,0.0006976754089913495,-0.009355738460414487,0.009355738460414487,0.01219211022358762,0.007321441126582629,0,0,0.0,5,0.2194214500706999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01219211022358762,0.0,0.0,0.0,0,0.0,0.0
2020-11-23,52.68000030517578,0.00018990196655011005,143.02000427246094,-0.002788968774167677,0.0029788707407177872,0.0029788707407177872,0.011023029204557605,0.005335087466526009,1,0,0.0,5,39.87174173708945,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011023029204557605,0.0,0.0,0.0,0,0.0,0.0
2020-11-24,53.220001220703125,0.010250586795730987,144.02999877929688,0.007061910758384915,0.003188676037346072,0.003188676037346072,0.01285906486633674,0.0072230193682093526,1,0,0.0,5,1.8644535779836306,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01285906486633674,0.0,0.0,0.0,0,0.0,0.0
2020-11-25,52.93000030517578,-0.005449096371206608,144.16000366210938,0.0009026236472564619,-0.0063517200184630696,0.0063517200184630696,0.008656338337188202,0.003646044646884245,0,0,0.0,5,0.45115430570597903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008656338337188202,0.0,0.0,0.0,0,0.0,0.0
2020-11-27,52.70000076293945,-0.004345353125075224,144.60000610351562,0.0030521811197892212,-0.0073975342448644454,0.0073975342448644454,0.007345217631779042,0.0036170978784039113,0,1,1.0,5,1.9272715753534713,10.0,-5.0,-527.0000076293945,723.0000305175781,0.0,0.0,Opened,-527.0000076293945,723.0000305175781,0.0,0.007345217631779042,1250.0000381469727,0.0,0.0,0,0.0,1250.0000381469727
2020-11-30,51.599998474121094,-0.02087290840405298,144.22999572753906,-0.0025588544976387073,-0.018314053906414274,0.018314053906414274,0.011264306410920378,0.004120070930296663,0,1,0.0,5,0.34266403625727143,-10.0,5.0,515.9999847412109,-721.1499786376953,-11.000022888183594,1.8500518798828125,Live,0.0,0.0,0.0,0.011264306410920378,1237.1499633789062,-9.149971008300781,-0.007396007985410567,0,0.0,0.0
2020-12-01,52.040000915527344,0.008527179349180125,146.07000732421875,0.012757482154791111,-0.004230302805610986,0.004230302805610986,0.012587373526435668,0.005900933243880146,0,1,0.0,5,4.19936213144472,-10.0,5.0,520.4000091552734,-730.3500366210938,-6.599998474121094,-7.350006103515625,Live,0.0,0.0,0.0,0.012587373526435668,1250.7500457763672,-13.950004577636719,-0.011153311266902775,0,0.0,0.0
2020-12-02,52.11000061035156,0.0013451132512054542,144.6199951171875,-0.009926830521838625,0.01127194377304408,0.01127194377304408,0.010866096578740977,0.008282523132892272,1,0,-1.0,5,20.481370814190527,-10.0,5.0,521.1000061035156,-723.0999755859375,-5.900001525878906,-0.099945068359375,Closed,521.1000061035156,-723.0999755859375,-5.999946594238281,0.010866096578740977,1244.1999816894531,-5.999946594238281,-0.004822332971015781,0,-5.999946594238281,0.0
2020-12-03,52.779998779296875,0.012857381713640148,144.4499969482422,-0.0011754817776584714,0.01403286349129862,0.01403286349129862,0.013163929576707449,0.008330927485191706,1,1,1.0,5,0.2502139533065751,-2.0,5.0,105.55999755859375,-722.2499847412109,0.0,0.0,Opened,105.55999755859375,-722.2499847412109,0.0,0.013163929576707449,827.8099822998047,0.0,0.0,0,0.0,827.8099822998047
2020-12-04,53.849998474121094,0.020272825304496367,145.85000610351562,0.009691998510564792,0.010580826793931575,0.010580826793931575,0.015720658156138153,0.009323528729621782,1,1,0.0,5,1.2948510611918433,2.0,-5.0,-107.69999694824219,729.2500305175781,-2.1399993896484375,7.0000457763671875,Live,0.0,0.0,0.0,0.015720658156138153,836.9500274658203,4.86004638671875,0.005806853727497161,0,0.0,0.0
2020-12-07,52.9900016784668,-0.01597022878408416,145.3699951171875,-0.0032911276396343503,-0.012679101144449811,0.012679101144449811,0.013781521158704122,0.00941360013997518,0,0,-1.0,5,0.5653461392051411,2.0,-5.0,-105.9800033569336,726.8499755859375,-0.42000579833984375,4.5999908447265625,Closed,-105.9800033569336,726.8499755859375,4.179985046386719,0.013781521158704122,832.8299789428711,4.179985046386719,0.005019013666741996,0,4.179985046386719,0.0
2020-12-08,53.18000030517578,0.003585556155703884,145.52000427246094,0.001031912776446875,0.002553643379257009,0.002553643379257009,0.013678579218414052,0.007124988311578404,1,0,0.0,5,0.7875186078465103,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013678579218414052,0.0,0.0,0.0,0,0.0,0.0
2020-12-09,53.33000183105469,0.0028206379281330296,145.69000244140625,0.0011682116819280441,0.0016524262462049855,0.0016524262462049855,0.013611458715884426,0.004938370831802957,1,0,0.0,5,1.1314421545373414,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013611458715884426,0.0,0.0,0.0,0,0.0,0.0
2020-12-10,53.04999923706055,-0.005250376605670626,144.6699981689453,-0.007001196069518656,0.0017508194638480301,0.0017508194638480301,0.01330841333832986,0.006239006203929053,1,0,0.0,5,3.6364270372064627,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01330841333832986,0.0,0.0,0.0,0,0.0,0.0
2020-12-11,53.349998474121094,0.005655028112629523,144.97000122070312,0.0020737060589954837,0.0035813220536340395,0.0035813220536340395,0.00892506801154792,0.003851416454221793,1,0,0.0,5,0.9964514869459034,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00892506801154792,0.0,0.0,0.0,0,0.0,0.0
2020-12-14,53.27000045776367,-0.0014994942576470605,144.22999572753906,-0.005104542228964171,0.00360504797131711,0.00360504797131711,0.00438646786022707,0.004169387281239645,1,0,0.0,5,9.216900182582824,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00438646786022707,0.0,0.0,0.0,0,0.0,0.0
2020-12-15,53.84000015258789,0.01070020067441435,144.77000427246094,0.0037440793241232395,0.006956121350291111,0.006956121350291111,0.006192000861938634,0.0047305880461599404,1,1,1.0,5,0.940863570897949,-5.0,5.0,269.20000076293945,-723.8500213623047,0.0,0.0,Opened,269.20000076293945,-723.8500213623047,0.0,0.006192000861938634,993.0500221252441,0.0,0.0,0,0.0,993.0500221252441
2020-12-16,53.060001373291016,-0.01448734727129053,144.88999938964844,0.0008288672628735672,-0.015316214534164097,0.015316214534164097,0.009764797001454767,0.004693564271499303,0,0,-1.0,5,0.15623102069317532,5.0,-5.0,-265.3000068664551,724.4499969482422,3.899993896484375,0.5999755859375,Closed,-265.3000068664551,724.4499969482422,4.499969482421875,0.009764797001454767,989.7500038146973,4.499969482421875,0.00454657182629763,0,4.499969482421875,0.0
2020-12-17,53.27000045776367,0.003957766284159225,145.7100067138672,0.005659516375685403,-0.0017017500915261774,0.0017017500915261774,0.009624527838819279,0.004084091056328399,0,0,0.0,5,3.911432627133903,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009624527838819279,0.0,0.0,0.0,0,0.0,0.0
2020-12-18,53.7400016784668,0.00882300012510373,146.92999267578125,0.008372698549865332,0.00045030157523839875,0.00045030157523839875,0.01011067344520124,0.005158496987921532,1,0,0.0,5,2.5945494420537982,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01011067344520124,0.0,0.0,0.0,0,0.0,0.0
2020-12-21,52.810001373291016,-0.01730555035595438,145.39999389648438,-0.010413114105797372,-0.006892436250157008,0.006892436250157008,0.013262269845784023,0.007277506007826858,0,0,0.0,5,1.6566982804541799,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.013262269845784023,0.0,0.0,0.0,0,0.0,0.0
2020-12-22,52.7599983215332,-0.0009468481434863341,144.02000427246094,-0.009490988183987858,0.008544140040501524,0.008544140040501524,0.011446603199482042,0.008605879084867457,1,0,0.0,5,27.362082445427543,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011446603199482042,0.0,0.0,0.0,0,0.0,0.0
2020-12-23,53.08000183105469,0.0060652676213388546,144.41000366210938,0.002707952909865474,0.0033573147114733803,0.0033573147114733803,0.010375509992123208,0.008746069423150312,1,0,0.0,5,1.2146677179458827,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010375509992123208,0.0,0.0,0.0,0,0.0,0.0
2020-12-24,53.439998626708984,0.006782154921548544,145.05999755859375,0.004501030953542706,0.002281123968005838,0.002281123968005838,0.010708319716368486,0.00855086997013891,1,0,0.0,5,1.8014637239240303,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.010708319716368486,0.0,0.0,0.0,0,0.0,0.0
2020-12-28,54.15999984741211,0.013473077080942808,146.91000366210938,0.012753385734536105,0.0007196913464067034,0.0007196913464067034,0.011743813755611867,0.009858400724430132,1,0,0.0,5,2.567623938689256,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011743813755611867,0.0,0.0,0.0,0,0.0,0.0
2020-12-29,54.130001068115234,-0.0005538917906461327,147.4199981689453,0.0034714756934381974,-0.00402536748408433,0.00402536748408433,0.005964648481659923,0.007960692238052373,0,0,0.0,5,17.068979867364742,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007960692238052373,0.0,0.0,0.0,0,0.0,0.0
